"household_id","home_zone_id","PNUM","agep","pecasOcc","sex","esr","wkw","wkhp","schg","age","is_age1617","is_ageless19","is_age1622","is_ageless40","is_age4059","is_age6079","is_age60plus","is_adult","adult","is_male","is_female","is_fulltime_worker","is_parttime_worker","is_worker","work_segment","is_nonworker_adult","is_k12","is_university","is_student","is_predrive","is_driving_age","is_nondriving_age","school_segment","ptype","PreSchoolStudent","student_is_employed","nonstudent_goes_to_school","preschoolChildren","PARKRATE","hh_income","is_no_income","is_low_income","is_medium_income","is_high_income","is_very_high_income","is_income_less10K","is_income_10K_20K","is_income_20K_40K","is_income_less50K","is_income_less25K","is_income_25K_to_60K","is_income_60K_to_120K","is_income_greater60K","is_income_greater120K","I_PCTLT10K","I_PCTLT10TO20","I_PCTLT20TO40","I_PCTGT40","hhsize","is_hhsize1","is_hh_with_child_less16","is_hh_with_child_16plus","is_non_worker_in_HH","is_pre_drive_child_in_HH","num_workers","num_non_workers","num_full","num_part","num_students","num_adults","is_all_adults_full_time_workers","CBDFlag","is_CBD","is_exurban","is_rural","is_rural_or_exurban","is_urban","is_suburban","school_zone_id","chose_school_location","noUsualSchoolLocation","distance_to_school","auto_time_home_to_school","auto_time_school_to_home","roundtrip_auto_time_to_school","workplace_zone_id","work_zone_area_type","auto_time_home_to_work","auto_time_work_to_home","roundtrip_auto_time_to_work","work_auto_savings_ratio","workers_prmTrn_ivt","workers_totalTrn_ivt","students_prmTrn_ivt","students_totalTrn_ivt","usualWorkLocationIsHome","noUsualWorkLocation","distance_to_work","free_parking_at_work","cdap_activity","travel_active","under16_not_at_school","mandatory_tour_frequency","work_and_school_and_worker","work_and_school_and_student","num_mand_tours","num_work_tours","has_pre_school_child_with_mandatory","has_driving_age_child_with_mandatory","num_joint_tours","non_mandatory_tour_frequency","num_non_mand","num_escort_tours","num_eatout_tours","num_shop_tours","num_maint_tours","num_discr_tours","num_social_tours","num_non_escort_tours","num_shop_maint_tours","num_shop_maint_escort_tours","num_add_shop_maint_tours","num_soc_discr_tours","num_add_soc_discr_tours","person_id"
47331,107,4,5,0,2,-9,-9,-9,2,5,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,105666.96898729716,false,false,false,false,true,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,106,true,0,1.5,10.93,10.91,21.84,-1,,,,0,0,,,0,1.53,0,1,,false,"N",true,true,"",false,false,0,0,false,true,0,80,3,2,0,1,0,0,0,1,1,3,0,0,0,126852
47331,107,5,17,0,1,6,-9,-9,5,17,true,true,true,true,false,false,false,false,false,true,false,false,false,false,0,true,true,false,true,false,true,false,2,6,0,false,false,false,0,105666.96898729716,false,false,false,false,true,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,106,true,0,1.5,10.93,10.91,21.84,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,16,1,0,0,1,0,0,0,1,1,1,0,0,0,126853
47569,107,1,39,0,2,6,-9,-9,-9,39,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,67859.521367989,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,4,false,true,true,true,true,1,3,1,0,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,16,1,0,0,1,0,0,0,1,1,1,0,0,0,127565
47569,107,2,38,1,1,1,1,52,-9,38,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,67859.521367989,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,4,false,true,true,true,true,1,3,1,0,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,106,5,10.93,10.91,21.84,0.318,0,1.53,,,0,0,1.5,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127566
47569,107,3,8,0,1,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,67859.521367989,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,4,false,true,true,true,true,1,3,1,0,2,2,false,false,false,false,false,false,false,false,101,true,0,2.11,13.81,13.73,27.54,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,127567
47569,107,4,6,0,1,-9,-9,-9,2,6,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,67859.521367989,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.4,2.44,6.2,89.96,4,false,true,true,true,true,1,3,1,0,2,2,false,false,false,false,false,false,false,false,107,true,0,0.71,8.77,8.77,17.54,-1,,,,0,0,,,0,0,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,1,2,0,0,0,0,2,0,2,0,0,0,2,1,127568
47788,107,1,63,1,1,1,4,37,-9,63,false,false,false,false,false,true,true,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,138627.30793746325,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.4,2.44,6.2,89.96,2,false,false,true,true,false,1,1,1,0,0,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,13.81,13.73,27.54,0.47383326,0,1.53,,,0,0,2.11,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128164
47788,107,2,63,0,2,3,4,40,-9,63,false,false,false,false,false,true,true,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,138627.30793746325,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.4,2.44,6.2,89.96,2,false,false,true,true,false,1,1,1,0,0,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,16,1,0,0,1,0,0,0,1,1,1,0,0,0,128165
48043,107,1,25,1,1,1,1,40,-9,25,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,23750.832478796154,false,false,true,false,false,false,false,true,true,true,false,false,false,false,1.4,2.44,6.2,89.96,1,true,false,true,false,false,1,0,1,0,0,1,true,false,false,false,false,false,false,false,-1,false,1,,,,0,107,4,8.77,8.77,17.54,0.09049999,0,0,,,1,0,0.71,true,"N",true,false,"",false,false,0,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,128839
48658,109,1,39,1,1,1,1,45,-9,39,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,72755.1011238225,false,false,false,true,false,false,false,false,false,false,false,true,true,false,4.03,5.04,6.85,84.07,3,false,true,true,true,true,1,2,1,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,131,2,27.88,27.69,55.57,1,32,90.45,,,0,0,9.44,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130340
48658,109,2,32,0,2,6,-9,-9,-9,32,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,72755.1011238225,false,false,false,true,false,false,false,false,false,false,false,true,true,false,4.03,5.04,6.85,84.07,3,false,true,true,true,true,1,2,1,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130341
48658,109,3,9,0,2,-9,-9,-9,3,9,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,72755.1011238225,false,false,false,true,false,false,false,false,false,false,false,true,true,false,4.03,5.04,6.85,84.07,3,false,true,true,true,true,1,2,1,0,1,2,false,false,false,false,false,false,false,false,102,true,0,4.12,12.75,12.64,25.39,-1,,,,0,0,,,0,4.73,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,130342
48693,109,1,43,1,1,1,2,40,-9,43,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,172557.06862145776,false,false,false,false,true,false,false,false,false,false,false,false,true,true,4.03,5.04,6.85,84.07,3,false,true,true,false,true,2,1,2,0,1,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,13.9,13.81,27.71,0.8290834,0,1.53,,,0,0,3.18,false,"N",true,false,"",false,false,0,0,false,false,0,64,2,2,0,0,0,0,0,0,0,2,0,0,0,130427
48693,109,2,35,1,2,1,1,45,-9,35,false,false,false,true,false,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,172557.06862145776,false,false,false,false,true,false,false,false,false,false,false,false,true,true,4.03,5.04,6.85,84.07,3,false,true,true,false,true,2,1,2,0,1,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,13.9,13.81,27.71,0.8290834,0,1.53,,,0,0,3.18,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130428
48693,109,3,6,0,1,-9,-9,-9,2,6,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,172557.06862145776,false,false,false,false,true,false,false,false,false,false,false,false,true,true,4.03,5.04,6.85,84.07,3,false,true,true,false,true,2,1,2,0,1,2,true,false,false,false,false,false,false,false,107,true,0,2.26,12.59,12.59,25.18,-1,,,,0,0,,,0,6.1,0,1,,false,"N",true,true,"",false,false,0,0,false,false,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,130429
49030,110,1,41,1,2,1,1,40,-9,41,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,65920.67790033217,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.96,1.91,6.46,90.67,3,false,true,true,false,true,1,2,1,0,2,1,true,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,13.32,13.27,26.59,0.90508336,0,1.53,,,0,0,3.38,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131368
49030,110,2,10,0,2,-9,-9,-9,4,10,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,65920.67790033217,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.96,1.91,6.46,90.67,3,false,true,true,false,true,1,2,1,0,2,1,true,false,false,false,false,false,false,false,107,true,0,1.06,8.89,8.89,17.78,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131369
49030,110,3,8,0,2,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,65920.67790033217,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.96,1.91,6.46,90.67,3,false,true,true,false,true,1,2,1,0,2,1,true,false,false,false,false,false,false,false,107,true,0,1.06,8.89,8.89,17.78,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131370
49062,110,1,52,1,1,1,1,45,-9,52,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,168679.3816861441,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,2,false,false,true,true,false,1,1,1,0,0,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,123,4,15.48,15.86,31.34,1,32,85.78,,,0,0,4.63,false,"M",true,false,"work1",false,false,1,1,false,false,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,131470
49062,110,2,28,0,1,3,1,40,-9,28,false,false,false,true,false,false,false,true,true,true,false,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,168679.3816861441,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,2,false,false,true,true,false,1,1,1,0,0,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,1,16,1,0,0,1,0,0,0,1,1,1,0,0,0,131471
49179,110,1,36,4,1,1,1,40,-9,36,false,false,false,true,false,false,false,true,true,true,false,true,false,true,4,false,false,false,false,false,true,false,0,1,0,true,false,false,0,129902.51233300753,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,4,false,true,true,false,false,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,13.32,13.27,26.59,0.90508336,0,1.53,,,0,0,3.38,false,"M",true,false,"work1",false,false,1,1,false,false,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,131823
49179,110,2,34,1,2,1,1,40,-9,34,false,false,false,true,false,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,129902.51233300753,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,4,false,true,true,false,false,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,124,5,16.7,17.02,33.72,1,32,81,,,0,0,5.61,true,"N",true,false,"",false,false,0,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131824
49179,110,3,5,0,2,-9,-9,-9,2,5,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,129902.51233300753,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,4,false,true,true,false,false,2,2,2,0,2,2,true,false,false,false,false,false,false,false,107,true,0,1.06,8.89,8.89,17.78,-1,,,,0,0,,,0,1.53,0,1,,false,"H",false,true,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131825
49179,110,4,3,0,2,-9,-9,-9,1,3,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,129902.51233300753,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.96,1.91,6.46,90.67,4,false,true,true,false,false,2,2,2,0,2,2,true,false,false,false,false,false,false,false,107,true,0,1.06,8.89,8.89,17.78,-1,,,,0,0,,,0,1.53,0,1,,false,"H",false,true,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131826
49258,110,1,29,1,1,1,1,50,-9,29,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,60104.14749736169,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.96,1.91,6.46,90.67,2,false,false,true,false,false,1,1,1,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,125,4,19.38,19.46,38.839996,1,32,77.74,,,0,0,6.58,false,"N",true,false,"",false,false,0,0,false,false,0,8,1,0,0,0,1,0,0,1,1,1,0,0,0,132037
49258,110,2,31,0,2,6,-9,-9,7,31,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,true,true,false,true,false,3,3,0,false,false,false,0,60104.14749736169,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.96,1.91,6.46,90.67,2,false,false,true,false,false,1,1,1,0,1,2,false,false,false,false,false,false,false,false,122,true,0,4.24,16.84,16.84,33.68,-1,,,,0,0,,,32,81,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,132038
49347,111,1,59,1,1,1,1,50,-9,59,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,174495.9120891146,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,119,4,18.94,18.74,37.68,1,32,77.74,,,0,0,5.69,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132307
49347,111,2,55,1,2,1,1,45,-9,55,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,174495.9120891146,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,106,5,10.76,10.72,21.48,0.5543334,0,1.53,,,0,0,2.2,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132308
49409,111,1,46,1,1,1,1,50,-9,46,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,413555.31165120157,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,1,1,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,111,5,5.15,5.15,10.3,0.15750001,0,0,,,1,0,0.73,true,"M",true,false,"work2",false,false,2,2,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132483
49409,111,2,46,1,2,1,2,30,-9,46,false,false,false,false,true,false,false,true,true,false,true,false,true,true,1,false,false,false,false,false,true,false,0,2,0,true,false,false,0,413555.31165120157,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,1,1,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,107,4,11.29,11.27,22.560001,0.382,0,1.53,,,0,0,1.71,false,"N",true,false,"",false,false,0,0,false,false,1,33,2,1,0,0,1,1,0,1,1,2,0,1,0,132484
49409,111,3,15,0,2,-9,-9,-9,5,15,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,413555.31165120157,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,1,1,2,2,false,false,false,false,false,false,false,false,107,true,0,1.71,11.29,11.27,22.560001,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132485
49409,111,4,12,0,2,-9,-9,-9,4,12,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,413555.31165120157,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,1,1,2,2,false,false,false,false,false,false,false,false,107,true,0,1.71,11.29,11.27,22.560001,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132486
49948,111,1,60,5,1,1,1,40,-9,60,false,false,false,false,false,true,true,true,true,true,false,true,false,true,5,false,false,false,false,false,true,false,0,1,0,true,false,false,0,58165.304029704865,false,false,false,true,false,false,false,false,false,false,true,false,false,false,2.18,2.38,8.81,86.63,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,111,5,5.15,5.15,10.3,0.15750001,0,0,,,1,0,0.73,false,"M",true,false,"work1",false,false,1,1,false,false,0,16,2,0,0,2,0,0,0,2,2,2,1,0,0,134117
49948,111,2,53,1,2,1,1,35,-9,53,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,58165.304029704865,false,false,false,true,false,false,false,false,false,false,true,false,false,false,2.18,2.38,8.81,86.63,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,131,2,27.73,27.94,55.67,1,32,90.45,,,0,0,10.24,true,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134118
50123,111,1,49,2,1,1,1,40,-9,49,false,false,false,false,true,false,false,true,true,true,false,true,false,true,2,false,false,false,false,false,true,false,0,1,0,true,false,false,0,230722.37265116262,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,14.09,13.92,28.01,0.8765833,0,1.53,,,0,0,3.33,true,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134649
50123,111,2,44,1,2,1,1,60,-9,44,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,230722.37265116262,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,121,4,16,15.9,31.9,0.7675,32,85.78,,,0,0,3.1,true,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134650
50123,111,3,6,0,2,-9,-9,-9,3,6,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,230722.37265116262,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,114,true,0,1.51,13.51,13.58,27.09,-1,,,,0,0,,,32,85.78,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,134651
50123,111,4,14,0,2,-9,-9,-9,5,14,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,230722.37265116262,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2.18,2.38,8.81,86.63,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,111,true,0,0.73,5.15,5.15,10.3,-1,,,,0,0,,,0,0,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134652
50493,112,1,52,1,1,1,1,40,-9,52,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,63012.412698846936,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,113,4,8.72,8.72,17.44,0.25800005,0,0.4,,,0,0,1.21,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135688
50493,112,2,32,1,2,1,1,50,-9,32,false,false,false,true,false,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,63012.412698846936,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,114,2,12.39,12.39,24.78,0.35016665,0,0.4,,,0,0,1.67,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135689
50519,112,1,45,3,1,1,1,50,-9,45,false,false,false,false,true,false,false,true,true,true,false,true,false,true,3,false,false,false,false,false,true,false,0,1,0,true,false,false,0,69798.36483564583,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,119,4,16.57,16.33,32.9,1,0,5.79,,,0,0,4.76,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135779
50519,112,2,42,1,2,1,1,40,-9,42,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,69798.36483564583,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,135,3,24.85,24.62,49.47,1,0,39.19,,,0,0,9.31,true,"M",true,false,"work1",false,false,1,1,false,false,0,2,2,0,0,0,0,0,2,2,0,0,0,2,1,135780
50519,112,3,10,0,1,-9,-9,-9,3,10,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,69798.36483564583,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,107,true,0,1.69,10.16,10.14,20.3,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135781
50519,112,4,8,0,2,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,69798.36483564583,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,111,true,0,1.52,8.58,8.58,17.16,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135782
50800,112,1,43,1,1,1,1,60,-9,43,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,110804.90417658776,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,true,false,1,3,1,0,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,101,3,12.96,12.79,25.75,0.88874996,0,1.53,,,0,0,3.31,true,"N",true,false,"",false,false,0,0,false,false,0,64,2,2,0,0,0,0,0,0,0,2,0,0,0,136672
50800,112,2,39,0,2,3,-9,-9,-9,39,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,110804.90417658776,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,true,false,1,3,1,0,2,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136673
