column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,mgra
10.06241,10.09257,8.24628,9.82385,12.21212,13.59781,11.38606,12.28863,11.86888,9.46925,10.4032,9.962439999999999,10.2949,11.1783,10.771989999999999,9.381739999999999,10.28434,9.86797,9.677489999999999,10.59107,10.16333,8.61406,9.50032,9.09074,11.53615,12.4638,12.02508,7.58522,10.32622,11.744000000000002,8.88754,11.102789999999999,12.46715,7.8437,10.2117,11.59254,8.01008,10.513,11.91094,7.17736,9.42642,10.79628,8.66245,12.50315,14.137129999999999,6.9589,10.30626,100036
10.071710000000001,10.10422,8.14598,9.81339,12.21973,13.606689999999999,11.39123,12.29635,11.87578,9.483880000000001,10.41895,9.97668,10.2937,11.180489999999999,10.77308,9.38777,10.293330000000001,9.87542,9.68266,10.59872,10.16995,8.61629,9.50485,9.09553,11.54652,12.475610000000001,12.036480000000001,7.5782300000000005,10.34175,11.76175,8.86903,11.10489,12.47101,7.82769,10.22044,11.60367,7.99609,10.52046,11.91997,7.17386,9.43099,10.80044,8.65692,12.51564,14.14799,6.8979300000000014,10.313830000000001,100037
10.07911,9.51465,6.88997,9.127510000000001,12.15842,13.59736,11.28973,12.24032,11.784880000000001,9.455110000000001,10.41869,9.951260000000001,10.143939999999999,11.08855,10.63848,9.29734,10.24578,9.7937,9.60277,10.55673,10.09854,8.465019999999999,9.411489999999999,8.959660000000003,11.479519999999999,12.4403,11.976239999999999,6.98981,10.33788,11.79394,8.09243,11.00653,12.437669999999999,7.1946600000000025,10.16785,11.60218,7.3757600000000005,10.4738,11.91665,6.37943,9.33121,10.76502,7.9765,12.51984,14.11943,5.74705,9.796560000000001,100038
10.0804,9.41508,7.48619,9.12985,12.15708,13.59803,11.29111,12.23915,11.78231,9.45878,10.4159,9.9493,10.14467,11.0884,10.636519999999999,9.28342,10.23449,9.77698,9.60218,10.55462,10.094439999999999,8.46873,9.41362,8.96074,11.481119999999999,12.44346,11.97568,7.07425,10.33522,11.79013,8.07747,11.0061,12.439860000000001,7.0893,10.15583,11.59796,7.3593600000000015,10.47148,11.91717,6.38115,9.33323,10.76858,8.00018,12.518510000000001,14.1261,6.43916,9.69077,100039
10.07504,9.786489999999999,6.961939999999999,9.37982,12.17708,13.598729999999998,11.31879,12.25727,11.81373,9.47108,10.426639999999999,9.96697,10.179780000000001,11.11042,10.67415,9.33109,10.26548,9.82739,9.62924,10.57184,10.12475,8.500539999999999,9.43316,8.99506,11.502360000000001,12.45278,11.99874,7.20915,10.346919999999999,11.792060000000001,8.357460000000001,11.030380000000001,12.44115,7.47118,10.18955,11.603439999999999,7.62582,10.49055,11.91735,6.650119999999999,9.35487,10.76856,8.225019999999999,12.52008,14.12274,5.81484,10.05534,100080
9.99312,9.307269999999999,6.761260000000001,8.92883,12.06405,13.50939,11.189630000000001,12.14477,11.68493,9.4634,10.41479,9.95825,9.952589999999999,10.90599,10.44788,9.4151,10.35908,9.909289999999999,9.56064,10.5239,10.05689,8.176639999999999,9.13926,8.67282,11.400160000000001,12.3715,11.89776,7.28021,10.33499,11.77565,7.73135,10.82605,12.26895,7.37125,10.27956,11.71045,7.1063800000000015,10.44242,11.897860000000001,5.7390300000000005,9.057780000000001,10.51243,7.963389999999999,12.44466,14.334879999999998,5.80432,9.35173,100286
9.98054,8.8735,6.71461,8.54775,12.02923,13.491610000000001,11.144219999999999,12.11152,11.63952,9.39339,10.36474,9.8892,9.909839999999999,10.87465,10.40448,9.330680000000001,10.29808,9.82668,9.53587,10.5048,10.03148,8.13822,9.111,8.634319999999999,11.37147,12.34872,11.86868,6.6654100000000005,10.28244,11.74971,7.379460000000001,10.79317,12.253039999999999,6.7451300000000005,10.21567,11.67722,6.8905899999999995,10.42256,11.88679,5.36172,9.02822,10.49704,7.39272,12.41915,14.282720000000001,5.53857,9.23109,100287
10.01244,9.48327,7.2274,9.142619999999999,12.096860000000001,13.53191,11.231160000000001,12.17661,11.72396,9.50416,10.445789999999999,9.9957,9.99515,10.9383,10.487789999999999,9.46237,10.39507,9.9525,9.60051,10.55494,10.09517,8.21164,9.16635,8.705969999999999,11.4307,12.39661,11.9272,7.47253,10.36684,11.79822,7.9483,10.85938,12.29137,7.56715,10.31652,11.73685,7.346719999999999,10.47445,11.9197,5.94661,9.08566,10.53177,8.158660000000001,12.46754,14.36343,6.32935,9.61021,100288
9.97574,9.0233,6.43982,8.64064,12.030380000000001,13.4882,11.14944,12.11467,11.64588,9.29424,10.270560000000001,9.79233,10.021980000000001,10.98148,10.5175,9.12717,10.09553,9.62461,9.462439999999999,10.42982,9.959010000000001,8.348230000000001,9.30866,8.84404,11.34225,12.31365,11.83885,6.42129,10.18815,11.65911,7.657260000000001,10.8964,12.3474,6.5399400000000005,10.01502,11.47597,6.88927,10.34492,11.805539999999999,5.9638,9.22631,10.67837,7.45339,12.39899,14.00429,5.14454,9.32312,100321
9.97067,9.01488,6.36219,8.624789999999999,12.02488,13.483020000000002,11.14352,12.10924,11.64021,9.28614,10.2617,9.784460000000001,10.01697,10.97793,10.51275,9.1188,10.08813,9.61632,9.45508,10.42315,9.951939999999999,8.3452,9.3065,8.8412,11.336030000000001,12.30745,11.83307,6.45223,10.17942,11.64902,7.6181800000000015,10.89258,12.34525,6.50095,10.00752,11.46969,6.86533,10.338189999999999,11.79937,5.94072,9.224039999999999,10.67704,7.45211,12.39229,14.00138,5.06337,9.31259,100322
10.0479,9.70122,7.8292,9.42723,12.15263,13.572239999999999,11.30278,12.232669999999999,11.790510000000001,9.40457,10.3594,9.89932,10.2027,11.117289999999999,10.68656,9.28653,10.219289999999999,9.77704,9.60489,10.541319999999999,10.09413,8.52505,9.441939999999999,9.009039999999999,11.47405,12.41938,11.96493,7.14278,10.27962,11.72536,8.50648,11.03776,12.44014,7.39411,10.14289,11.56293,7.6390699999999985,10.460189999999999,11.88716,6.800210000000001,9.364469999999999,10.77037,8.25022,12.479230000000001,14.0984,6.5286300000000015,9.9545,100330
10.05053,9.79156,7.70245,9.4773,12.16153,13.57639,11.3128,12.241060000000001,11.8021,9.42839,10.37771,9.92327,10.20432,11.11946,10.69063,9.30242,10.23179,9.79448,9.6156,10.55005,10.10572,8.52626,9.4439,9.012880000000001,11.483939999999999,12.426639999999999,11.975019999999999,7.28907,10.298739999999999,11.736410000000001,8.521360000000001,11.0403,12.4398,7.47687,10.156089999999999,11.568810000000001,7.6920899999999985,10.46935,11.89213,6.81395,9.366719999999999,10.76978,8.32695,12.48576,14.10051,6.4047,10.02225,100331
10.05669,9.75378,8.162139999999999,9.54321,12.17031,13.58319,11.3287,12.2496,11.81197,9.40825,10.36171,9.90195,10.239889999999999,11.14138,10.71763,9.30905,10.23431,9.79555,9.62658,10.556239999999999,10.11276,8.56124,9.46522,9.03862,11.48891,12.43023,11.978019999999999,7.16286,10.281989999999999,11.727269999999999,8.65268,11.06301,12.45473,7.49112,10.15845,11.57333,7.73918,10.475760000000001,11.89729,6.9428399999999995,9.38873,10.78509,8.33911,12.487060000000001,14.115160000000001,6.8593100000000025,10.01158,100332
10.060210000000001,9.77351,8.24008,9.57789,12.176680000000001,13.5874,11.337480000000001,12.25573,11.81955,9.41431,10.36618,9.90762,10.24817,11.14683,10.72405,9.32007,10.24212,9.805539999999999,9.63457,10.56212,10.12,8.56983,9.47071,9.045010000000001,11.49629,12.435889999999999,11.98485,7.199210000000001,10.28664,11.73022,8.67887,11.06865,12.45888,7.538419999999999,10.16657,11.57821,7.77228,10.481860000000001,11.9014,6.97048,9.39438,10.78937,8.37326,12.490839999999999,14.120989999999999,6.94918,10.03433,100333
10.05435,9.6769,8.11924,9.47498,12.160810000000001,13.57911,11.3156,12.24065,11.799380000000001,9.387960000000001,10.3466,9.88204,10.231639999999999,11.13614,10.70973,9.29243,10.222760000000001,9.779160000000001,9.61288,10.54729,10.099910000000001,8.55612,9.46213,9.0336,11.47728,12.422369999999999,11.96702,7.022239999999999,10.266210000000001,11.71825,8.61254,11.057310000000001,12.45312,7.40002,10.146239999999999,11.56827,7.65724,10.46626,11.89352,6.91458,9.38536,10.78465,8.262739999999999,12.48121,14.111270000000001,6.82965,9.93379,100334
10.05851,9.84995,8.389560000000001,9.67402,12.18546,13.58826,11.35328,12.26367,11.83276,9.41853,10.365969999999999,9.911019999999999,10.269689999999999,11.158339999999999,10.74129,9.33896,10.252289999999999,9.82216,9.64575,10.567689999999999,10.13004,8.5941,9.4839,9.06454,11.50578,12.440389999999999,11.99324,7.2865199999999986,10.28696,11.72538,8.77655,11.08108,12.46241,7.65325,10.17769,11.57966,7.8549,10.48816,11.90105,7.0812399999999975,9.40855,10.79377,8.47687,12.49033,14.127239999999999,7.1253699999999975,10.11156,100335
10.0593,9.96698,8.33008,9.74522,12.196810000000001,13.591660000000001,11.36758,12.27422,11.84853,9.441989999999999,10.38232,9.93478,10.2803,11.16647,10.75424,9.35787,10.26602,9.84244,9.660219999999999,10.57805,10.14515,8.600589999999999,9.4892,9.07351,11.51748,12.44858,12.005510000000001,7.44798,10.30437,11.73208,8.82695,11.08999,12.46376,7.74565,10.19236,11.58434,7.9310100000000014,10.49923,11.905,7.116569999999999,9.41439,10.79389,8.56602,12.494639999999999,14.129010000000001,7.06065,10.20617,100336
10.06898,9.97392,8.45315,9.78164,12.2087,13.60189,11.38256,12.285919999999999,11.861310000000001,9.44955,10.39005,9.94144,10.29681,11.17799,10.766589999999999,9.3773,10.28138,9.85994,9.67389,10.58975,10.15832,8.62246,9.5041,9.09079,11.53145,12.46013,12.01868,7.44232,10.31195,11.74123,8.86486,11.10171,12.47418,7.7971,10.20803,11.59673,7.9661800000000005,10.51117,11.914719999999999,7.17697,9.42967,10.805439999999999,8.60093,12.505289999999999,14.1424,7.2218800000000005,10.24183,100337
9.9937,9.26095,6.82556,8.8958,12.06205,13.509360000000001,11.18897,12.14527,11.68395,9.29964,10.27295,9.79762,10.0844,11.03028,10.57755,9.15895,10.12,9.65498,9.49277,10.454260000000001,9.988480000000001,8.416160000000001,9.36143,8.90925,11.3708,12.33677,11.86721,6.54828,10.19094,11.65793,7.99182,10.94673,12.381639999999999,6.76173,10.040410000000001,11.49315,7.07822,10.3702,11.823789999999999,6.3346800000000005,9.28092,10.71523,7.71207,12.41302,14.03382,5.53929,9.499789999999999,100338
9.98001,9.25723,6.38362,8.84628,12.04711,13.495379999999999,11.17173,12.13045,11.66845,9.287230000000001,10.26047,9.785839999999999,10.06316,11.01333,10.558539999999999,9.14205,10.1051,9.63947,9.47606,10.439630000000001,9.97337,8.39511,9.34457,8.89028,11.35391,12.321810000000001,11.8516,6.55318,10.17857,11.6446,7.9127600000000005,10.92943,12.36731,6.71413,10.02542,11.47902,7.0318,10.35549,11.80975,6.25649,9.26375,10.7011,7.6692800000000005,12.39921,14.01958,5.14553,9.50349,100339
9.984010000000001,9.22556,6.6143,8.83986,12.04984,13.49908,11.174719999999999,12.133280000000001,11.6706,9.29988,10.27272,9.798210000000001,10.06077,11.01119,10.55516,9.14597,10.109169999999999,9.642719999999999,9.47985,10.44295,9.976289999999999,8.39063,9.34066,8.88503,11.35678,12.324639999999999,11.853760000000001,6.57448,10.19082,11.6567,7.89186,10.92717,12.36684,6.7020800000000005,10.02933,11.48407,7.03339,10.35869,11.81351,6.23003,9.25962,10.6989,7.66281,12.40581,14.02188,5.32198,9.47707,100341
10.01421,9.41962,6.908360000000001,9.04522,12.09186,13.532070000000001,11.22311,12.17417,11.717839999999999,9.368910000000001,10.33245,9.86541,10.09938,11.04232,10.59315,9.20994,10.162,9.70555,9.532789999999999,10.48698,10.02747,8.42337,9.368,8.917580000000003,11.409510000000001,12.36947,11.904539999999999,6.9108100000000015,10.25164,11.70716,8.06991,10.95978,12.38954,7.022760000000001,10.08351,11.52411,7.2850100000000015,10.4038,11.848519999999999,6.36755,9.28781,10.71959,7.90655,12.44604,14.0521,5.67638,9.68292,100342
10.0047,9.206339999999999,6.95812,8.86683,12.06987,13.51961,11.19593,12.15327,11.69023,9.327910000000001,10.29906,9.8253,10.07958,11.02824,10.5722,9.1697,10.13176,9.66538,9.50387,10.46503,9.99858,8.40725,9.35631,8.90007,11.38229,12.34789,11.87771,6.64358,10.21728,11.68211,7.924069999999999,10.944410000000001,12.38411,6.73902,10.051919999999999,11.50656,7.0812800000000005,10.38083,11.835360000000001,6.24615,9.27522,10.71537,7.701110000000001,12.42828,14.0394,5.65235,9.46757,100343
9.99286,9.11829,6.72398,8.75842,12.05263,13.50651,11.17512,12.1365,11.67052,9.313180000000001,10.28652,9.81103,10.052539999999999,11.00727,10.546560000000001,9.14883,10.11469,9.64531,9.48514,10.44965,9.98092,8.38086,9.33573,8.875010000000003,11.36572,12.33393,11.86209,6.55722,10.20449,11.671710000000001,7.78253,10.92266,12.369019999999999,6.62171,10.034419999999999,11.49323,6.98543,10.365089999999999,11.82283,6.10936,9.253960000000001,10.70049,7.58874,12.41564,14.02554,5.42767,9.40576,100344
9.99612,9.11005,6.71577,8.75018,12.05522,13.50961,11.1773,12.13908,11.67275,9.32835,10.29969,9.82595,10.04694,11.00351,10.541160000000001,9.155669999999999,10.12096,9.65248,9.49082,10.45458,9.986369999999999,8.37283,9.33043,8.867289999999997,11.37428,12.34044,11.86928,6.64181,10.21792,11.682730000000001,7.73568,10.91881,12.3675,6.6521399999999975,10.04079,11.49835,7.00926,10.3701,11.82709,6.03977,9.248330000000001,10.69829,7.5959600000000025,12.42164,14.02691,5.41869,9.41757,100345
9.99108,9.19948,6.613810000000001,8.81657,12.05494,13.50569,11.17875,12.1384,11.67465,9.3288,10.29895,9.82649,10.051260000000001,11.0043,10.54608,9.16156,10.12337,9.658610000000001,9.4898,10.4523,9.98589,8.376610000000001,9.33089,8.87171,11.37273,12.338389999999999,11.86882,6.68641,10.217360000000001,11.68041,7.8312800000000005,10.92029,12.36313,6.761310000000001,10.04372,11.496080000000001,7.0539,10.36808,11.822560000000001,6.13269,9.24939,10.69373,7.67121,12.41892,14.0247,5.3440900000000005,9.472539999999999,100346
9.9978,9.15451,6.6185100000000014,8.77721,12.05875,13.51172,11.181280000000001,12.1425,11.67717,9.33089,10.30145,9.82874,10.0508,11.00718,10.5455,9.1574,10.122589999999999,9.65436,9.495,10.458219999999999,9.99115,8.376539999999999,9.33398,8.87146,11.37706,12.34361,11.87347,6.6775600000000015,10.21982,11.68322,7.75148,10.92251,12.37025,6.6597100000000005,10.04246,11.49968,7.039789999999999,10.3739,11.829310000000001,6.05471,9.25196,10.701039999999999,7.61959,12.42285,14.028870000000001,5.33942,9.48123,100347
10.00975,9.442730000000001,6.60015,9.034469999999999,12.08785,13.52771,11.21792,12.170110000000001,11.714030000000001,9.36532,10.33109,9.86309,10.094710000000001,11.03769,10.58987,9.21022,10.16211,9.70744,9.52462,10.481110000000001,10.02088,8.419139999999999,9.36333,8.91455,11.40213,12.36398,11.89847,6.86534,10.25015,11.70701,8.08042,10.95542,12.383230000000001,7.04823,10.083860000000001,11.52192,7.24638,10.3978,11.843539999999999,6.38566,9.283380000000001,10.71278,7.9005600000000005,12.443769999999999,14.04902,5.33399,9.66676,100348
10.00831,9.3004,6.8363,8.93168,12.07816,13.524320000000001,11.20561,12.16113,11.700619999999999,9.35272,10.31983,9.84992,10.07947,11.02783,10.57311,9.18799,10.14598,9.68449,9.51708,10.47535,10.0123,8.40439,9.35412,8.8984,11.39746,12.3597,11.89257,6.80076,10.238610000000001,11.69812,7.94354,10.94438,12.38218,6.8771,10.06679,11.51455,7.17908,10.391639999999999,11.841389999999999,6.2450800000000015,9.27313,10.712530000000001,7.784889999999999,12.43722,14.042489999999999,5.56304,9.58557,100349
10.003810000000001,9.03549,6.508319999999999,8.65922,12.05782,13.51612,11.17665,12.14208,11.67295,9.32869,10.302999999999999,9.82665,10.04552,11.006160000000001,10.54084,9.155339999999999,10.12406,9.65267,9.49053,10.4578,9.98696,8.37116,9.33291,8.866769999999997,11.37597,12.345289999999999,11.87236,6.5370800000000004,10.22087,11.68926,7.64733,10.92104,12.37395,6.55395,10.04349,11.50508,6.91795,10.37294,11.8336,5.9477699999999984,9.25039,10.70457,7.49822,12.428180000000001,14.03389,5.22607,9.34912,100350
10.025910000000001,9.44634,6.9703100000000004,9.07615,12.10488,13.54408,11.23697,12.18706,11.73144,9.377989999999999,10.3425,9.87486,10.11642,11.05697,10.60943,9.22359,10.17528,9.71968,9.54565,10.49944,10.04037,8.44057,9.382710000000001,8.93394,11.42637,12.38422,11.92105,6.89887,10.261610000000001,11.71796,8.12105,10.974739999999999,12.40213,7.05072,10.096919999999999,11.53632,7.30755,10.416360000000001,11.86045,6.42095,9.30278,10.73215,7.927460000000001,12.45778,14.06535,5.70249,9.70154,100351
10.01763,9.24083,6.97698,8.89902,12.08407,13.53284,11.21067,12.16729,11.70495,9.35338,10.321769999999999,9.85052,10.084760000000001,11.034880000000001,10.5774,9.189,10.1494,9.68479,9.523819999999999,10.482660000000001,10.01845,8.40973,9.3612,8.902660000000003,11.403789999999999,12.36682,11.89883,6.758889999999999,10.24037,11.70174,7.89867,10.95101,12.39278,6.80502,10.0698,11.52197,7.16183,10.398819999999999,11.85021,6.19824,9.279819999999999,10.72326,7.73699,12.443710000000001,14.05013,5.68154,9.56371,100352
10.02603,9.4792,7.12644,9.12486,12.10833,13.544989999999999,11.24283,12.19026,11.73639,9.38343,10.34366,9.88002,10.120389999999999,11.0598,10.61218,9.224169999999999,10.174560000000001,9.71972,9.55377,10.50415,10.04747,8.44389,9.38545,8.93623,11.430639999999999,12.38609,11.92405,7.01732,10.26334,11.7141,8.13124,10.97749,12.40501,7.07138,10.09632,11.53464,7.376419999999999,10.42146,11.86215,6.42285,9.30545,10.73548,7.9832199999999975,12.456389999999999,14.06313,5.8243800000000014,9.76581,100353
10.00976,9.24727,6.79701,8.88026,12.076089999999999,13.52495,11.201789999999999,12.15938,11.69697,9.3497,10.31746,9.84731,10.072560000000001,11.02476,10.566360000000001,9.17867,10.14012,9.67501,9.514660000000001,10.474639999999999,10.01022,8.39838,9.351519999999999,8.89232,11.393930000000001,12.35849,11.89012,6.78512,10.2362,11.69604,7.85703,10.94064,12.38373,6.7759,10.06044,11.5133,7.138139999999999,10.39073,11.842410000000001,6.16386,9.27,10.714369999999999,7.72991,12.43622,14.0416,5.5117,9.56836,100354
10.064919999999999,9.87375,8.43187,9.70297,12.19438,13.595289999999999,11.36389,12.27236,11.8427,9.42481,10.37107,9.917010000000001,10.2825,11.167710000000001,10.75186,9.355080000000001,10.26523,9.837660000000001,9.65316,10.57537,10.13817,8.61102,9.49572,9.07841,11.51335,12.44732,12.000810000000001,7.3128,10.29221,11.72936,8.80892,11.0907,12.47017,7.70363,10.19102,11.58912,7.86512,10.49596,11.90818,7.1296100000000004,9.42071,10.80274,8.51812,12.49681,14.13615,7.21559,10.130510000000001,100355
10.054969999999999,9.75959,8.28467,9.57965,12.17165,13.58221,11.33343,12.25066,11.814589999999999,9.40235,10.35383,9.89573,10.24992,11.14611,10.723939999999999,9.31754,10.23787,9.80208,9.62756,10.55584,10.11309,8.57455,9.47189,9.0473,11.48966,12.4295,11.97816,7.1970199999999975,10.27437,11.71728,8.694410000000001,11.068010000000001,12.457289999999999,7.5513,10.16248,11.57296,7.75518,10.47556,11.89601,6.99723,9.39575,10.78904,8.38684,12.48315,14.117920000000002,7.014819999999999,10.0091,100356
10.06584,10.00198,8.32686,9.77108,12.20625,13.598920000000001,11.377939999999999,12.283430000000001,11.859160000000001,9.45673,10.395719999999999,9.949110000000001,10.28423,11.17068,10.75864,9.37214,10.27842,9.85695,9.67337,10.58883,10.15826,8.605310000000001,9.493960000000001,9.079139999999999,11.53245,12.46181,12.02058,7.48142,10.3179,11.74427,8.83121,11.0943,12.46778,7.78309,10.205039999999999,11.5938,7.974660000000001,10.51034,11.91258,7.12685,9.41928,10.797419999999999,8.59057,12.50387,14.137920000000001,7.06054,10.26174,100357
10.06922,10.20345,8.11496,9.8893,12.22959,13.6073,11.40546,12.30534,11.8907,9.493839999999999,10.424610000000001,9.98737,10.30767,11.19016,10.78844,9.40352,10.302769999999999,9.891910000000001,9.69791,10.60796,10.18517,8.62937,9.514,9.11,11.55589,12.479519999999999,12.04578,7.66162,10.348130000000001,11.760689999999999,8.93097,11.11537,12.472339999999999,7.91533,10.23092,11.60312,8.08405,10.53059,11.92094,7.2324699999999975,9.44093,10.80189,8.730410000000001,12.51529,14.14506,6.8300300000000025,10.416739999999999,100358
10.01748,9.304730000000001,7.3418800000000015,9.01303,12.09043,13.534229999999999,11.222389999999999,12.17308,11.71424,9.33915,10.30838,9.83573,10.113560000000001,11.05287,10.60277,9.19872,10.15372,9.69252,9.531039999999999,10.48553,10.023719999999999,8.439219999999999,9.379769999999999,8.92861,11.40847,12.3687,11.90213,6.7046399999999995,10.22679,11.69009,8.096960000000001,10.97015,12.40128,6.91904,10.07463,11.521980000000001,7.246760000000001,10.40214,11.85012,6.4023,9.29952,10.73236,7.82602,12.44115,14.05636,6.0258199999999995,9.60263,100379
10.01704,9.26797,7.24194,8.96468,12.086960000000001,13.53307,11.21685,12.16991,11.709439999999999,9.341610000000001,10.31077,9.8384,10.10559,11.04824,10.5959,9.19505,10.15156,9.68941,9.525360000000001,10.48213,10.01862,8.43063,9.37463,8.92109,11.40227,12.3646,11.89649,6.71387,10.22921,11.69213,8.04045,10.965110000000001,12.399469999999999,6.887460000000001,10.07232,11.52102,7.19429,10.398430000000001,11.84882,6.34138,9.293989999999999,10.730269999999999,7.79523,12.44106,14.05354,5.93045,9.5483,100380
