MAZ,TAP,WALK_TRANSIT_DIST
100027,653,0.6673371212121212
100027,661,1.157630681818182
100027,663,0.35924242424242425
100027,670,0.9696704545454544
100027,672,1.9891117424242424
100027,675,0.4741136363636364
100027,681,1.6891420643939392
100027,682,0.6434886363636363
100027,685,0.4695587121212122
100027,686,0.6459962121212122
100027,689,1.1103465909090908
100027,690,1.2560340909090908
100027,694,1.4346666666666668
100027,696,0.7516174242424243
100027,711,1.197477272727273
100027,720,1.0012348484848486
100027,726,1.4800776515151517
100027,735,1.157630681818182
100027,736,0.4741136363636364
100027,738,0.35924242424242425
100027,739,0.6459962121212122
100027,742,0.904814393939394
100027,743,0.607126893939394
100027,744,0.35924242424242425
100027,745,0.35924242424242425
100027,746,0.4881988636363637
100027,747,0.6459962121212122
100027,748,0.8144488636363636
100027,749,1.3307443181818182
100027,750,1.451123106060606
100027,753,1.9048200946969696
100027,754,1.1103465909090908
100027,755,0.7335984848484849
100027,768,1.957969696969697
100027,769,1.9502348484848484
100028,3,0.7787727272727273
100028,13,0.8816950757575758
100028,40,1.0180530303030302
100028,49,1.8274261174242423
100028,51,0.7428390151515152
100028,73,2.0203901325757583
100028,88,0.5158541666666667
100028,97,0.11261174242424245
100028,98,0.09196401515151514
100028,102,1.795721590909091
100028,124,1.9864943181818184
100028,127,1.0745928030303031
100028,151,1.4355246022727273
100028,188,1.3351723295454545
100028,197,1.1779052840909092
100028,207,0.5717178030303031
100028,208,0.7324545454545455
100028,217,0.5460530303030303
100028,223,0.823371212121212
100028,232,0.5550416666666667
100028,233,0.6221761363636364
100028,242,1.8965170454545448
100028,244,0.42240340909090907
100028,246,1.3796079545454545
100028,256,0.6757310606060606
100028,263,1.3292708143939391
100028,264,1.5320852083333332
100028,265,0.8746325757575758
100028,268,0.09196401515151514
100028,269,0.18927083333333333
100028,270,0.03276515151515152
100028,279,1.8345984659090908
100028,287,0.8811192992424243
100028,288,1.008969678030303
100028,289,1.2283598295454543
100028,290,1.3976211931818183
100028,291,1.5205283901515152
100028,298,0.9224128787878788
100028,322,1.2583068181818182
100028,333,0.8611458143939394
100028,358,0.7931950757575758
100028,373,0.5587840909090911
100028,374,0.7960889962121213
100028,375,0.6232821969696969
100028,376,0.5364204545454546
100028,389,2.2172575757575763
100028,392,1.150119318181818
100028,398,0.3799583333333333
100028,401,0.34860606060606064
100028,404,0.5373541666666667
100028,414,2.0407083333333333
100028,427,1.0180530303030302
100028,428,0.05221401515151515
100028,430,0.28066477272727275
100028,437,2.5382083333333334
100028,443,0.9293428030303028
100028,445,1.1595340909090908
100028,449,0.4665227272727273
100028,477,2.169115511363636
100028,478,2.222522708333333
100028,483,1.2692973484848489
100028,495,1.6049526515151515
100028,497,1.7158939393939394
100028,501,1.8965170454545448
100028,508,0.9522537878787878
100028,510,0.765903409090909
100028,511,0.4001628787878788
100028,513,2.2172575757575763
100028,517,0.7236420454545455
100028,518,1.4729526325757576
100028,524,0.14601515151515151
100028,530,0.1650378787878788
100028,534,1.6936477272727268
100028,536,1.6874166666666666
100028,548,0.4619772727272727
100028,549,0.500185606060606
100028,550,0.7390700757575758
100028,551,0.8135643939393941
100028,554,1.2971571969696971
100028,555,1.6397708143939396
100028,557,1.2159507575757575
100028,559,1.3941041477272726
100028,563,0.9767007575757576
100028,572,1.0091174242424243
100028,578,0.8994621022727272
100028,582,1.7580170265151516
100028,584,1.0853692992424242
100028,585,0.746530303030303
100028,586,0.7855303030303031
100028,587,1.2646098295454546
100028,588,0.6740018939393939
100028,592,1.1819412878787878
100028,597,0.37032007575757575
100028,598,0.9698712121212122
100028,601,1.1779052840909092
100028,602,1.3796079545454545
100028,603,1.194585227272727
100028,604,1.0266818181818185
100028,605,1.3976211931818183
100028,606,1.0190170454545455
100028,607,1.054880681818182
100028,608,1.691528390151515
100028,609,2.0407083333333333
100028,611,0.9018825757575756
100028,612,0.9011647537878787
100028,613,1.9148068181818183
100028,614,0.7778901515151515
100028,615,0.8157215909090909
100028,616,0.9384299242424242
100028,617,0.7794450757575758
100028,618,0.6878541666666667
100028,633,1.3976211931818183
100028,635,0.902532178030303
100028,651,1.2283598295454543
100028,653,1.0180530303030302
100028,661,1.3976211931818183
100028,663,0.784534090909091
100028,670,1.7895473484848483
100028,672,0.8447064393939394
100028,675,0.9224128787878788
100028,681,0.7807102272727272
100028,682,1.6769337121212118
100028,685,1.3419147727272729
100028,686,0.8811192992424243
100028,689,0.6242727272727272
100028,690,0.6820378787878788
100028,694,0.7585227272727273
100028,696,0.8339867424242424
100028,711,2.2101117424242425
100028,720,2.0346799242424245
100028,726,2.4927121212121213
100028,735,1.3976211931818183
100028,736,0.9224128787878788
100028,738,0.784534090909091
100028,739,0.8675738636363637
100028,742,1.7246912878787881
100028,743,0.9307140151515152
100028,744,0.8703446969696971
100028,745,0.8954886363636364
100028,746,0.9018825757575756
100028,747,0.8811192992424243
100028,748,1.054439375
100028,749,1.5707348295454546
100028,750,1.6911136363636363
100028,753,0.7304488636363636
100028,754,0.6525511363636364
100028,755,0.9201704545454544
100028,768,0.8135643939393941
100028,769,0.8157215909090909
100029,3,0.979375
100029,13,0.7727916666666667
100029,40,1.1741477272727272
100029,49,1.2975757575757576
100029,51,0.7246060606060606
100029,73,1.4176003598484848
100029,88,0.22392992424242425
100029,97,0.6121496212121212
100029,98,0.7585662878787879
100029,102,1.6868181818181818
100029,124,1.3339147727272729
100029,127,0.29457954545454546
100029,151,1.0580359848484848
100029,188,0.6194640151515152
100029,197,0.8466079545454546
100029,207,0.09791666666666668
100029,208,0.8237897727272727
100029,217,0.2213068181818182
100029,223,0.09791666666666668
100029,232,0.4960890151515152
100029,233,1.3758522727272726
100029,242,1.5572140151515153
100029,244,0.3503787878787879
100029,246,1.4200662878787875
100029,256,0.7257992424242424
100029,263,0.6841477272727273
100029,264,0.9292954545454546
100029,265,0.7603636363636364
100029,268,0.6924526515151516
100029,269,0.7585662878787879
100029,270,0.4368882575757576
100029,279,1.2318087121212118
100029,287,0.7467575757575757
100029,288,0.4867462121212121
100029,289,0.6956515151515151
100029,290,0.7414999999999999
100029,291,0.8654015151515151
100029,298,0.9087784090909092
100029,322,1.2346306818181818
100029,333,0.6013863636363637
100029,358,0.8010814393939394
100029,373,1.1715908901515149
100029,374,0.5363295454545455
100029,375,1.0932765151515151
100029,376,0.22614204545454544
100029,389,2.053356060606061
100029,392,1.041215909090909
100029,398,0.6937310606060606
100029,401,0.35893939393939395
100029,404,0.16210416666666666
100029,414,1.4379185606060607
100029,427,1.1676875
100029,428,0.5845586931818182
100029,430,0.033712121212121214
100029,437,1.9447405303030303
100029,443,0.16307007575757576
100029,445,0.3714450757575757
100029,449,0.9200151515151516
100029,477,1.5724185606060608
100029,478,1.6197329545454546
100029,483,1.1103219696969695
100029,495,1.4457935606060606
100029,497,1.7022594696969695
100029,501,1.565219696969697
100029,508,1.028505681818182
100029,510,0.8453844696969697
100029,511,0.5669753787878788
100029,513,2.053356060606061
100029,517,0.2530113636363637
100029,518,0.6836818181818182
100029,524,0.2855227272727273
100029,530,0.9292007575757576
100029,534,1.6800132575757574
100029,536,1.5785132575757574
100029,548,0.9631628787878788
100029,549,1.2786306628787878
100029,550,1.0198920454545457
100029,551,1.1927878787878787
100029,554,0.6187481060606059
100029,555,0.9853257575757576
100029,557,1.202316287878788
100029,559,0.6046458333333333
100029,563,0.9530246212121212
100029,572,1.253939393939394
100029,578,0.7680075757575757
100029,582,1.104753787878788
100029,584,0.29457954545454546
100029,585,0.7544166666666667
100029,586,0.2804753787878788
100029,587,0.4751515151515152
100029,588,0.7593522727272728
100029,592,1.168306818181818
100029,597,1.0273503787878788
100029,598,1.1914204545454543
100029,601,0.8466079545454546
100029,602,1.4200662878787875
100029,603,1.2350435606060606
100029,604,1.0084488636363635
100029,605,0.7414999999999999
100029,606,0.9340625
100029,607,0.8861931818181819
100029,608,1.0916590909090909
100029,609,1.4379185606060607
100029,611,0.7472859848484849
100029,612,0.8813409090909091
100029,613,1.3120170454545454
100029,614,1.531566287878788
100029,615,1.3444545454545456
100029,616,1.1826590909090908
100029,617,1.2797083333333332
100029,618,1.441530303030303
100029,633,0.7414999999999999
100029,635,0.8842992424242425
100029,651,0.6956515151515151
100029,653,1.1741477272727272
100029,661,0.7414999999999999
100029,663,0.7608579545454546
100029,670,1.6551856060606058
100029,672,1.1585833333333333
100029,675,0.9087784090909092
100029,681,1.549464015151515
100029,682,1.6632992424242423
100029,685,1.4882613636363635
100029,686,0.7231420454545454
100029,689,1.3324715909090907
100029,690,1.460482935606061
100029,694,1.5427064393939394
100029,696,1.1826590909090908
100029,711,2.046520833333333
100029,720,2.0210454545454546
100029,726,2.3288106060606064
100029,735,0.7414999999999999
100029,736,0.9087784090909092
100029,738,0.7608579545454546
100029,739,0.6820416666666667
100029,742,1.5903295454545456
100029,743,0.9916060606060608
100029,744,0.8466685606060605
100029,745,0.8718125
100029,746,0.7929791666666667
100029,747,0.7467575757575757
100029,748,0.7231420454545454
100029,749,0.9679450757575756
100029,750,1.0883238636363637
100029,753,1.484125
100029,754,1.3324715909090907
100029,755,1.1494223484848485
100029,768,1.1927878787878787
100029,769,1.3444545454545456
100030,3,0.7546363636363637
100030,13,0.8648181818181818
100030,40,1.2622840909090909
100030,49,1.3434090909090908
100030,51,0.7920965909090909
100030,73,1.5335151325757574
100030,88,0.2680833333333333
100030,97,0.3892102272727273
100030,98,0.6394962121212121
100030,102,1.778844696969697
100030,124,1.5024772727272726
100030,127,0.5185984848484848
100030,151,0.9741155303030304
100030,188,0.7958787878787879
100030,197,0.7164962121212121
100030,207,0.14166666666666666
100030,208,1.0478390151515151
100030,217,0.4203541666666665
100030,223,0.3238617424242424
100030,232,0.5635795454545455
100030,233,1.1697083333333331
100030,242,1.4351079545454546
100030,244,0.5440340909090909
100030,246,1.4875568181818182
100030,256,0.567842803030303
100030,263,0.8423958333333335
100030,264,1.0452102272727273
100030,265,0.8523901515151515
100030,268,0.6394962121212121
100030,269,0.6293598484848485
100030,270,0.30649431818181816
100030,279,1.3477234848484847
100030,287,0.8387840909090909
100030,288,0.5325795454545454
100030,289,0.7414848484848485
100030,290,0.910746212121212
100030,291,1.0346477272727272
100030,298,0.9762689393939392
100030,322,1.3021212121212118
100030,333,0.7696647727272727
100030,358,1.0268314393939395
100030,373,0.9676363446969696
100030,374,0.7046079545454546
100030,375,1.0321344507575758
100030,376,0.444376893939394
100030,389,2.145382575757576
100030,392,1.1332424242424244
100030,398,0.4689924242424242
100030,401,0.14109848484848486
100030,404,0.2483219696969697
100030,414,1.5538333333333334
100030,427,1.2351780303030302
100030,428,0.3905776515151515
100030,430,0.14109848484848486
100030,437,2.054191287878788
100030,443,0.3625719696969697
100030,445,0.5973901515151515
100030,449,0.8375795454545455
100030,477,1.6850397537878783
100030,478,1.7356477272727269
100030,483,1.2023484848484849
100030,495,1.5626174242424244
100030,497,1.7697500000000002
100030,501,1.4351079545454546
100030,508,1.2542556818181818
100030,510,1.0711344696969698
100030,511,0.7159147727272728
100030,513,2.145382575757576
100030,517,0.4787613636363637
100030,518,0.908818181818182
100030,524,0.12754166666666664
100030,530,0.7125700757575757
100030,534,1.7475037878787878
100030,536,1.6705397727272728
100030,548,0.7397234848484848
100030,549,1.056314393939394
100030,550,1.1629905303030303
100030,551,1.2374848484848484
100030,554,0.7303863636363637
100030,555,1.1545719696969698
100030,557,1.2698068181818178
100030,559,0.829782196969697
100030,563,1.0205151515151514
100030,572,1.4330378787878788
100030,578,0.8600340909090908
100030,582,1.273999981060606
100030,584,0.5185984848484848
100030,585,0.9801666666666666
100030,586,0.5062253787878788
100030,587,0.7002878787878788
100030,588,0.9850814393939392
100030,592,1.2357973484848486
100030,597,0.8039109848484848
100030,598,1.0157992424242424
100030,601,0.7164962121212121
100030,602,1.4875568181818182
100030,603,1.3025340909090908
100030,604,1.075939393939394
100030,605,0.910746212121212
100030,606,1.0260890151515152
100030,607,0.978219696969697
100030,608,1.2056477272727273
100030,609,1.5538333333333334
100030,611,0.8850056818181818
100030,612,0.9488314393939394
100030,613,1.4279318181818181
100030,614,1.3254223484848484
100030,615,1.2152481060606062
100030,616,1.0070378787878789
100030,617,1.1505018939393938
100030,618,1.2353863636363636
100030,633,0.910746212121212
100030,635,0.9517897727272728
100030,651,0.7414848484848485
100030,653,1.2622840909090909
100030,661,0.910746212121212
100030,663,0.8283484848484849
100030,670,1.7472121212121214
100030,672,1.268626893939394
100030,675,0.9762689393939392
100030,681,1.3433200757575756
100030,682,1.7307897727272727
100030,685,1.5553503787878789
100030,686,0.8387840909090909
100030,689,1.1090321969696968
100030,690,1.2381666666666669
100030,694,1.3228939393939394
100030,696,1.0070378787878789
100030,711,2.1385473484848485
100030,720,2.088535984848485
100030,726,2.4208371212121214
100030,735,0.910746212121212
100030,736,0.9762689393939392
100030,738,0.8283484848484849
100030,739,0.8252386363636364
100030,742,1.6823560606060606
100030,743,1.0590965909090908
100030,744,0.914159090909091
100030,745,0.9393030303030304
100030,746,0.8850056818181818
100030,747,0.8387840909090909
100030,748,0.593030303030303
100030,749,1.0838598484848485
100030,750,1.2042386363636364
100030,753,1.2779810606060606
100030,754,1.1090321969696968
100030,755,0.9738011363636364
100030,768,1.2374848484848484
100030,769,1.2152481060606062
100031,3,1.0402935606060606
100031,13,0.4316666666666665
100031,40,1.1671761363636364
100031,49,0.9074090909090908
100031,51,0.6337992424242425
100031,73,1.1072083333333331
100031,88,0.5605170454545455
100031,97,0.8212064204545455
100031,98,0.9770795454545452
100031,102,1.2924223484848485
100031,124,1.0768541666666671
100031,127,0.16704545454545455
100031,151,0.5797291666666666
100031,188,0.36240340909090907
100031,197,0.3221098484848485
100031,207,0.3410265151515151
100031,208,1.340183712121212
100031,217,0.7119810606060607
100031,223,0.06439393939393939
100031,232,0.3768617424242424
100031,233,1.5931780303030303
100031,242,1.040721590909091
100031,244,0.8359431818181817
100031,246,1.3766136363636363
100031,256,0.8389204545454545
100031,263,0.4270871212121212
100031,264,0.6189034090909091
100031,265,0.4642272727272727
100031,268,0.910965909090909
100031,269,0.9770795454545452
100031,270,0.6542140151515151
100031,279,0.9214166666666668
100031,287,0.2407859848484848
100031,288,0.06439393939393939
100031,289,0.3054848484848485
100031,290,0.484439393939394
100031,291,0.6083409090909091
100031,298,0.6989886363636363
100031,322,0.936753768939394
100031,333,0.19368560606060609
100031,358,1.377619299242424
100031,373,1.3901041666666667
100031,374,0.19368560606060609
100031,375,1.432791666666667
100031,376,0.19368560606060609
100031,389,1.5473844696969696
100031,392,0.6468200568181818
100031,398,0.8910814393939394
100031,401,0.5746439393939393
100031,404,0.5407556818181818
100031,414,1.1275265151515153
100031,427,1.1260927840909092
100031,428,0.8012897727272728
100031,430,0.3606155303030303
100031,437,1.6285681818181819
100031,443,0.3884375
100031,445,0.3424564393939394
100031,449,1.1852992424242423
100031,477,1.2587329545454544
100031,478,1.3093409090909092
100031,483,0.6043503787878788
100031,495,0.9212954545454544
100031,497,1.627340890151515
100031,501,1.040721590909091
100031,508,1.6050435416666666
100031,510,1.4219223484848484
100031,511,1.008348484848485
100031,513,1.5473844696969696
100031,517,0.8295492424242425
100031,518,0.4790340909090909
100031,524,0.530375
100031,530,1.1461155303030304
100031,534,1.2924223484848485
100031,536,1.1841174242424244
100031,548,1.1543920454545449
100031,549,1.4113295454545454
100031,550,1.4554242424242425
100031,551,1.5299185606060606
100031,554,0.2969109848484849
100031,555,0.7282651515151515
100031,557,1.1076534090909091
100031,559,0.4139147727272727
100031,563,0.6674280113636363
100031,572,1.725471590909091
100031,578,0.3425625
100031,582,0.8476931818181818
100031,584,0.4114905303030304
100031,585,1.3309545265151517
100031,586,0.6529128787878788
100031,587,0.5931988636363636
100031,588,1.3358901325757575
100031,592,1.1263560416666667
100031,597,1.1543920454545449
100031,598,1.1844488636363637
100031,601,0.3221098484848485
100031,602,1.3766136363636363
100031,603,1.1933408901515152
100031,604,0.871784071969697
100031,605,0.484439393939394
100031,606,0.5852159090909091
100031,607,0.3802215909090909
100031,608,0.7793409090909091
100031,609,1.1275265151515153
100031,611,0.21512310606060608
100031,612,0.6937613636363636
100031,613,1.001625
100031,614,1.7488920454545454
100031,615,1.5629678030303031
100031,616,1.1756875
100031,617,1.4982215909090908
100031,618,1.6588560606060607
100031,633,0.484439393939394
100031,635,0.7618579545454546
100031,651,0.3054848484848485
100031,653,1.1671761363636364
100031,661,0.484439393939394
100031,663,0.4316666666666665
100031,670,1.1492140151515151
100031,672,1.561060606060606
100031,675,0.8248655303030303
100031,681,1.7667897727272726
100031,682,1.5883806628787882
100031,685,1.4444071969696968
100031,686,0.2336401515151515
100031,689,1.4607556818181815
100031,690,1.5926212121212122
100031,694,1.714028428030303
100031,696,1.1756875
100031,711,1.5405492424242424
100031,720,1.7107291666666666
100031,726,1.822839015151516
100031,735,0.484439393939394
100031,736,0.8248655303030303
100031,738,0.5435151515151515
100031,739,0.1954886363636364
100031,742,1.0843579545454545
100031,743,0.9639886363636364
100031,744,0.5435151515151515
100031,745,0.5894962121212121
100031,746,0.4316666666666665
100031,747,0.2407859848484848
100031,748,0.19864393939393932
100031,749,0.6575530303030304
100031,750,0.7779318181818181
100031,753,1.7014507575757576
100031,754,1.4607556818181815
100031,755,1.1424507575757576
100031,768,1.5299185606060606
100031,769,1.5629678030303031
100032,3,1.220880681818182
100032,13,0.6122537878787878
100032,40,1.3477632575757574
100032,49,0.9572878787878788
100032,51,0.8143863636363636
100032,73,0.9846477272727272
100032,88,0.5746647727272727
100032,97,1.0469355871212125
100032,98,1.1992859848484847
100032,102,1.4907480871212122
100032,124,0.9651117424242424
100032,127,0.05530303030303031
100032,151,0.7177481060606059
100032,188,0.2506609848484849
100032,197,0.5104090909090909
100032,207,0.20513257575757574
100032,208,1.1745246022727271
100032,217,0.6363674242424242
100032,223,0.056628787878787876
100032,232,0.6025909090909091
100032,233,1.816571969696969
100032,242,1.2169261363636363
100032,244,0.7011136363636364
100032,246,1.5671306628787878
100032,256,1.0195075757575758
100032,263,0.31534469696969697
100032,264,0.496342803030303
100032,265,0.6448143939393939
100032,268,1.1331723484848484
100032,269,1.1992859848484847
100032,270,0.8776079545454546
100032,279,0.7988560606060606
100032,287,0.4391117424242425
100032,288,0.14725378787878787
100032,289,0.3553636363636363
100032,290,0.3726969696969697
100032,291,0.4965984848484848
100032,298,0.8929469696969697
100032,322,1.1322348484848483
100032,333,0.32978030303030303
100032,358,1.151816268939394
100032,373,1.6123105871212122
100032,374,0.32978030303030303
100032,375,1.5083996212121211
100032,376,0.32978030303030303
100032,389,1.7457102272727274
100032,392,0.8451458143939393
100032,398,1.0716685606060603
100032,401,0.7992253787878788
100032,404,0.5128390151515152
100032,414,1.004965909090909
100032,427,1.3148598295454546
100032,428,1.024844696969697
100032,430,0.4488352272727272
100032,437,1.5117878787878791
100032,443,0.2521742424242424
100032,445,0.11665340909090907
100032,449,1.3590814393939394
100032,477,1.1394659090909092
100032,478,1.186780303030303
100032,483,0.8026761363636364
100032,495,1.109594696969697
100032,497,1.8256666477272725
100032,501,1.2290208333333332
100032,508,1.3792405113636363
100032,510,1.1961193181818182
100032,511,0.9177102272727272
100032,513,1.7457102272727274
100032,517,0.6037461931818182
100032,518,0.2771988636363636
100032,524,0.7014867424242424
100032,530,1.3699204545454546
100032,534,1.4907480871212122
100032,536,1.3824431818181822
100032,548,1.3349791666666666
100032,549,1.5919166666666666
100032,550,1.4350151515151517
100032,551,1.6318541666666668
100032,554,0.18516856060606066
100032,555,0.6165227272727273
100032,557,1.2964204545454543
100032,559,0.21207954545454544
100032,563,0.8512954545454545
100032,572,1.6046742234848483
100032,578,0.5231496212121212
100032,582,0.7359507575757576
100032,584,0.1856875
100032,585,1.1051514962121212
100032,586,0.4271098484848485
100032,587,0.3673958333333333
100032,588,1.1100871022727272
100032,592,1.3151230871212118
100032,597,1.3349791666666666
100032,598,1.365035984848485
100032,601,0.5104090909090909
100032,602,1.5671306628787878
100032,603,1.3821079356060606
100032,604,1.0651117424242424
100032,605,0.3726969696969697
100032,606,0.7797310606060606
100032,607,0.5785473484848485
100032,608,0.6587064393939394
100032,609,1.004965909090909
100032,611,0.4127632575757576
100032,612,0.8743484848484849
100032,613,0.8790643939393941
100032,614,1.9722859848484848
100032,615,1.7851742424242425
100032,616,1.3562746212121213
100032,617,1.7204280303030304
100032,618,1.88225
100032,633,0.3726969696969697
100032,635,0.9424450757575756
100032,651,0.3553636363636363
100032,653,1.3477632575757574
100032,661,0.3726969696969697
100032,663,0.6122537878787878
100032,670,1.3475397727272729
100032,672,1.5737064393939395
100032,675,1.0054526515151516
100032,681,1.990183712121212
100032,682,1.7867064204545455
100032,685,1.6349242424242425
100032,686,0.3869431818181818
100032,689,1.6413428030303032
100032,690,1.7732083333333335
100032,694,1.8946155492424244
100032,696,1.3562746212121213
100032,711,1.738875
100032,720,1.9090549242424242
100032,726,2.021164772727273
100032,735,0.3726969696969697
100032,736,1.0054526515151516
100032,738,0.7241022727272728
100032,739,0.34584280303030296
100032,742,1.2826837121212118
100032,743,1.1445757575757576
100032,744,0.7241022727272728
100032,745,0.7700833333333333
100032,746,0.6122537878787878
100032,747,0.4391117424242425
100032,748,0.3869431818181818
100032,749,0.5349924242424243
100032,750,0.6553712121212122
100032,753,1.9248446969696968
100032,754,1.6413428030303032
100032,755,1.3230378787878792
100032,768,1.6318541666666668
100032,769,1.7851742424242425
100033,3,1.2070549242424242
100033,13,0.6349810606060605
100033,40,1.3339375
100033,49,1.0455890151515153
100033,51,0.8005606060606061
100033,73,1.072939393939394
100033,88,0.4690909090909091
100033,97,0.9470909090909092
100033,98,1.0933711931818182
100033,102,1.5288200757575758
100033,124,1.053907196969697
100033,127,0.07897727272727273
100033,151,0.8060492424242424
100033,188,0.3394564393939394
100033,197,0.5975416666666666
100033,207,0.09862121212121212
100033,208,1.0689507575757575
100033,217,0.5299185606060606
100033,223,0.07897727272727273
100033,232,0.5079829545454546
100033,233,1.7116742424242424
100033,242,1.305227272727273
100033,244,0.5955397727272727
100033,246,1.5533049053030303
100033,256,1.005681818181818
100033,263,0.4041401515151515
100033,264,0.5846344696969696
100033,265,0.5900662878787879
100033,268,1.027257556818182
100033,269,1.0933711931818182
100033,270,0.7727102272727272
100033,279,0.8871477272727273
100033,287,0.5238825757575757
100033,288,0.2347594696969697
100033,289,0.4436647727272728
100033,290,0.4614924242424242
100033,291,0.5853939393939395
100033,298,0.8797859848484849
100033,322,1.1190757575757575
100033,333,0.3525075757575757
100033,358,1.04624240530303
100033,373,1.5061514962121212
100033,374,0.3186742424242424
100033,375,1.4018882575757576
100033,376,0.2363162878787879
100033,389,1.8304810606060609
100033,392,0.8832178030303031
100033,398,1.0268731060606062
100033,401,0.6947026515151515
100033,404,0.4072651515151515
100033,414,1.0932575757575758
100033,427,1.3010340719696971
100033,428,0.9203219696969698
100033,430,0.34232386363636363
100033,437,1.6000795454545456
100033,443,0.14660037878787874
100033,445,0.13708901515151514
100033,449,1.2525700757575755
100033,477,1.2277575757575758
100033,478,1.2750719696969697
100033,483,0.8874469696969698
100033,495,1.1967272727272729
100033,497,1.834818181818182
100033,501,1.3161534090909093
100033,508,1.273666647727273
100033,510,1.0905454545454545
100033,511,0.8121363636363637
100033,513,1.8304810606060609
100033,517,0.4981723484848485
100033,518,0.3513276515151515
100033,524,0.5949753787878788
100033,530,1.2650227272727272
100033,534,1.5288200757575758
100033,536,1.4205151515151515
100033,548,1.2976041666666671
100033,549,1.578090909090909
100033,550,1.3285037878787882
100033,551,1.5253428030303031
100033,554,0.27396401515151514
100033,555,0.7053181818181818
100033,557,1.282594696969697
100033,559,0.2610416666666667
100033,563,0.837469696969697
100033,572,1.4991003598484849
100033,578,0.545876893939394
100033,582,0.8247462121212121
100033,584,0.08011363636363636
100033,585,0.9995776325757576
100033,586,0.3839640151515151
100033,587,0.26186553030303034
100033,588,1.0045132575757576
100033,592,1.3012973295454546
100033,597,1.3211534090909092
100033,598,1.351210227272727
100033,601,0.5975416666666666
100033,602,1.5533049053030303
100033,603,1.3682821780303032
100033,604,1.0512859848484848
100033,605,0.4614924242424242
100033,606,0.7637651515151515
100033,607,0.6633181818181818
100033,608,0.7469981060606061
100033,609,1.0932575757575758
100033,611,0.498219696969697
100033,612,0.8605227272727274
100033,613,0.9673560606060608
100033,614,1.8673882575757568
100033,615,1.6790151325757574
100033,616,1.3424488636363636
100033,617,1.6142689204545455
100033,618,1.7773522727272728
