OMAZ,DMAZ,BIKE_DIST
100027,100558,2.049060606060606
100027,100559,0.6469034090909092
100027,100562,0.9809242424242424
100027,100563,1.3871477272727273
100027,100570,0.5994412878787879
100027,100575,1.6802784090909093
100027,100576,0.8055056818181817
100027,100577,0.23045454545454544
100027,100580,1.1007007575757577
100027,100581,0.8870340909090909
100027,100582,0.6648049242424242
100027,100583,1.873346590909091
100027,100584,1.1483863636363636
100027,100585,1.1656382575757576
100027,100586,1.3990018939393938
100027,100587,1.3641363636363637
100027,100588,2.23775
100027,100589,2.248125
100027,100590,1.990251912878788
100027,100591,1.6429545643939394
100027,100592,1.811096590909091
100027,100595,2.3470833333333334
100027,100636,1.3182462121212122
100028,100027,1.2833901515151516
100028,100029,0.7411306628787878
100028,100030,0.5488522727272728
100028,100031,0.9578617424242424
100028,100032,1.1835908901515153
100028,100033,1.0775776325757576
100028,100034,0.8982575568181819
100028,100035,1.1987140151515152
100028,100036,1.328318162878788
100028,100037,1.226534071969697
100028,100038,1.4880530303030304
100028,100039,1.7397916666666666
100028,100080,1.4562859848484848
100028,100286,2.263714015151515
100028,100287,2.7738712121212123
100028,100288,2.047755681818182
100028,100321,0.6052727272727273
100028,100322,0.7908522727272727
100028,100330,0.8077234659090909
100028,100331,0.6797954545454545
100028,100332,1.243878768939394
100028,100333,1.3797140151515153
100028,100334,1.4595776325757577
100028,100335,1.4813011174242423
100028,100336,1.3912670454545455
100028,100337,1.5861799053030303
100028,100338,0.9001818181818182
100028,100339,1.3350473484848486
100028,100341,0.9777291666666666
100028,100342,0.3453920454545455
100028,100343,0.41565719696969705
100028,100344,0.5918939393939393
100028,100345,0.3552026515151515
100028,100346,0.4339772727272728
100028,100347,0.4076590909090909
100028,100348,0.6193484848484848
100028,100349,0.21084848484848484
100028,100350,0.4666666666666667
100028,100351,0.3415776515151515
100028,100352,0.10151515151515153
100028,100353,0.06893939393939394
100028,100354,0.5581893939393939
100028,100355,1.767903390151515
100028,100356,1.6205018750000002
100028,100357,1.3313541477272728
100028,100358,1.0394905113636363
100028,100379,0.3847234848484848
100028,100380,0.40724621212121215
100028,100381,0.31990530303030296
100028,100382,0.6963806818181818
100028,100383,0.9508049242424242
100028,100384,0.8785625
100028,100385,0.6936780303030303
100028,100386,0.6835113636363637
100028,100387,0.8591306818181819
100028,100388,0.9268939393939394
100028,100389,0.9668030303030304
100028,100390,1.3802102272727272
100028,100391,0.6568768939393941
100028,100392,0.5598484848484848
100028,100393,0.4391856060606061
100028,100394,0.2124791666666667
100028,100395,0.30278219696969705
100028,100396,0.7025473484848485
100028,100397,0.7207802840909091
100028,100398,0.6896988636363637
100028,100399,0.9921117234848486
100028,100400,0.3971931818181818
100028,100409,1.1851780303030304
100028,100410,1.4233882575757577
100028,100411,1.6481874810606059
100028,100412,2.095285965909091
100028,100413,1.8481060606060609
100028,100417,1.2747727083333331
100028,100418,1.5095170265151514
100028,100419,0.9327727083333331
100028,100541,0.4530662878787879
100028,100542,0.2654715909090909
100028,100543,0.18899431818181814
100028,100552,2.4036458143939394
100028,100555,1.6197026325757575
100028,100556,1.9205208333333328
100028,100557,1.4008901515151515
100028,100558,2.7729090719696967
100028,100559,1.041439375
100028,100562,1.6940454545454544
100028,100563,2.1118579356060607
100028,100570,1.1644621212121211
100028,100575,2.3933996212121214
100028,100576,1.0673371212121212
100028,100577,1.511160965909091
100028,100580,0.7247992424242424
100028,100581,0.7468863636363636
100028,100582,1.039564393939394
100028,100583,2.596941287878788
100028,100584,1.8726685416666664
100028,100585,1.8787594696969696
100028,100586,2.123712102272727
100028,100587,2.0888465719696967
100028,100588,2.9615984659090917
100028,100589,2.9719734659090906
100028,100590,2.714965909090909
100028,100591,2.367668560606061
100028,100592,2.524217803030304
100028,100595,3.0717973484848486
100028,100636,2.0429602272727267
100029,100027,1.3193541666666666
100029,100028,0.7388617424242424
100029,100030,0.2382575757575757
100029,100031,0.5511287878787879
100029,100032,0.4152348484848485
100029,100033,0.30872348484848483
100029,100034,0.3539886363636364
100029,100035,0.4572500000000001
100029,100036,0.5221117424242424
100029,100037,0.8550643939393939
100029,100038,1.5240170454545456
100029,100039,1.6867803030303032
100029,100080,1.4509753787878787
100029,100286,2.210702651515152
100029,100287,2.264196969696969
100029,100288,1.9947442992424245
100029,100321,1.2121969696969697
100029,100322,1.2734166666666666
100029,100330,0.19545454545454544
100029,100331,0.2382575757575757
100029,100332,0.4500738636363636
100029,100333,0.547625
100029,100334,0.6651534090909091
100029,100335,0.6874962121212121
100029,100336,0.6229109848484848
100029,100337,0.8841174242424243
100029,100338,0.9868011363636364
100029,100339,1.5487424242424241
100029,100341,1.0694299242424243
100029,100342,1.0888598484848486
100029,100343,0.6491363636363636
100029,100344,0.8527727272727273
100029,100345,1.049782196969697
100029,100346,1.2181609848484851
100029,100347,1.0233882575757576
100029,100348,1.2935776325757575
100029,100349,0.995032196969697
100029,100350,1.2508503787878786
100029,100351,0.9617973484848484
100029,100352,0.7167140151515151
100029,100353,0.7331382575757576
100029,100354,0.7874678030303031
100029,100355,1.1994867424242424
100029,100356,0.8266969696969697
100029,100357,0.6248049242424242
100029,100358,0.6675568181818181
100029,100379,0.30710227272727275
100029,100380,0.4764753787878788
100029,100381,0.6288238636363637
100029,100382,0.7181780303030303
100029,100383,0.6779431818181818
100029,100384,0.8917405303030304
100029,100385,0.6112765151515152
100029,100386,0.7728806818181818
100029,100387,0.5005946969696969
100029,100388,0.3782026515151515
100029,100389,0.253219696969697
100029,100390,0.5855359848484849
100029,100391,0.2882405303030303
100029,100392,0.4301136363636364
100029,100393,0.28710416666666666
100029,100394,0.5188958333333333
100029,100395,0.43802840909090907
100029,100396,1.0816856060606062
100029,100397,0.30305871212121216
100029,100398,0.6906439393939394
100029,100399,0.7972954545454546
100029,100400,0.4922897727272727
100029,100409,1.2230170454545457
100029,100410,1.341876893939394
100029,100411,1.3650757575757575
100029,100412,1.4306363636363637
100029,100413,1.884070075757576
100029,100417,0.41874242424242425
100029,100418,0.7157121212121212
100029,100419,0.1639185606060606
100029,100541,1.0653768939393942
100029,100542,0.6028465909090911
100029,100543,0.7098711931818182
100029,100552,1.7368200757575758
100029,100555,0.9522575757575756
100029,100556,1.2530757575757576
100029,100557,0.8874829545454546
100029,100558,2.1082594696969696
100029,100559,0.939219696969697
100029,100562,1.641034071969697
100029,100563,1.600626893939394
100029,100570,1.2004261363636364
100029,100575,2.3403882386363644
100029,100576,1.106467803030303
100029,100577,1.4581496022727274
100029,100580,0.8605909090909091
100029,100581,0.7447291666666667
100029,100582,1.0755284090909092
100029,100583,1.9301155303030304
100029,100584,1.3606893939393938
100029,100585,1.5339090909090909
100029,100586,1.6124810606060604
100029,100587,1.57761553030303
100029,100588,2.2952651515151516
100029,100589,2.3056401515151514
100029,100590,2.2052916666666667
100029,100591,2.0981325757575755
100029,100592,2.4712064393939395
100029,100595,2.562123087121212
100029,100636,1.7734242424242426
100030,100027,1.321092803030303
100030,100028,0.5488522727272728
100030,100029,0.2382575757575757
100030,100031,0.3943787878787879
100030,100032,0.6153598484848485
100030,100033,0.5088484848484848
100030,100034,0.33601515151515154
100030,100035,0.6352310606060606
100030,100036,0.7222367424242424
100030,100037,0.7582746212121212
100030,100038,1.5257556818181819
100030,100039,1.4727575757575757
100030,100080,1.4842196969696968
100030,100286,1.996679924242424
100030,100287,2.2270492424242425
100030,100288,1.7807215909090908
100030,100321,1.081880681818182
100030,100322,1.3383844696969698
100030,100330,0.2378787878787879
100030,100331,0.4975378787878788
100030,100332,0.6751496212121212
100030,100333,0.8114829545454546
100030,100334,0.8908484848484849
100030,100335,0.9125719696969696
100030,100336,0.8230359848484848
100030,100337,1.1091931818181815
100030,100338,1.2112613636363636
100030,100339,1.773653409090909
100030,100341,1.2916704545454547
100030,100342,0.8685643939393941
100030,100343,0.7314280303030303
100030,100344,0.9883712121212122
100030,100345,0.9027348484848484
100030,100346,1.0015303030303029
100030,100347,0.9551912878787878
100030,100348,1.0644621212121212
100030,100349,0.7784015151515151
100030,100350,1.034219696969697
100030,100351,0.7326818181818182
100030,100352,0.5904128787878788
100030,100353,0.4911079545454546
100030,100354,0.6579431818181818
100030,100355,1.3005833333333334
100030,100356,1.0517727272727273
100030,100357,0.767875
100030,100358,0.5095909090909091
100030,100379,0.7266212121212121
100030,100380,0.5211723484848485
100030,100381,0.6356761363636363
100030,100382,0.9417840909090908
100030,100383,0.9015492424242424
100030,100384,1.1166515151515148
100030,100385,0.8361875
100030,100386,0.998630681818182
100030,100387,0.7263446969696971
100030,100388,0.6039526515151515
100030,100389,0.478969696969697
100030,100390,0.8114810606060606
100030,100391,0.28459469696969697
100030,100392,0.13541666666666666
100030,100393,0.2506477272727273
100030,100394,0.6451723484848485
100030,100395,0.2607954545454545
100030,100396,0.911689393939394
100030,100397,0.1875340909090909
100030,100398,0.4652727272727272
100030,100399,0.9058465909090908
100030,100400,0.2479166666666667
100030,100409,0.9181439393939396
100030,100410,1.1431534090909092
100030,100411,1.1799280303030304
100030,100412,1.6307613636363636
100030,100413,1.885808712121212
100030,100417,0.7060435606060605
100030,100418,0.9407878787878788
100030,100419,0.36404356060606063
100030,100541,0.8359450757575757
100030,100542,0.3734147727272728
100030,100543,0.4824337121212121
100030,100552,1.936945075757576
100030,100555,1.1523825757575756
100030,100556,1.4532007575757575
100030,100557,0.8503352272727274
100030,100558,2.3083844696969704
100030,100559,0.7744053030303031
100030,100562,1.4270113636363635
100030,100563,1.5634791666666668
100030,100570,1.2021647727272728
100030,100575,2.12636553030303
100030,100576,0.8810965909090909
100030,100577,1.244126893939394
100030,100580,0.4577651515151515
100030,100581,0.4798522727272727
100030,100582,1.0772670454545454
100030,100583,2.1302405303030305
100030,100584,1.3235416666666666
100030,100585,1.6117253787878787
100030,100586,1.5753333333333337
100030,100587,1.5404678030303032
100030,100588,2.4953901515151515
100030,100589,2.505765151515152
100030,100590,2.1681439393939392
100030,100591,1.8994091098484849
100030,100592,2.257183712121212
100030,100595,2.5249753787878797
100030,100636,1.5747007575757577
100031,100027,1.0330037878787879
100031,100028,1.0550151515151514
100031,100029,0.4633882575757576
100031,100030,0.5092215909090909
100031,100032,0.22196969696969696
100031,100033,0.4011117424242424
100031,100034,0.10549242424242423
100031,100035,0.20018939393939394
100031,100036,0.2650511363636364
100031,100037,0.4326875
100031,100038,1.3119412878787882
100031,100039,1.0994583333333334
100031,100080,1.2928617424242426
100031,100286,1.6233807007575758
100031,100287,1.843405303030303
100031,100288,1.4074223484848485
100031,100321,1.5493276515151515
100031,100322,1.6105473484848485
100031,100330,0.3980094696969697
100031,100331,0.4447897727272727
100031,100332,0.4346344696969697
100031,100333,0.3542973484848485
100031,100334,0.6005946969696969
100031,100335,0.45731060606060603
100031,100336,0.3658503787878788
100031,100337,0.6531837121212121
100031,100338,1.5036950757575758
100031,100339,2.066087121212121
100031,100341,1.5841041666666666
100031,100342,1.3916514962121211
100031,100343,1.1980833333333334
100031,100344,1.343535984848485
100031,100345,1.4046988636363638
100031,100346,1.534314393939394
100031,100347,1.3605189393939394
100031,100348,1.4906799242424242
100031,100349,1.3111856060606062
100031,100350,1.567003787878788
100031,100351,1.1990814393939393
100031,100352,1.053844696969697
100031,100353,1.0702689204545457
100031,100354,1.1245984848484851
100031,100355,0.8433977272727273
100031,100356,0.5968825757575758
100031,100357,0.3842310606060606
100031,100358,0.2456439393939394
100031,100379,1.0190549242424245
100031,100380,0.8136060606060607
100031,100381,1.1025189393939394
100031,100382,1.234217803030303
100031,100383,1.1939829545454546
100031,100384,1.4090852272727272
100031,100385,1.1286212121212118
100031,100386,1.2902575757575758
100031,100387,1.017971590909091
100031,100388,0.8955795454545454
100031,100389,0.7705965909090909
100031,100390,0.6707992424242425
100031,100391,0.6398011363636363
100031,100392,0.5342746212121212
100031,100393,0.6330473484848484
100031,100394,1.1711306818181817
100031,100395,0.7386155303030303
100031,100396,1.2856723484848485
100031,100397,0.2847651515151515
100031,100398,0.7616363636363637
100031,100399,0.3958333333333333
100031,100400,0.7928768939393941
100031,100409,0.5448446969696971
100031,100410,0.8175662878787879
100031,100411,0.8543409090909091
100031,100412,1.1735757575757575
100031,100413,1.4527651515151516
100031,100417,0.6721250000000001
100031,100418,0.6386931818181818
100031,100419,0.28343939393939394
100031,100541,1.3017367234848485
100031,100542,0.9096155303030304
100031,100543,1.0173276515151517
100031,100552,1.4797594696969698
100031,100555,0.6951969696969696
100031,100556,0.9960151515151516
100031,100557,0.4666912878787879
100031,100558,1.851198863636364
100031,100559,0.4149090909090909
100031,100562,1.0537121212121212
100031,100563,1.1798352272727273
100031,100570,1.0120435606060607
100031,100575,1.7530662878787882
100031,100576,1.1562575757575757
100031,100577,0.8708276515151515
100031,100580,0.9038068181818184
100031,100581,0.4487405303030303
100031,100582,0.7045340909090909
100031,100583,1.6730549242424242
100031,100584,0.9398977272727272
100031,100585,1.0936477272727272
100031,100586,1.191689393939394
100031,100587,1.1568238636363637
100031,100588,2.038204545454545
100031,100589,2.0485795454545452
100031,100590,1.7845
100031,100591,1.5738219886363636
100031,100592,1.8838844696969697
100031,100595,2.141331420454545
100031,100636,1.2491136363636364
100032,100027,1.1289469696969696
100032,100028,1.1822537878787882
100032,100029,0.4798882575757576
100032,100030,0.6154829545454545
100032,100031,0.22196969696969696
100032,100033,0.13522727272727272
100032,100034,0.19696969696969696
100032,100035,0.08844696969696969
100032,100036,0.15330871212121214
100032,100037,0.4862613636363636
100032,100038,1.495753787878788
100032,100039,1.3598276515151515
100032,100080,1.4734488636363636
100032,100286,1.8837500189393936
100032,100287,1.89539393939394
100032,100288,1.6677916666666668
100032,100321,1.6555890151515151
100032,100322,1.723399621212121
100032,100330,0.4151420454545454
100032,100331,0.5510511363636365
100032,100332,0.16875
100032,100333,0.15246212121212122
100032,100334,0.3987594696969697
100032,100335,0.2554753787878788
100032,100336,0.1640151515151515
100032,100337,0.4520965909090909
100032,100338,1.3375359659090909
100032,100339,1.8994772537878788
100032,100341,1.4201647727272728
100032,100342,1.532251893939394
100032,100343,1.1624640151515149
100032,100344,1.3275075757575756
100032,100345,1.4931742424242425
100032,100346,1.6615530303030304
100032,100347,1.466780303030303
100032,100348,1.6712670454545455
100032,100349,1.4384242424242424
100032,100350,1.6942424242424243
100032,100351,1.3796685416666667
100032,100352,1.1601060606060605
100032,100353,1.176530284090909
100032,100354,1.2308598484848483
100032,100355,0.7678371212121212
100032,100356,0.3950473484848485
100032,100357,0.25600189393939393
100032,100358,0.2987537878787879
100032,100379,0.8024659090909092
100032,100380,0.8942083333333334
100032,100381,0.979558712121212
100032,100382,1.0689128787878788
100032,100383,1.0286780303030305
100032,100384,1.2424753598484848
100032,100385,0.9620113636363636
100032,100386,1.1236155113636364
100032,100387,0.8513295454545455
100032,100388,0.7289375
100032,100389,0.6039545454545455
100032,100390,0.5041571969696971
100032,100391,0.6389753787878788
100032,100392,0.7236344696969697
100032,100393,0.7926439204545453
100032,100394,0.9622878787878788
100032,100395,0.8747102272727273
100032,100396,1.4662594696969695
100032,100397,0.3910265151515152
100032,100398,0.9422234848484848
100032,100399,0.6562026515151516
100032,100400,0.928971590909091
100032,100409,0.8148011363636363
100032,100410,0.9336609848484848
100032,100411,0.9962727272727272
100032,100412,1.0618333333333332
100032,100413,1.7131344696969697
100032,100417,0.5054829545454546
100032,100418,0.37280871212121214
100032,100419,0.3434621212121212
100032,100541,1.4823238446969698
100032,100542,1.0457102272727274
100032,100543,1.1532632386363637
100032,100552,1.3680170454545455
100032,100555,0.5834545454545454
100032,100556,0.8842727272727273
100032,100557,0.5186799242424243
100032,100558,1.7394564393939391
100032,100559,0.5310037878787879
100032,100562,1.3140814393939395
100032,100563,1.2318238636363636
100032,100570,1.1926306818181818
100032,100575,2.013435606060606
100032,100576,1.336844696969697
100032,100577,1.1311969696969697
100032,100580,1.0399015151515152
100032,100581,0.6672897727272727
100032,100582,0.8851212121212121
100032,100583,1.5613125
100032,100584,0.9918863636363636
100032,100585,1.1651060606060606
100032,100586,1.2436780303030304
100032,100587,1.2088124999999998
100032,100588,1.926462121212121
100032,100589,1.9368371212121207
100032,100590,1.8364886363636364
100032,100591,1.6899166856060606
100032,100592,2.144253787878788
100032,100595,2.1933200568181817
100032,100636,1.3652083333333334
100033,100027,1.1359583333333332
100033,100028,1.0750587121212123
100033,100029,0.374314393939394
100033,100030,0.5082878787878788
100033,100031,0.2711212121212121
100033,100032,0.13522727272727272
100033,100034,0.1611742424242424
100033,100035,0.17724242424242426
100033,100036,0.24210416666666665
100033,100037,0.5750568181818182
100033,100038,1.5027651515151517
100033,100039,1.3825549242424242
100033,100080,1.4804602272727272
100033,100286,1.9064772916666664
100033,100287,1.984189393939394
100033,100288,1.6905189393939395
100033,100321,1.5483939393939394
100033,100322,1.6178257575757578
100033,100330,0.3095681818181818
100033,100331,0.4438560606060606
100033,100332,0.19109848484848485
100033,100333,0.1765151515151515
100033,100334,0.4273484848484849
100033,100335,0.3758655303030303
100033,100336,0.3429034090909091
100033,100337,0.5724867424242425
100033,100338,1.2319621212121212
100033,100339,1.7939033901515151
100033,100341,1.3145909090909091
100033,100342,1.4250568181818182
100033,100343,1.0568901515151516
100033,100344,1.2219337121212122
100033,100345,1.3859791666666668
100033,100346,1.554357954545455
100033,100347,1.3595852272727271
100033,100348,1.6255265151515152
100033,100349,1.331229166666667
100033,100350,1.5870473484848486
100033,100351,1.293746212121212
100033,100352,1.0529109848484848
100033,100353,1.0693352272727272
100033,100354,1.1236647727272726
100033,100355,0.8878560606060606
100033,100356,0.5150662878787879
100033,100357,0.3447973484848485
100033,100358,0.3875492424242424
100033,100379,0.6968920454545455
100033,100380,0.7886344696969697
100033,100381,0.8739848484848486
100033,100382,0.9633390151515152
100033,100383,0.9231041666666666
100033,100384,1.1369015151515152
100033,100385,0.8564375
100033,100386,1.018041647727273
100033,100387,0.7457556818181819
100033,100388,0.6233636363636363
100033,100389,0.4983806818181818
100033,100390,0.39858333333333335
100033,100391,0.5334015151515151
100033,100392,0.6180606060606061
100033,100393,0.6870700757575757
100033,100394,0.8550928030303031
100033,100395,0.7682632575757575
100033,100396,1.4119204545454545
100033,100397,0.2838314393939394
100033,100398,0.8582689393939393
100033,100399,0.6789299242424243
100033,100400,0.8225246212121212
100033,100409,0.9035965909090908
100033,100410,1.0224564393939393
100033,100411,1.0850681818181818
100033,100412,1.1506287878787878
100033,100413,1.7358617424242424
100033,100417,0.3999090909090909
100033,100418,0.2672348484848485
100033,100419,0.14507575757575758
100033,100541,1.3970094696969697
100033,100542,0.9390435606060604
100033,100543,1.0460681628787878
100033,100552,1.4568125
100033,100555,0.67225
100033,100556,0.973068181818182
100033,100557,0.6074753787878787
100033,100558,1.828251893939394
100033,100559,0.6197992424242424
100033,100562,1.3368087121212122
100033,100563,1.3206193181818182
100033,100570,1.1996420454545451
100033,100575,2.036162878787879
100033,100576,1.3068314393939393
100033,100577,1.1539242424242424
100033,100580,0.9334545454545456
100033,100581,0.560842803030303
100033,100582,0.8921325757575758
100033,100583,1.6501079545454544
100033,100584,1.080681818181818
100033,100585,1.2539015151515152
100033,100586,1.3324734848484852
100033,100587,1.2976079545454546
100033,100588,2.0152575757575755
100033,100589,2.0256325757575757
100033,100590,1.925284090909091
100033,100591,1.7787121401515151
100033,100592,2.1669810606060604
100033,100595,2.2821155113636364
100033,100636,1.454003787878788
100034,100027,0.9501155303030302
100034,100028,0.8988200757575758
100034,100029,0.4021212121212121
100034,100030,0.44795454545454544
100034,100031,0.10549242424242423
100034,100032,0.19696969696969696
100034,100033,0.1611742424242424
100034,100035,0.2389848484848485
100034,100036,0.3038465909090909
100034,100037,0.6367992424242425
100034,100038,1.3169223484848485
100034,100039,1.3170511363636364
100034,100080,1.2946174242424242
100034,100286,1.8409734848484849
100034,100287,2.0459318181818182
100034,100288,1.6250151515151514
100034,100321,1.488060606060606
100034,100322,1.597465890151515
100034,100330,0.33674242424242423
100034,100331,0.3835227272727273
100034,100332,0.3821136363636364
100034,100333,0.3930928030303031
100034,100334,0.5883314393939394
100034,100335,0.4961060606060606
100034,100336,0.40464583333333337
100034,100337,0.6919791666666667
100034,100338,1.4229772537878789
100034,100339,1.9849185416666664
100034,100341,1.5056060606060606
100034,100342,1.2437859848484851
100034,100343,1.1939602272727272
100034,100344,1.2822689393939397
100034,100345,1.248503787878788
100034,100346,1.3781193181818183
100034,100347,1.2594526515151514
100034,100348,1.4396837121212118
100034,100349,1.1549905303030303
100034,100350,1.4108087121212118
100034,100351,1.1079034090909092
100034,100352,0.9601761363636364
100034,100353,0.8255075757575758
100034,100354,1.3368049242424245
100034,100355,0.8821931818181817
100034,100356,0.6356780303030303
100034,100357,0.4065397727272728
100034,100358,0.4749450757575758
100034,100379,0.9577878787878789
100034,100380,0.7523390151515151
100034,100381,1.0982083333333332
100034,100382,1.1543541666666666
100034,100383,1.1141193181818183
100034,100384,1.3279166477272728
100034,100385,1.0474526325757576
100034,100386,1.2090567992424244
100034,100387,0.9367708333333332
100034,100388,0.8143787878787879
100034,100389,0.6893958333333334
100034,100390,0.5895984848484849
100034,100391,0.5785340909090909
100034,100392,0.6552594696969697
100034,100393,0.5717803030303029
100034,100394,1.0149356060606058
100034,100395,0.5824204545454545
100034,100396,1.2260776515151517
100034,100397,0.2782196969696969
100034,100398,0.6724261363636364
100034,100399,0.4275662878787879
100034,100400,0.6366818181818181
100034,100409,0.7624375
100034,100410,1.0468674242424243
100034,100411,1.146810606060606
100034,100412,1.2123712121212118
100034,100413,1.6959602272727272
100034,100417,0.5909242424242425
100034,100418,0.45825
100034,100419,0.16231060606060607
100034,100541,1.2111666666666667
100034,100542,0.7534204545454546
100034,100543,0.8611325757575757
100034,100552,1.5185549242424243
100034,100555,0.7339924242424243
100034,100556,1.0348106060606062
100034,100557,0.669217803030303
100034,100558,1.8899943181818184
100034,100559,0.6186988636363636
100034,100562,1.2713049242424241
100034,100563,1.3823617424242425
100034,100570,1.0137992424242424
100034,100575,1.9706590909090909
100034,100576,1.1209886363636363
100034,100577,1.0884204545454546
100034,100580,0.7476117424242424
100034,100581,0.375
100034,100582,0.7062897727272728
100034,100583,1.7118503787878787
100034,100584,1.1424242424242423
100034,100585,1.3156439393939394
100034,100586,1.3942159090909092
100034,100587,1.3593503787878791
100034,100588,2.077
100034,100589,2.087375
100034,100590,1.9870265151515152
100034,100591,1.803123125
100034,100592,2.101477272727273
100034,100595,2.3438579356060605
100034,100636,1.4784147727272727
100035,100027,1.2019090909090908
100035,100028,1.1963200568181822
100035,100029,0.5837159090909091
100035,100030,0.6295492424242424
100035,100031,0.20018939393939394
100035,100032,0.08844696969696969
100035,100033,0.2411325757575757
100035,100034,0.3931628787878788
100035,100036,0.1956439393939394
100035,100037,0.43298295454545455
100035,100038,1.4808465909090909
100035,100039,1.2683636363636364
100035,100080,1.4617670454545455
100035,100286,1.7922860037878787
100035,100287,1.807236742424242
100035,100288,1.5763276515151516
100035,100321,1.6696553030303032
100035,100322,1.7308750000000002
100035,100330,0.5183371212121213
100035,100331,0.5651174242424243
100035,100332,0.27465530303030306
100035,100333,0.1943181818181818
100035,100334,0.4406155303030303
100035,100335,0.2973314393939394
100035,100336,0.20587121212121207
100035,100337,0.4939526515151516
100035,100338,1.4434412689393938
100035,100339,2.005382556818182
100035,100341,1.5260700757575756
100035,100342,1.546318162878788
100035,100343,1.268369318181818
100035,100344,1.4334128787878788
100035,100345,1.5072405303030303
100035,100346,1.6756193181818182
100035,100347,1.4808465909090909
100035,100348,1.6595852272727274
100035,100349,1.4524905113636364
100035,100350,1.708308693181818
100035,100351,1.3679867424242425
100035,100352,1.1741723484848483
100035,100353,1.190596571969697
100035,100354,1.2449261174242423
100035,100355,0.8096931818181818
100035,100356,0.4369034090909091
100035,100357,0.16784469696969698
100035,100358,0.18295454545454545
100035,100379,0.9083712121212121
100035,100380,0.933933712121212
100035,100381,1.0854639962121209
100035,100382,1.1748181818181818
100035,100383,1.1345833333333335
100035,100384,1.3483806628787878
100035,100385,1.0679166477272728
100035,100386,1.2295208143939391
100035,100387,0.9572348484848484
100035,100388,0.8348427840909091
100035,100389,0.7098598484848485
100035,100390,0.6100625000000001
100035,100391,0.7448806628787878
100035,100392,0.8295397537878788
100035,100393,0.753375
100035,100394,0.9763541477272728
100035,100395,0.8887765151515151
100035,100396,1.4545776515151516
100035,100397,0.405092803030303
100035,100398,0.9305416666666668
100035,100399,0.6073049242424243
100035,100400,0.9430378787878788
100035,100409,0.6990018939393939
100035,100410,0.8178617424242425
100035,100411,0.9081155303030304
100035,100412,0.9736761363636364
100035,100413,1.6216704545454546
100035,100417,0.6113882575757575
100035,100418,0.4787140151515152
100035,100419,0.4037670454545455
100035,100541,1.4706420454545457
100035,100542,1.059776515151515
100035,100543,1.1673295265151515
100035,100552,1.2798598484848485
100035,100555,0.4952973484848485
100035,100556,0.7961155303030303
100035,100557,0.4305227272727272
100035,100558,1.6512992424242423
100035,100559,0.4152045454545455
100035,100562,1.2226174242424244
100035,100563,1.1436666666666668
100035,100570,1.1809488636363636
100035,100575,1.9219715909090909
100035,100576,1.3251628787878786
100035,100577,1.0397329545454546
100035,100580,1.053967803030303
100035,100581,0.6176458333333333
