OMAZ,DMAZ,WALK_DIST
100028,100396,0.6943465909090909
100028,100397,0.7150018939393941
100028,100398,0.6256780303030303
100028,100399,0.9394886363636364
100028,100400,0.3960132575757576
100028,100409,1.3313693181818185
100028,100410,1.4516837121212125
100028,100411,1.6368636174242424
100028,100412,2.04583331439394
100028,100413,1.7381647727272729
100028,100417,1.1422973484848484
100028,100418,1.2724905113636362
100028,100419,0.8848011363636363
100028,100541,0.4254147727272728
100028,100542,0.2654715909090909
100028,100543,0.18899431818181814
100028,100552,2.3761988446969697
100028,100555,1.608378768939394
100028,100556,1.8685492424242425
100028,100557,1.3867083333333332
100028,100558,2.758287859848485
100028,100559,1.041439375
100028,100562,1.6940454545454544
100028,100563,2.0963067992424245
100028,100570,1.0532954545454545
100028,100575,2.2454583333333336
100028,100576,0.9290170454545454
100028,100577,1.4508674242424242
100028,100580,0.7247992424242424
100028,100581,0.7468863636363636
100028,100582,1.010526515151515
100028,100583,2.569494299242424
100028,100584,1.8599147537878784
100028,100585,1.8787594696969696
100028,100586,2.1117064204545457
100028,100587,2.0747253598484847
100028,100588,2.9346439204545463
100028,100589,2.612590909090909
100028,100590,2.7019677840909093
100028,100591,2.356344696969697
100028,100592,2.553183712121212
100028,100595,3.0587992234848485
100028,100636,2.031636363636364
100029,100027,1.2807992424242425
100029,100028,0.7388617424242424
100029,100030,0.2382575757575757
100029,100031,0.4633882575757576
100029,100032,0.4798882575757576
100029,100033,0.30872348484848483
100029,100034,0.3539886363636364
100029,100035,0.5837159090909091
100029,100036,0.6484564393939394
100029,100037,0.8244393939393939
100029,100038,1.5974829545454543
100029,100039,1.4804015151515153
100029,100080,1.3217159090909092
100029,100286,1.9956003787878789
100029,100287,2.108293560606061
100029,100288,1.790910984848485
100029,100321,1.2118787878787882
100029,100322,1.207751893939394
100029,100330,0.19545454545454544
100029,100331,0.2382575757575757
100029,100332,0.405564393939394
100029,100333,0.5211761363636364
100029,100334,0.6088636363636364
100029,100335,0.6868124999999999
100029,100336,0.596967803030303
100029,100337,0.883433712121212
100029,100338,0.9855321969696972
100029,100339,1.5475643939393942
100029,100341,1.0694299242424243
100029,100342,1.0832575757575758
100029,100343,0.6491363636363636
100029,100344,0.8527727272727273
100029,100345,1.0490378787878791
100029,100346,1.2167935606060607
100029,100347,1.023070075757576
100029,100348,1.2834261363636363
100029,100349,0.995032196969697
100029,100350,1.2508503787878786
100029,100351,0.9375378787878788
100029,100352,0.7167140151515151
100029,100353,0.7331382575757576
100029,100354,0.7871496212121212
100029,100355,1.0364071969696969
100029,100356,0.799375
100029,100357,0.7279696969696969
100029,100358,0.5928068181818181
100029,100379,0.30710227272727275
100029,100380,0.4764753787878788
100029,100381,0.6288238636363637
100029,100382,0.7181780303030303
100029,100383,0.6779431818181818
100029,100384,0.8905625
100029,100385,0.6112765151515152
100029,100386,0.7714488636363637
100029,100387,0.5005946969696969
100029,100388,0.3782026515151515
100029,100389,0.253219696969697
100029,100390,0.34921590909090905
100029,100391,0.2882405303030303
100029,100392,0.4301136363636364
100029,100393,0.28710416666666666
100029,100394,0.5188958333333333
100029,100395,0.43802840909090907
100029,100396,1.0636325757575755
100029,100397,0.2750378787878788
100029,100398,0.8429943181818182
100029,100399,0.7323522727272728
100029,100400,0.4922897727272727
100029,100409,1.1499318181818183
100029,100410,1.2687916666666668
100029,100411,1.3344507575757576
100029,100412,1.4430435606060608
100029,100413,1.7245303030303032
100029,100417,0.35054166666666664
100029,100418,0.4817007575757576
100029,100419,0.2721969696969697
100029,100541,1.0582613636363636
100029,100542,0.5957310606060606
100029,100543,0.7025738636363636
100029,100552,1.7734090719696969
100029,100555,1.0055889962121212
100029,100556,1.2657594696969696
100029,100557,0.8568579545454545
100029,100558,2.161590909090909
100029,100559,0.8661344696969696
100029,100562,1.559683712121212
100029,100563,1.4430435606060608
100029,100570,1.0396609848484848
100029,100575,2.136554924242424
100029,100576,1.0412727272727271
100029,100577,1.3419640151515149
100029,100580,0.7540094696969697
100029,100581,0.6497348484848484
100029,100582,0.9868503787878788
100029,100583,1.966704545454545
100029,100584,1.205469696969697
100029,100585,1.503284090909091
100029,100586,1.4635075757575755
100029,100587,1.4214621212121212
100029,100588,2.3318541666666666
100029,100589,2.0098011363636363
100029,100590,2.0493882575757576
100029,100591,1.8497064393939395
100029,100592,2.3892821969696967
100029,100595,2.406219678030303
100029,100636,1.7003390151515154
100030,100027,1.3728257575757576
100030,100028,0.5488522727272728
100030,100029,0.2382575757575757
100030,100031,0.3943787878787879
100030,100032,0.6128106060606059
100030,100033,0.5079128787878788
100030,100034,0.33601515151515154
100030,100035,0.6295492424242424
100030,100036,0.6942897727272727
100030,100037,0.7538011363636364
100030,100038,1.6649734848484847
100030,100039,1.5724280303030302
100030,100080,1.3892064393939394
100030,100286,2.0876268939393943
100030,100287,2.2768560416666666
100030,100288,1.8829375
100030,100321,1.081880681818182
100030,100322,1.3383844696969698
100030,100330,0.2378787878787879
100030,100331,0.4975378787878788
100030,100332,0.6295833333333333
100030,100333,0.7443863636363637
100030,100334,0.8340000000000001
100030,100335,0.9116382575757576
100030,100336,0.8201780303030303
100030,100337,1.0879810416666666
100030,100338,1.2095814393939397
100030,100339,1.773314393939394
100030,100341,1.2916704545454547
100030,100342,0.860941287878788
100030,100343,0.7314280303030303
100030,100344,0.9864431818181818
100030,100345,0.8392329545454544
100030,100346,0.9969810606060608
100030,100347,0.8369469696969697
100030,100348,1.0599867424242424
100030,100349,0.7784015151515151
100030,100350,1.034219696969697
100030,100351,0.7152215909090909
100030,100352,0.5904128787878788
100030,100353,0.4911079545454546
100030,100354,0.6579431818181818
100030,100355,1.240628787878788
100030,100356,1.0245113636363636
100030,100357,0.767875
100030,100358,0.6386401515151515
100030,100379,0.7266212121212121
100030,100380,0.5211723484848485
100030,100381,0.6356761363636363
100030,100382,0.9417840909090908
100030,100383,0.9015492424242424
100030,100384,1.1163125
100030,100385,0.8361875
100030,100386,0.9971988636363636
100030,100387,0.7262859848484848
100030,100388,0.6039526515151515
100030,100389,0.478969696969697
100030,100390,0.5750359848484848
100030,100391,0.3610113636363637
100030,100392,0.13541666666666666
100030,100393,0.2506477272727273
100030,100394,0.6451723484848485
100030,100395,0.2607954545454545
100030,100396,0.8388939393939393
100030,100397,0.3208712121212121
100030,100398,0.9104848484848485
100030,100399,0.9006306818181818
100030,100400,0.2479166666666667
100030,100409,1.142842803030303
100030,100410,1.434806818181818
100030,100411,1.3802840909090908
100030,100412,1.5589583333333332
100030,100413,1.7920208333333334
100030,100417,0.5763617424242424
100030,100418,0.7057196969696969
100030,100419,0.31803030303030305
100030,100541,0.8348219696969696
100030,100542,0.3734147727272728
100030,100543,0.4824337121212121
100030,100552,1.889323863636364
100030,100555,1.121503768939394
100030,100556,1.3816742424242423
100030,100557,0.9026912878787879
100030,100558,2.2742121022727275
100030,100559,0.9991041666666668
100030,100562,1.6517102272727269
100030,100563,1.6122897537878789
100030,100570,1.1071515151515152
100030,100575,2.228581439393939
100030,100576,1.1087632575757576
100030,100577,1.4339905303030305
100030,100580,0.4577651515151515
100030,100581,0.7172253787878787
100030,100582,1.054340909090909
100030,100583,2.082619318181818
100030,100584,1.3747159090909091
100030,100585,1.8364242424242423
100030,100586,1.6276893939393942
100030,100587,1.5907083143939391
100030,100588,2.4477689393939395
100030,100589,2.1257159090909092
100030,100590,2.2179507575757578
100030,100591,1.8955397727272727
100030,100592,2.481308712121212
100030,100595,2.5747821780303037
100030,100636,1.5702272727272726
100031,100027,0.8864033901515151
100031,100028,0.9561875
100031,100029,0.4633882575757576
100031,100030,0.3943787878787879
100031,100032,0.22196969696969696
100031,100033,0.2711212121212121
100031,100034,0.10549242424242423
100031,100035,0.20018939393939394
100031,100036,0.2650511363636364
100031,100037,0.35941477272727274
100031,100038,1.2996060416666666
100031,100039,1.0860056818181818
100031,100080,1.2797651325757575
100031,100286,1.6012045454545456
100031,100287,1.851232954545455
100031,100288,1.3965151515151517
100031,100321,1.4296003787878788
100031,100322,1.6102291666666666
100031,100330,0.3980094696969697
100031,100331,0.328625
100031,100332,0.39455303030303024
100031,100333,0.3542973484848485
100031,100334,0.5622424242424242
100031,100335,0.45731060606060603
100031,100336,0.3658503787878788
100031,100337,0.6530587121212121
100031,100338,1.5019261363636365
100031,100339,2.1241022537878784
100031,100341,1.5840151515151517
100031,100342,1.331070056818182
100031,100343,1.0791477272727272
100031,100344,1.3341628787878788
100031,100345,1.2663636363636364
100031,100346,1.4671098484848486
100031,100347,1.2415833333333337
100031,100348,1.4852462121212122
100031,100349,1.2119469696969696
100031,100350,1.4677651515151515
100031,100351,1.1990814393939393
100031,100352,0.9347215909090908
100031,100353,0.9504640151515152
100031,100354,1.0056628787878787
100031,100355,0.8067178030303029
100031,100356,0.5711155303030303
100031,100357,0.3842310606060606
100031,100358,0.2456439393939394
100031,100379,1.0190549242424245
100031,100380,0.8136060606060607
100031,100381,0.9833958333333334
100031,100382,1.234128787878788
100031,100383,1.1938939393939394
100031,100384,1.4671003787878787
100031,100385,1.1280965909090908
100031,100386,1.3479867424242424
100031,100387,1.0771325757575758
100031,100388,0.9547405303030304
100031,100389,0.8297575757575757
100031,100390,0.7299602272727272
100031,100391,0.6534450757575758
100031,100392,0.4831363636363637
100031,100393,0.5983674242424243
100031,100394,0.7362215909090909
100031,100395,0.6481742424242425
100031,100396,1.1835340909090908
100031,100397,0.2072272727272728
100031,100398,0.7616363636363637
100031,100399,0.3958333333333333
100031,100400,0.6814621212121212
100031,100409,0.6254337121212121
100031,100410,0.7442935606060606
100031,100411,0.7810681818181818
100031,100412,1.1326515151515149
100031,100413,1.4382556818181818
100031,100417,0.7312859848484848
100031,100418,0.5986117424242424
100031,100419,0.28343939393939394
100031,100541,1.3017367234848485
100031,100542,0.8069602272727273
100031,100543,0.9159791666666668
100031,100552,1.4630170454545457
100031,100555,0.6951969696969696
100031,100556,0.9553674242424244
100031,100557,0.4666912878787879
100031,100558,1.8479053030303032
100031,100559,0.3416363636363636
100031,100562,1.0537121212121212
100031,100563,1.1859829545454543
100031,100570,1.0120435606060607
100031,100575,1.742159090909091
100031,100576,1.1562575757575757
100031,100577,0.8708276515151515
100031,100580,0.8133655303030303
100031,100581,0.4487405303030303
100031,100582,0.7045340909090909
100031,100583,1.6563125
100031,100584,0.948409090909091
100031,100585,1.020375
100031,100586,1.2064469696969695
100031,100587,1.1644015151515152
100031,100588,2.0214621212121213
100031,100589,1.6994090909090906
100031,100590,1.7923276515151514
100031,100591,1.4595397727272728
100031,100592,1.883310606060606
100031,100595,2.149159071969697
100031,100636,1.1758409090909092
100032,100027,1.0847291477272727
100032,100028,1.1795814393939392
100032,100029,0.4798882575757576
100032,100030,0.6128106060606059
100032,100031,0.22196969696969696
100032,100033,0.13522727272727272
100032,100034,0.19696969696969696
100032,100035,0.08844696969696969
100032,100036,0.2187765151515152
100032,100037,0.4841515151515152
100032,100038,1.4950871212121213
100032,100039,1.2843314393939396
100032,100080,1.4685321780303031
100032,100286,1.7995303030303031
100032,100287,1.7394905303030304
100032,100288,1.594840890151515
100032,100321,1.6509450757575757
100032,100322,1.622875
100032,100330,0.4151420454545454
100032,100331,0.5483787878787879
100032,100332,0.16875
100032,100333,0.15246212121212122
100032,100334,0.336439393939394
100032,100335,0.2554753787878788
100032,100336,0.1640151515151515
100032,100337,0.4512234848484849
100032,100338,1.3362670265151515
100032,100339,1.8982992234848484
100032,100341,1.4201647727272728
100032,100342,1.5116571780303032
100032,100343,1.0642594696969696
100032,100344,1.2678958333333332
100032,100345,1.4897575757575758
100032,100346,1.6476969696969697
100032,100347,1.4637897727272728
100032,100348,1.6658333333333335
100032,100349,1.435751893939394
100032,100350,1.6915700757575758
100032,100351,1.373503768939394
100032,100352,1.1574337121212122
100032,100353,1.1738579545454546
100032,100354,1.227869318181818
100032,100355,0.6048825757575758
100032,100356,0.36928030303030296
100032,100357,0.25600189393939393
100032,100358,0.2533143939393939
100032,100379,0.8024659090909092
100032,100380,0.8942083333333334
100032,100381,0.979558712121212
100032,100382,1.0689128787878788
100032,100383,1.0286780303030305
100032,100384,1.2412973295454546
100032,100385,0.9620113636363636
100032,100386,1.1221837121212122
100032,100387,0.8513295454545455
100032,100388,0.7289375
100032,100389,0.6039545454545455
100032,100390,0.5041571969696971
100032,100391,0.6389753787878788
100032,100392,0.8452367424242425
100032,100393,0.7022272727272728
100032,100394,0.9596155303030304
100032,100395,0.8727859848484849
100032,100396,1.3641212121212123
100032,100397,0.3883541666666667
100032,100398,0.9422234848484848
100032,100399,0.5941590909090909
100032,100400,0.907191287878788
100032,100409,0.8137329545454546
100032,100410,0.932592803030303
100032,100411,0.9941628787878788
100032,100412,1.0100909090909092
100032,100413,1.6365814204545457
100032,100417,0.5054829545454546
100032,100418,0.37280871212121214
100032,100419,0.25158712121212123
100032,100541,1.4823238446969698
100032,100542,1.032689393939394
100032,100543,1.1417083333333329
100032,100552,1.3404564393939389
100032,100555,0.5726363636363636
100032,100556,0.8328068181818182
100032,100557,0.5165700757575757
100032,100558,1.7286382575757575
100032,100559,0.5299356060606061
100032,100562,1.2520378787878788
100032,100563,1.0742405303030302
100032,100570,1.1926306818181818
100032,100575,1.9404848295454544
100032,100576,1.336844696969697
100032,100577,1.0691534090909092
100032,100580,1.037977272727273
100032,100581,0.647066287878788
100032,100582,0.8851212121212121
100032,100583,1.5337518939393942
100032,100584,0.8366666666666668
100032,100585,1.1629962121212118
100032,100586,1.0947045454545454
100032,100587,1.052659090909091
100032,100588,1.898901515151516
100032,100589,1.576848484848485
100032,100590,1.6805852272727273
100032,100591,1.5094185606060606
100032,100592,2.081636363636364
100032,100595,2.0374166477272726
100032,100636,1.3641401515151514
100033,100027,1.1228011363636363
100033,100028,1.074683712121212
100033,100029,0.30872348484848483
100033,100030,0.5079128787878788
100033,100031,0.2711212121212121
100033,100032,0.13522727272727272
100033,100034,0.1611742424242424
100033,100035,0.17724242424242426
100033,100036,0.24210416666666665
100033,100037,0.5724526515151516
100033,100038,1.4819280303030302
100033,100039,1.3224034090909091
100033,100080,1.4547064204545457
100033,100286,1.8376022727272727
100033,100287,1.828285984848485
100033,100288,1.6329128787878788
100033,100321,1.5444337121212122
100033,100322,1.5163636363636364
100033,100330,0.2429109848484849
100033,100331,0.4434810606060606
100033,100332,0.19109848484848485
100033,100333,0.1765151515151515
100033,100334,0.356875
100033,100335,0.3430227272727273
100033,100336,0.2523068181818182
100033,100337,0.5396439393939394
100033,100338,1.230693181818182
100033,100339,1.792725359848485
100033,100341,1.3145909090909091
100033,100342,1.4188219696969695
100033,100343,0.957748106060606
100033,100344,1.1613844696969695
100033,100345,1.3842689393939394
100033,100346,1.5526155303030302
100033,100347,1.357875
100033,100348,1.6178674242424242
100033,100349,1.3308541666666671
100033,100350,1.5866723484848484
100033,100351,1.2731022727272727
100033,100352,1.0515189393939397
100033,100353,1.0689602272727272
100033,100354,1.1219545265151516
100033,100355,0.6928030303030303
100033,100356,0.4557708333333333
100033,100357,0.3447973484848485
100033,100358,0.3408200757575758
100033,100379,0.6157140151515151
100033,100380,0.7886344696969697
100033,100381,0.8739848484848486
100033,100382,0.9633390151515152
100033,100383,0.9231041666666666
100033,100384,1.1357234848484847
100033,100385,0.8564375
100033,100386,1.0166098484848485
100033,100387,0.7457556818181819
100033,100388,0.6233636363636363
100033,100389,0.4983806818181818
100033,100390,0.39858333333333335
100033,100391,0.5334015151515151
100033,100392,0.7387253787878787
100033,100393,0.5957159090909091
100033,100394,0.854717803030303
100033,100395,0.7682632575757575
100033,100396,1.3502954545454546
100033,100397,0.2838314393939394
100033,100398,0.8574640151515152
100033,100399,0.5146969696969697
100033,100400,0.8125833333333332
100033,100409,0.9008655303030304
100033,100410,1.0197253787878786
100033,100411,1.082464015151515
100033,100412,1.0983825757575758
100033,100413,1.674653409090909
100033,100417,0.3999090909090909
100033,100418,0.2672348484848485
100033,100419,0.14507575757575758
100033,100541,1.3927026515151515
100033,100542,0.9312954545454544
100033,100543,1.0383371212121213
100033,100552,1.428748106060606
100033,100555,0.6609280303030303
100033,100556,0.9210984848484848
100033,100557,0.6048712121212121
100033,100558,1.8169299242424242
100033,100559,0.6170681818181818
100033,100562,1.3368087121212122
100033,100563,1.1630359848484848
100033,100570,1.1788049242424243
100033,100575,1.9785568181818185
100033,100576,1.305092803030303
100033,100577,1.1539242424242424
100033,100580,0.9334545454545456
100033,100581,0.560842803030303
100033,100582,0.8712954545454544
100033,100583,1.6220435606060606
100033,100584,0.9254621212121212
100033,100585,1.2512973484848486
100033,100586,1.1835
100033,100587,1.1414545454545455
100033,100588,1.9871931818181816
100033,100589,1.6651401515151516
100033,100590,1.7693806818181819
100033,100591,1.5977196969696967
100033,100592,2.166407196969697
100033,100595,2.1262121022727274
100033,100636,1.4512727272727273
100034,100027,0.9760132575757576
100034,100028,0.8982575568181819
100034,100029,0.3539886363636364
100034,100030,0.33601515151515154
100034,100031,0.10549242424242423
100034,100032,0.19696969696969696
100034,100033,0.1611742424242424
100034,100035,0.2389848484848485
100034,100036,0.3038465909090909
100034,100037,0.554871212121212
100034,100038,1.2960852272727272
100034,100039,1.1756155303030302
100034,100080,1.2688636174242425
100034,100286,1.6908144128787876
100034,100287,1.8900284090909087
100034,100288,1.486125
100034,100321,1.3712367424242424
100034,100322,1.5573958143939397
100034,100330,0.2881761363636364
100034,100331,0.2702613636363637
100034,100332,0.3431287878787879
100034,100333,0.3285454545454545
100034,100334,0.5319261363636364
100034,100335,0.4957973484848485
100034,100336,0.4043371212121212
100034,100337,0.6915454545454546
100034,100338,1.3649299242424242
100034,100339,1.9269621022727272
100034,100341,1.4472178030303031
100034,100342,1.2329791666666667
100034,100343,1.0207840909090908
100034,100344,1.2066496212121212
100034,100345,1.2084336931818185
100034,100346,1.3690189393939394
100034,100347,1.2061477083333334
100034,100348,1.4320246212121213
100034,100349,1.150439393939394
100034,100350,1.4062575757575757
100034,100351,1.0872594696969695
100034,100352,0.9596136174242424
100034,100353,0.8240757575757576
100034,100354,0.9472992424242423
100034,100355,0.8452045454545455
100034,100356,0.6096022727272727
100034,100357,0.4065397727272728
100034,100358,0.3232386363636364
100034,100379,0.6609791666666667
100034,100380,0.7523390151515151
100034,100381,0.9250321969696972
100034,100382,1.0973314393939393
100034,100383,1.057096590909091
100034,100384,1.2699602272727273
100034,100385,0.9906742424242424
100034,100386,1.1508465909090908
100034,100387,0.8799924242424242
100034,100388,0.7576003787878788
100034,100389,0.6326174242424242
100034,100390,0.5328200757575757
100034,100391,0.5021969696969697
100034,100392,0.7839905303030303
100034,100393,0.5400037878787879
100034,100394,1.014373106060606
100034,100395,0.5824204545454545
100034,100396,1.1644526515151516
100034,100397,0.2782196969696969
100034,100398,0.6716212121212121
100034,100399,0.4275662878787879
100034,100400,0.6267405303030303
100034,100409,0.7460303030303029
100034,100410,1.0355435606060606
100034,100411,1.0648825757575755
100034,100412,1.1714469696969696
100034,100413,1.5278655303030304
100034,100417,0.5341458333333333
100034,100418,0.40358333333333335
100034,100419,0.16231060606060607
100034,100541,1.2068598484848485
100034,100542,0.7454526515151515
100034,100543,0.8544715909090909
100034,100552,1.5018125
100034,100555,0.7339924242424243
100034,100556,0.9941628787878788
100034,100557,0.5872897727272727
100034,100558,1.8867007575757573
100034,100559,0.6022916666666667
100034,100562,1.2548977272727273
100034,100563,1.2247784090909093
100034,100570,0.9929621212121212
100034,100575,1.83176893939394
100034,100576,1.11925
100034,100577,1.0371780303030302
100034,100580,0.7476117424242424
100034,100581,0.375
100034,100582,0.6854526515151516
100034,100583,1.6951079545454546
100034,100584,0.9872045454545454
100034,100585,1.2337159090909091
100034,100586,1.2452424242424245
100034,100587,1.2031969696969698
100034,100588,2.060257575757576
100034,100589,1.7382045454545454
100034,100590,1.831123106060606
100034,100591,1.5801382575757574
100034,100592,2.084496212121212
100034,100595,2.1879545265151514
100034,100636,1.467090909090909
100035,100027,1.0348238636363636
100035,100028,1.1963200568181822
100035,100029,0.5837159090909091
100035,100030,0.6295492424242424
100035,100031,0.20018939393939394
100035,100032,0.08844696969696969
100035,100033,0.17724242424242426
100035,100034,0.2389848484848485
100035,100036,0.1956439393939394
100035,100037,0.3687859848484849
100035,100038,1.4480264962121212
100035,100039,1.2344261363636364
100035,100080,1.428185606060606
100035,100286,1.749625
100035,100287,1.6513333333333335
100035,100288,1.544935606060606
100035,100321,1.6693371212121213
100035,100322,1.6648901515151515
100035,100330,0.5183371212121213
100035,100331,0.5651174242424243
100035,100332,0.27465530303030306
100035,100333,0.1943181818181818
100035,100334,0.4406155303030303
100035,100335,0.2973314393939394
100035,100336,0.20587121212121207
100035,100337,0.4280909090909091
100035,100338,1.4421723295454545
100035,100339,2.004204526515152
100035,100341,1.5260700757575756
100035,100342,1.4794905113636363
100035,100343,1.1062746212121213
100035,100344,1.3099109848484851
100035,100345,1.5064962121212122
100035,100346,1.6155303030303032
100035,100347,1.4805283901515152
100035,100348,1.6336666666666666
100035,100349,1.450808712121212
100035,100350,1.7066268939393938
100035,100351,1.3475018939393941
100035,100352,1.1741723484848483
100035,100353,1.190596571969697
100035,100354,1.2446079356060606
100035,100355,0.58175
100035,100356,0.3724621212121212
100035,100357,0.16784469696969698
100035,100358,0.18295454545454545
100035,100379,0.9083712121212121
100035,100380,0.933933712121212
100035,100381,1.0854639962121209
100035,100382,1.1748181818181818
100035,100383,1.1345833333333335
100035,100384,1.3472026325757576
100035,100385,1.0679166477272728
100035,100386,1.2280889962121213
100035,100387,0.9572348484848484
100035,100388,0.8348427840909091
100035,100389,0.7098598484848485
100035,100390,0.6100625000000001
100035,100391,0.7448806628787878
100035,100392,0.8872518939393939
100035,100393,0.7442424242424243
100035,100394,0.9763541477272728
100035,100395,0.8870359848484849
100035,100396,1.3319545454545456
100035,100397,0.405092803030303
100035,100398,0.9100568181818184
100035,100399,0.5442537878787879
100035,100400,0.9203238636363638
100035,100409,0.6990018939393939
100035,100410,0.8178617424242425
100035,100411,0.8787973484848485
100035,100412,0.9869583333333334
100035,100413,1.5866761363636364
100035,100417,0.6113882575757575
100035,100418,0.4787140151515152
100035,100419,0.29360227272727274
100035,100541,1.450157196969697
100035,100542,1.0458219696969695
100035,100543,1.1548409090909093
100035,100552,1.3173238636363638
100035,100555,0.549503787878788
100035,100556,0.8096742424242425
100035,100557,0.4012045454545455
100035,100558,1.7055056818181815
100035,100559,0.4152045454545455
100035,100562,1.2021325757575758
100035,100563,0.9860833333333334
100035,100570,1.1604640151515149
100035,100575,1.890579545454545
100035,100576,1.3046780303030303
100035,100577,1.019248106060606
100035,100580,1.0522272727272728
100035,100581,0.5971609848484849
100035,100582,0.8529545454545455
100035,100583,1.5106193181818182
