OMAZ,DMAZ,DISTWALK
15298,15292,0.72895
15298,15293,0.6527999999999999
15298,15294,0.7119
15298,15295,1.1422
15298,15296,0.90145
15298,15297,0.9155
15298,15298,0.17095
15298,15299,0.6628999999999999
15299,14751,2.70105
15299,14752,2.98325
15299,14753,2.8276
15299,14754,2.46295
15299,14755,2.3825
15299,14756,2.1946000000000003
15299,14774,2.6058
15299,14775,2.42205
15299,14776,2.15665
15299,14939,2.7936
15299,14940,2.35725
15299,15073,2.8869
15299,15076,2.1964
15299,15278,0.4827499999999999
15299,15279,0.3207
15299,15280,0.1764
15299,15281,0.22795
15299,15283,0.537
15299,15284,0.4256999999999999
15299,15291,0.7234499999999999
15299,15292,1.15175
15299,15293,0.2065
15299,15294,0.5770500000000001
15299,15295,1.00155
15299,15296,0.68495
15299,15297,0.6990000000000001
15299,15298,0.6628999999999999
15299,15299,0.0882
16436,16436,0.1799
16436,16437,2.62025
16436,16438,2.11225
16436,16439,2.58625
16436,16440,2.0238
16436,16441,2.0238
16436,16698,2.7701
16437,16436,2.62025
16437,16437,0.1846
16437,16438,0.5871500000000001
16437,16439,1.0611000000000002
16437,16440,0.5965
16437,16441,0.5965
16437,16698,1.245
16437,16699,2.6718
16437,16701,2.433
16437,16704,2.1172
16437,16707,1.5622
16438,16436,2.11225
16438,16437,0.5871500000000001
16438,16438,0.18085
16438,16439,0.474
16438,16440,0.3617
16438,16441,0.3617
16438,16698,0.65785
16438,16699,2.0847
16438,16700,2.6036
16438,16701,1.8459
16438,16702,2.9764500000000003
16438,16704,1.53005
16438,16705,2.51515
16438,16707,0.9751
16439,16436,2.58625
16439,16437,1.0611000000000002
16439,16438,0.474
16439,16439,0.07885
16439,16440,0.83565
16439,16441,0.83565
16439,16698,0.1839
16439,16699,1.6107
16439,16700,2.1296500000000003
16439,16701,1.3719
16439,16702,2.50245
16439,16704,1.05605
16439,16705,2.04115
16439,16706,2.6897
16439,16707,0.5011
16440,16436,2.0238
16440,16437,0.5965
16440,16438,0.3617
16440,16439,0.83565
16440,16440,0.18085
16440,16441,0.6146
16440,16698,1.01955
16440,16699,2.4464
16440,16700,2.9653
16440,16701,2.2075500000000003
16440,16704,1.89175
16440,16705,2.8768
16440,16707,1.33675
16441,16436,2.0238
16441,16437,0.5965
16441,16438,0.3617
16441,16439,0.83565
16441,16440,0.6146
16441,16441,0.18085
16441,16698,1.01955
16441,16699,2.4464
16441,16700,2.9653
16441,16701,2.2075500000000003
16441,16704,1.89175
16441,16705,2.8768
16441,16707,1.33675
16461,16461,0.2637
16461,16462,0.5274
16461,16466,2.97485
16461,16468,3.01645
16462,16461,0.5274
16462,16462,0.2637
16462,16466,2.4474
16462,16468,2.48905
16462,16470,2.9556
16462,16473,2.8618
16462,16482,2.8639
16462,16484,2.81835
16462,16500,0.5274
16466,16461,2.97485
16466,16462,2.4474
16466,16466,0.11455
16466,16468,0.22905
16466,16470,0.79585
16466,16471,1.2737
16466,16472,1.6766
16466,16473,1.1693
16466,16476,1.60545
16466,16479,1.8272
16466,16481,1.1880000000000002
16466,16482,1.1714
16466,16483,1.5207000000000002
16466,16484,1.12585
16466,16485,1.9200500000000005
16466,16486,1.8208
16466,16490,1.8552
16466,16493,1.67755
16466,16500,2.97485
16466,16501,1.6766
16466,16502,2.02625
16466,18639,2.0026
16468,16461,3.01645
16468,16462,2.48905
16468,16466,0.22905
16468,16468,0.11455
16468,16470,0.5668
16468,16471,1.04465
16468,16472,1.44755
16468,16473,0.9837
16468,16476,1.3763999999999998
16468,16479,1.59815
16468,16481,0.95895
16468,16482,0.9858
16468,16483,1.3351000000000002
16468,16484,0.94025
16468,16485,1.691
16468,16486,1.59175
16468,16490,1.6261500000000002
16468,16493,1.4485
16468,16500,3.01645
16468,16501,1.44755
16468,16502,1.7972
16468,18639,1.7735499999999995
16470,16462,3.1537
16470,16466,0.99395
16470,16468,0.7649
16470,16470,0.23895
16470,16471,0.47785
16470,16472,0.8807499999999999
16470,16473,1.4966
16470,16476,1.0747
16470,16479,1.29645
16470,16481,0.6572
16470,16482,1.36475
16470,16483,1.5393
16470,16484,1.3192
16470,16485,1.3893
16470,16486,1.29
16470,16490,1.3244
16470,16493,0.8817
16470,16501,0.8807499999999999
16470,16502,1.2304
16470,18639,1.47185
16471,16466,1.4718
16471,16468,1.24275
16471,16470,0.47785
16471,16471,0.23895
16471,16472,0.5841000000000001
16471,16473,1.9745
16471,16476,1.1949
16471,16479,1.2968
16471,16481,1.1351
16471,16482,1.8426
16471,16483,2.01715
16471,16484,1.79705
16471,16485,1.00885
16471,16486,1.0344
16471,16490,1.0688
16471,16493,0.7412
16471,16501,0.5841000000000001
16471,16502,0.93375
16471,18639,1.0336
16472,16466,1.8747
16472,16468,1.6456499999999998
16472,16470,0.8807499999999999
16472,16471,0.5841000000000001
16472,16472,0.2789
16472,16473,2.3774
16472,16476,1.09835
16472,16479,1.2003
16472,16481,1.538
16472,16482,2.2455
16472,16483,1.95895
16472,16484,2.1999500000000003
16472,16485,0.91235
16472,16486,0.9379
16472,16490,0.97225
16472,16493,1.14415
16472,16501,0.65165
16472,16502,0.6880499999999999
16472,18639,0.7878999999999999
16473,16462,2.8618
16473,16466,1.1693
16473,16468,0.9837
16473,16470,1.2985
16473,16471,1.7764
16473,16472,2.1793
16473,16473,0.22215
16473,16476,2.10815
16473,16479,1.84045
16473,16481,1.1960000000000002
16473,16482,0.7315
16473,16483,1.08075
16473,16484,0.68595
16473,16485,2.42275
16473,16486,2.32345
16473,16490,2.35785
16473,16493,2.1802
16473,16501,2.1793
16473,16502,2.52895
16473,18639,2.5053
16476,16466,1.60545
16476,16468,1.3763999999999998
16476,16470,1.0747
16476,16471,1.1949
16476,16472,1.09835
16476,16473,2.10815
16476,16476,0.34335
16476,16479,0.6931499999999999
16476,16481,1.0452
16476,16482,1.7527
16476,16483,1.4518
16476,16484,1.70715
16476,16485,0.786
16476,16486,0.6867
16476,16490,0.7211000000000001
16476,16493,1.7549
16476,16501,1.09835
16476,16502,1.14515
16476,18639,0.8685499999999999
16479,16466,1.8272
16479,16468,1.59815
16479,16470,1.29645
16479,16471,1.2968
16479,16472,1.2003
16479,16473,1.84045
16479,16476,0.6931499999999999
16479,16479,0.34655
16479,16481,1.26695
16479,16482,1.51985
16479,16483,0.92435
16479,16484,1.4743
16479,16485,0.8878999999999999
16479,16486,0.78865
16479,16490,0.82305
16479,16493,1.85685
16479,16501,1.2003
16479,16502,1.24705
16479,18639,0.9705
16481,16466,1.1880000000000002
16481,16468,0.95895
16481,16470,0.6572
16481,16471,1.1351
16481,16472,1.538
16481,16473,1.1960000000000002
16481,16476,1.0452
16481,16479,1.26695
16481,16481,0.3286
16481,16482,0.7075
16481,16483,0.8820499999999999
16481,16484,0.66195
16481,16485,1.3598
16481,16486,1.2605499999999998
16481,16490,1.29495
16481,16493,1.5389
16481,16501,1.538
16481,16502,1.71895
16481,18639,1.44235
16482,16462,2.8639
16482,16466,1.1714
16482,16468,0.9858
16482,16470,1.36475
16482,16471,1.8426
16482,16472,2.2455
16482,16473,0.7315
16482,16476,1.7527
16482,16479,1.51985
16482,16481,0.7075
16482,16482,0.02275
16482,16483,0.76015
16482,16484,0.04555
16482,16485,2.0673
16482,16486,1.96805
16482,16490,2.00245
16482,16493,2.2464
16482,16501,2.2455
16482,16502,2.42645
16482,18639,2.1499
16483,16466,1.5207000000000002
16483,16468,1.3351000000000002
16483,16470,1.5393
16483,16471,2.01715
16483,16472,1.95895
16483,16473,1.08075
16483,16476,1.4518
16483,16479,0.92435
16483,16481,0.8820499999999999
16483,16482,0.76015
16483,16483,0.1538
16483,16484,0.7146
16483,16485,1.6466
16483,16486,1.5473
16483,16490,1.5817
16483,16493,2.42095
16483,16501,1.95895
16483,16502,2.00575
16483,18639,1.72915
16484,16462,2.81835
16484,16466,1.12585
16484,16468,0.94025
16484,16470,1.3192
16484,16471,1.79705
16484,16472,2.1999500000000003
16484,16473,0.68595
16484,16476,1.70715
16484,16479,1.4743
16484,16481,0.66195
16484,16482,0.04555
16484,16483,0.7146
16484,16484,0.02275
16484,16485,2.02175
16484,16486,1.9225
16484,16490,1.9569
16484,16493,2.2009
16484,16501,2.1999500000000003
16484,16502,2.3809
16484,18639,2.10435
16485,16466,1.9200500000000005
16485,16468,1.691
16485,16470,1.3893
16485,16471,1.00885
16485,16472,0.91235
16485,16473,2.42275
16485,16476,0.786
16485,16479,0.8878999999999999
16485,16481,1.3598
16485,16482,2.0673
16485,16483,1.6466
16485,16484,2.02175
16485,16485,0.04965
16485,16486,0.09925
16485,16490,0.13365
16485,16493,1.5689
16485,16501,0.91235
16485,16502,0.9591
16485,18639,0.68255
16486,16466,1.8208
16486,16468,1.59175
16486,16470,1.29
16486,16471,1.0344
16486,16472,0.9379
16486,16473,2.32345
16486,16476,0.6867
16486,16479,0.78865
16486,16481,1.2605499999999998
16486,16482,1.96805
16486,16483,1.5473
16486,16484,1.9225
16486,16485,0.09925
16486,16486,0.0172
16486,16490,0.0344
16486,16493,1.59445
16486,16501,0.9379
16486,16502,0.98465
16486,18639,0.7081000000000001
16490,16466,1.8552
16490,16468,1.6261500000000002
16490,16470,1.3244
16490,16471,1.0688
16490,16472,0.97225
16490,16473,2.35785
16490,16476,0.7211000000000001
16490,16479,0.82305
16490,16481,1.29495
16490,16482,2.00245
16490,16483,1.5817
16490,16484,1.9569
16490,16485,0.13365
16490,16486,0.0344
16490,16490,0.0172
16490,16493,1.62885
16490,16501,0.97225
16490,16502,1.01905
16490,18639,0.74245
16493,16466,1.87565
16493,16468,1.6466
16493,16470,0.8817
16493,16471,0.7412
16493,16472,1.14415
16493,16473,2.3783000000000003
16493,16476,1.7549
16493,16479,1.85685
16493,16481,1.5389
16493,16482,2.2464
16493,16483,2.42095
16493,16484,2.2009
16493,16485,1.5689
16493,16486,1.59445
16493,16490,1.62885
16493,16493,0.3706
16493,16501,1.14415
16493,16502,1.4938
16493,18639,1.59365
16500,16462,0.5274
16500,16466,2.97485
16500,16468,3.01645
16500,16500,0.2637
16501,16466,1.8747
16501,16468,1.6456499999999998
16501,16470,0.8807499999999999
16501,16471,0.5841000000000001
16501,16472,0.65165
16501,16473,2.3774
16501,16476,1.09835
16501,16479,1.2003
16501,16481,1.538
16501,16482,2.2455
16501,16483,1.95895
16501,16484,2.1999500000000003
16501,16485,0.91235
16501,16486,0.9379
16501,16490,0.97225
16501,16493,1.14415
16501,16501,0.2789
16501,16502,0.6880499999999999
16501,18639,0.7878999999999999
16502,16466,2.2243500000000003
16502,16468,1.9953
16502,16470,1.2304
16502,16471,0.93375
16502,16472,0.6880499999999999
16502,16473,2.72705
16502,16476,1.14515
16502,16479,1.24705
16502,16481,1.71895
16502,16482,2.42645
16502,16483,2.00575
16502,16484,2.3809
16502,16485,0.9591
16502,16486,0.98465
16502,16490,1.01905
16502,16493,1.4938
16502,16501,0.6880499999999999
16502,16502,0.08025
16502,18639,0.8147
16698,16436,2.7701
16698,16437,1.245
16698,16438,0.65785
16698,16439,0.1839
16698,16440,1.01955
16698,16441,1.01955
16698,16698,0.0911
16698,16699,1.7946000000000002
16698,16700,2.3135000000000003
16698,16701,1.5558
16698,16702,2.68635
16698,16704,1.23995
16698,16705,2.22505
16698,16706,2.87355
16698,16707,0.6849999999999999
16699,16437,2.6718
16699,16438,2.0847
16699,16439,1.6107
16699,16440,2.4464
16699,16441,2.4464
16699,16698,1.7946000000000002
16699,16699,0.3191
16699,16700,0.7189
16699,16701,0.63815
16699,16702,1.0917
16699,16704,2.1938500000000003
16699,16705,1.09115
16699,16706,1.7396999999999998
16699,16707,1.1096
16700,16438,2.6036
16700,16439,2.1296500000000003
16700,16440,2.9653
16700,16441,2.9653
16700,16698,2.3135000000000003
16700,16699,0.7189
16700,16700,0.35945
16700,16701,1.1571
16700,16702,0.8141999999999999
16700,16704,2.0668
16700,16705,0.96415
16700,16706,1.5515
16700,16707,1.62855
16701,16437,2.433
16701,16438,1.8459
16701,16439,1.3719
16701,16440,2.2075500000000003
16701,16441,2.2075500000000003
16701,16698,1.5558
16701,16699,0.63815
16701,16700,1.1571
16701,16701,0.3191
16701,16702,1.5299
16701,16704,2.00185
16701,16705,1.52935
16701,16706,2.1778500000000003
16701,16707,0.8708
16702,16438,2.9764500000000003
16702,16439,2.50245
16702,16698,2.68635
16702,16699,1.0917
16702,16700,0.8141999999999999
16702,16701,1.5299
16702,16702,0.3485
16702,16704,2.4022
16702,16705,0.98045
16702,16706,1.05005
16702,16707,2.00135
16704,16437,2.1172
16704,16438,1.53005
16704,16439,1.05605
16704,16440,1.89175
16704,16441,1.89175
16704,16698,1.23995
16704,16699,2.1938500000000003
16704,16700,2.0668
16704,16701,2.00185
16704,16702,2.43965
16704,16704,0.35305
16704,16705,1.4217499999999998
16704,16706,2.07025
16704,16707,1.13105
16705,16438,2.51515
16705,16439,2.04115
16705,16440,2.8768
16705,16441,2.8768
16705,16698,2.22505
16705,16699,1.09115
16705,16700,0.96415
16705,16701,1.52935
16705,16702,0.98045
16705,16704,1.4217499999999998
16705,16705,0.25545
16705,16706,0.64855
16705,16707,2.0008
16706,16439,2.6897
16706,16698,2.87355
16706,16699,1.7396999999999998
16706,16700,1.61265
16706,16701,2.1778500000000003
16706,16702,1.05005
16706,16704,2.07025
16706,16705,0.64855
16706,16706,0.2156
16706,16707,2.6493
16707,16437,1.5622
16707,16438,0.9751
16707,16439,0.5011
16707,16440,1.33675
16707,16441,1.33675
16707,16698,0.6849999999999999
16707,16699,1.1096
16707,16700,1.62855
16707,16701,0.8708
16707,16702,2.00135
16707,16704,1.13105
16707,16705,2.0008
16707,16706,2.6493
16707,16707,0.25055
16759,14960,2.6439
16759,14961,2.7704
16759,14965,2.9021
16759,16759,0.03195
16759,16760,1.03435
16759,16761,0.0638499999999999
16759,16762,2.1482
16759,16763,2.11065
16759,16764,1.16205
16759,16765,0.64295
16759,16766,1.18975
16759,16768,2.2573
16759,16769,1.99195
16759,16770,1.6751999999999998
16759,16771,1.82205
16759,16772,1.56975
16759,16773,1.0174
16759,16774,0.31315
16759,16775,1.2781
16759,16779,0.4947
16759,16780,0.36475
16759,16781,1.71985
16759,16782,1.9927
16759,16783,0.0638499999999999
16759,16784,1.2358
16759,16785,1.46285
16759,16786,1.67145
16759,16787,1.7861
16759,16788,1.6356000000000002
16759,16789,2.00455
16759,16790,2.23595
16759,16791,1.5943
16759,16792,1.28425
16759,16856,2.35865
16759,16857,2.5046500000000003
16759,16923,3.0255
16759,16926,2.9045
16759,16927,2.86705
16759,16930,3.06495
16759,17047,3.0345500000000003
16759,17048,2.98765
16759,17068,2.59525
16759,17069,2.7105
16759,17070,2.976
16759,17072,2.9261
16759,17125,0.5319499999999999
16759,17134,1.33185
16759,17135,1.45905
16759,17139,0.7212500000000001
16760,14960,2.6439
16760,14961,2.7704
16760,14965,2.9021
16760,16759,1.03435
16760,16760,0.03195
16760,16761,0.0638499999999999
16760,16762,2.1482
16760,16763,2.11065
16760,16764,1.16205
16760,16765,0.64295
16760,16766,1.18975
16760,16768,2.2573
16760,16769,1.99195
16760,16770,1.6751999999999998
16760,16771,1.82205
16760,16772,1.56975
16760,16773,1.0174
16760,16774,0.31315
16760,16775,1.2781
16760,16779,0.4947
16760,16780,0.36475
16760,16781,1.71985
16760,16782,1.9927
16760,16783,0.0638499999999999
16760,16784,1.2358
16760,16785,1.46285
16760,16786,1.67145
16760,16787,1.7861
16760,16788,1.6356000000000002
16760,16789,2.00455
16760,16790,2.23595
16760,16791,1.5943
16760,16792,1.28425
16760,16856,2.35865
16760,16857,2.5046500000000003
16760,16923,3.0255
16760,16926,2.9045
16760,16927,2.86705
16760,16930,3.06495
16760,17047,3.0345500000000003
16760,17048,2.98765
16760,17068,2.59525
16760,17069,2.7105
16760,17070,2.976
16760,17072,2.9261
16760,17125,0.5319499999999999
16760,17134,1.33185
16760,17135,1.45905
16760,17139,0.7212500000000001
16761,14960,2.70775
16761,14961,2.8343
16761,14965,2.9659500000000003
16761,16759,0.0638499999999999
16761,16760,0.0638499999999999
16761,16761,0.03195
16761,16762,2.21205
16761,16763,2.1745
16761,16764,1.2259
16761,16765,0.7068
16761,16766,1.2536
16761,16768,2.3211500000000003
16761,16769,2.0558
16761,16770,1.73905
16761,16771,1.8859
16761,16772,1.6336
16761,16773,1.08125
16761,16774,0.377
16761,16775,1.34195
16761,16779,0.55855
16761,16780,0.4286
16761,16781,1.7837
16761,16782,2.05655
16761,16783,1.16205
16761,16784,1.29965
16761,16785,1.5267
16761,16786,1.73535
16761,16787,1.84995
16761,16788,1.69945
16761,16789,2.0684
16761,16790,2.2998000000000003
16761,16791,1.6581499999999998
16761,16792,1.3481
16761,16856,2.4225000000000003
16761,16857,2.5685
16761,16926,2.96835
16761,16927,2.9309000000000003
16761,17047,3.0984000000000003
16761,17068,2.6591
16761,17069,2.77435
16761,17072,2.99
16761,17125,0.5958
16761,17134,1.3957000000000002
16761,17135,1.5229
16761,17139,0.7851
16762,16759,2.1482
16762,16760,2.1482
16762,16761,2.21205
16762,16762,0.1741
16762,16763,0.36445
16762,16764,1.1911
16762,16765,1.83555
16762,16766,1.4904
16762,16768,0.49095
16762,16769,0.44
16762,16770,0.66045
16762,16771,0.5136000000000001
16762,16772,0.76595
16762,16773,1.44475
16762,16774,1.83505
16762,16775,1.13015
16762,16779,1.6535
16762,16780,1.7834499999999998
16762,16781,0.706
16762,16782,0.3661999999999999
16762,16783,2.21205
16762,16784,0.9124
16762,16785,0.9292
16762,16786,0.6576
16762,16787,0.77225
16762,16788,0.8478
16762,16789,0.4526
16762,16790,0.4695999999999999
16762,16791,0.976
16762,16792,1.26995
16762,16856,0.45485
16762,16857,0.60085
16762,16923,1.1217
16762,16926,1.0007
16762,16927,0.96325
16762,16930,1.16115
16762,16931,1.5676
16762,17125,2.05385
16762,17134,2.85375
16762,17135,2.981
16762,17139,2.2243
16763,16759,2.11065
16763,16760,2.11065
16763,16761,2.1745
16763,16762,0.36445
16763,16763,0.0616
16763,16764,1.379
16763,16765,1.661
16763,16766,1.2654
16763,16768,0.44555
16763,16769,0.215
16763,16770,0.43545
16763,16771,0.2886
16763,16772,0.5408999999999999
16763,16773,1.4514
16763,16774,1.9551
16763,16775,1.31805
16763,16779,1.7735499999999995
16763,16780,1.9035
16763,16781,0.8938499999999999
16763,16782,0.5541
16763,16783,2.1745
16763,16784,1.10025
16763,16785,1.11705
16763,16786,0.8455
16763,16787,0.86775
16763,16788,0.79225
16763,16789,0.2275999999999999
16763,16790,0.41835
16763,16791,0.75095
16763,16792,1.0449
16763,16856,0.31865
16763,16857,0.4646499999999999
16763,16923,0.98555
16763,16926,0.8644999999999999
16763,16927,0.8271000000000001
16763,16930,1.02495
16763,16931,1.43145
16763,17125,2.1739
16763,17134,2.9738
16763,17139,2.04975
16764,16759,1.16205
16764,16760,1.16205
16764,16761,1.2259
16764,16762,1.1911
16764,16763,1.379
16764,16764,0.13935
16764,16765,0.7123999999999999
16764,16766,0.67515
16764,16768,1.30025
16764,16769,1.3466
16764,16770,1.1606
16764,16771,1.30745
16764,16772,1.0551
16764,16773,0.3216
16764,16774,1.03705
16764,16775,0.4965
16764,16779,1.01985
16764,16780,1.1498
16764,16781,0.76275
16764,16782,1.0356
16764,16783,1.2259
16764,16784,0.27875
16764,16785,0.50575
16764,16786,0.7144
16764,16787,0.829
16764,16788,0.90455
16764,16789,1.334
16764,16790,1.2789
16764,16791,1.0824
16764,16792,0.7696
16764,16856,1.4694
16764,16857,1.6154
16764,16923,2.13625
16764,16926,2.01525
16764,16927,1.97785
16764,16930,2.1757
16764,16931,2.58215
16764,17125,1.25585
16764,17134,2.05575
16764,17135,2.183
16764,17139,1.10115
16765,14960,2.8487
16765,14961,2.97525
16765,16759,0.64295
16765,16760,0.64295
16765,16761,0.7068
16765,16762,1.83555
16765,16763,1.661
16765,16764,0.7123999999999999
16765,16765,0.1319
16765,16766,0.7401
16765,16768,1.77285
16765,16769,1.5423
16765,16770,1.22555
16765,16771,1.3724
16765,16772,1.1201
16765,16773,0.56775
16765,16774,0.51795
16765,16775,1.14095
16765,16779,0.6995
16765,16780,0.56955
16765,16781,1.4072
16765,16782,1.68005
16765,16783,0.7068
16765,16784,0.92315
16765,16785,1.1502
16765,16786,1.35885
16765,16787,1.26145
16765,16788,1.18595
16765,16789,1.5549
16765,16790,1.74565
16765,16791,1.14465
16765,16792,0.8346
16765,16856,1.84025
16765,16857,1.98625
16765,16923,2.5071000000000003
16765,16926,2.3861
16765,16927,2.3487
16765,16930,2.54655
16765,16931,2.9530000000000003
16765,17047,2.9579
16765,17068,2.8001
16765,17069,2.9153
16765,17070,2.98745
16765,17125,0.73675
16765,17134,1.53665
16765,17135,1.6639
16765,17139,0.69335
16766,16759,1.18975
16766,16760,1.18975
16766,16761,1.2536
16766,16762,1.4904
16766,16763,1.2654
16766,16764,0.67515
16766,16765,0.7401
16766,16766,0.17165
16766,16768,1.37725
16766,16769,1.1467
16766,16770,0.82995
16766,16771,0.9768
16766,16772,0.72445
16766,16773,0.5305
16766,16774,1.06475
16766,16775,1.10365
16766,16779,1.2463
16766,16780,1.1163500000000002
16766,16781,1.1674
16766,16782,1.4826
16766,16783,1.2536
16766,16784,0.8859
16766,16785,1.11295
16766,16786,0.98045
16766,16787,0.86585
16766,16788,0.7903
16766,16789,1.15925
16766,16790,1.35005
16766,16791,0.74905
16766,16792,0.43895
16766,16856,1.44465
16766,16857,1.59065
16766,16923,2.1115
16766,16926,1.99045
16766,16927,1.95305
16766,16930,2.1509
16766,16931,2.5574000000000003
16766,17125,1.28355
16766,17134,2.08345
16766,17135,2.2107
16766,17139,1.12885
16768,16759,2.2573
16768,16760,2.2573
16768,16761,2.3211500000000003
16768,16762,0.49095
16768,16763,0.44555
16768,16764,1.30025
16768,16765,1.77285
16768,16766,1.37725
16768,16768,0.08145
16768,16769,0.2305499999999999
16768,16770,0.5473
16768,16771,0.40045
16768,16772,0.6527999999999999
16768,16773,1.5539
16768,16774,1.9442
16768,16775,1.2393
16768,16779,1.76265
16768,16780,1.8926
16768,16781,0.8150999999999999
16768,16782,0.47535
16768,16783,2.3211500000000003
16768,16784,1.0215
16768,16785,1.0383
16768,16786,0.76675
16768,16787,0.8814
16768,16788,0.9041
16768,16789,0.218
16768,16790,0.16285
16768,16791,0.8628
16768,16792,1.1568
16768,16856,0.6248
16768,16857,0.7708
16768,16923,1.2917
16768,16926,1.17065
16768,16927,1.13325
16768,16930,1.3311
16768,16931,1.7376
16768,17125,2.163
16768,17134,2.9629000000000003
16768,17139,2.1616
16769,16759,1.99195
16769,16760,1.99195
16769,16761,2.0558
16769,16762,0.44
16769,16763,0.215
16769,16764,1.3466
16769,16765,1.5423
16769,16766,1.1467
16769,16768,0.2305499999999999
16769,16769,0.0063
16769,16770,0.31675
16769,16771,0.16985
16769,16772,0.4222
16769,16773,1.3327
16769,16774,1.86695
16769,16775,1.28565
16769,16779,1.809
16769,16780,1.93895
16769,16781,0.8615
16769,16782,0.5216999999999999
16769,16783,2.0558
16769,16784,1.06785
16769,16785,1.0847
16769,16786,0.8131
16769,16787,0.74905
16769,16788,0.6735
16769,16789,0.0126
16769,16790,0.2033999999999999
16769,16791,0.63225
16769,16792,0.9262
16769,16856,0.39425
16769,16857,0.54025
16769,16923,1.0611000000000002
16769,16926,0.94005
16769,16927,0.90265
16769,16930,1.1005
16769,16931,1.507
16769,17125,2.08575
16769,17134,2.88565
16769,17139,1.93105
16770,16759,1.6751999999999998
16770,16760,1.6751999999999998
16770,16761,1.73905
16770,16762,0.66045
16770,16763,0.43545
16770,16764,1.1606
16770,16765,1.22555
16770,16766,0.82995
16770,16768,0.5473
16770,16769,0.31675
16770,16770,0.05275
16770,16771,0.1468499999999999
16770,16772,0.1055
16770,16773,1.01595
16770,16774,1.5502
16770,16775,1.2004
16770,16779,1.72375
16770,16780,1.6018
16770,16781,0.73385
16770,16782,0.8384499999999999
16770,16783,1.73905
16770,16784,0.9826
16770,16785,0.9994
16770,16786,0.54695
16770,16787,0.4323
16770,16788,0.3568
16770,16789,0.3293
16770,16790,0.5201
16770,16791,0.3155
16770,16792,0.60945
16770,16856,0.6147
16770,16857,0.7607
16770,16923,1.28155
16770,16926,1.1605
16770,16927,1.1231
16770,16930,1.32095
16770,16931,1.72745
16770,17125,1.769
16770,17134,2.5689
16770,17135,2.6961500000000003
16770,17139,1.6143
16771,16759,1.82205
16771,16760,1.82205
16771,16761,1.8859
16771,16762,0.5136000000000001
16771,16763,0.2886
16771,16764,1.30745
16771,16765,1.3724
16771,16766,0.9768
16771,16768,0.40045
16771,16769,0.16985
16771,16770,0.1468499999999999
16771,16771,0.07345
16771,16772,0.2523499999999999
16771,16773,1.1628
16771,16774,1.6970500000000002
16771,16775,1.34725
16771,16779,1.8706
16771,16780,1.74865
16771,16781,0.8807499999999999
16771,16782,0.6916
16771,16783,1.8859
16771,16784,1.1294499999999998
16771,16785,1.1463
16771,16786,0.6938
16771,16787,0.57915
16771,16788,0.50365
16771,16789,0.18245
16771,16790,0.3732499999999999
16771,16791,0.46235
16771,16792,0.7563500000000001
16771,16856,0.46785
16771,16857,0.6138
16771,16923,1.1347
16771,16926,1.01365
16771,16927,0.97625
16771,16930,1.1741
16771,16931,1.5806
16771,17125,1.9159
16771,17134,2.71575
16771,17135,2.843
16771,17139,1.76115
16772,16759,1.56975
16772,16760,1.56975
16772,16761,1.6336
16772,16762,0.76595
16772,16763,0.5408999999999999
16772,16764,1.0551
16772,16765,1.1201
16772,16766,0.72445
16772,16768,0.6527999999999999
16772,16769,0.4222
16772,16770,0.1055
16772,16771,0.2523499999999999
16772,16772,0.05275
16772,16773,0.9105
16772,16774,1.44475
16772,16775,1.0949
16772,16779,1.6182500000000002
16772,16780,1.49635
16772,16781,0.6284
16772,16782,0.9436
16772,16783,1.6336
16772,16784,0.87715
16772,16785,0.89395
16772,16786,0.44145
16772,16787,0.32685
16772,16788,0.2512999999999999
16772,16789,0.4347999999999999
16772,16790,0.6256
16772,16791,0.21005
16772,16792,0.504
16772,16856,0.7201500000000001
16772,16857,0.86615
16772,16923,1.38705
16772,16926,1.266
16772,16927,1.2286
16772,16930,1.42645
16772,16931,1.83295
16772,17125,1.66355
16772,17134,2.46345
16772,17135,2.59065
16772,17139,1.5088
16773,16759,1.0174
16773,16760,1.0174
16773,16761,1.08125
16773,16762,1.44475
16773,16763,1.4514
16773,16764,0.3216
16773,16765,0.56775
16773,16766,0.5305
16773,16768,1.5539
16773,16769,1.3327
16773,16770,1.01595
16773,16771,1.1628
16773,16772,0.9105
16773,16773,0.1608
16773,16774,0.8924
16773,16775,0.75015
16773,16779,1.07395
16773,16780,0.944
16773,16781,1.0164
16773,16782,1.28925
16773,16783,1.08125
16773,16784,0.5324
16773,16785,0.7594000000000001
16773,16786,0.96805
16773,16787,1.05185
16773,16788,0.97635
16773,16789,1.3453
16773,16790,1.53255
16773,16791,0.93505
16773,16792,0.625
16773,16856,1.63065
16773,16857,1.77665
16773,16923,2.2975000000000003
16773,16926,2.1765
16773,16927,2.13905
16773,16930,2.33695
16773,16931,2.7434000000000003
16773,17125,1.11125
16773,17134,1.9111
16773,17135,2.0383500000000003
16773,17139,0.9565
16774,14959,3.0094000000000003
16774,14960,2.33075
16774,14961,2.4573
16774,14962,2.82445
16774,14964,2.975
16774,14965,2.58895
16774,14967,2.9469000000000003
16774,16759,0.31315
16774,16760,0.31315
16774,16761,0.377
16774,16762,1.83505
16774,16763,1.9551
16774,16764,1.03705
16774,16765,0.51795
16774,16766,1.06475
16774,16768,1.9442
16774,16769,1.86695
16774,16770,1.5502
16774,16771,1.6970500000000002
16774,16772,1.44475
16774,16773,0.8924
