OMAZ,DMAZ,DIST,DISTBIKE
15296,15299,0.7176666666666667,0.7176666666666667
15297,15279,1.113,1.113
15297,15278,1.2476666666666667,1.2476666666666667
15297,15283,1.4555,1.4555
15297,15281,0.9458333333333332,0.9458333333333332
15297,15280,0.9766666666666668,0.9766666666666668
15297,15284,1.2856666666666667,1.2856666666666667
15297,15291,0.8498333333333333,0.8498333333333333
15297,15295,0.6578333333333334,0.6578333333333334
15297,15294,0.4118333333333333,0.4118333333333333
15297,15293,0.4995,0.4995
15297,15292,1.272,1.272
15293,15295,1.1616666666666666,1.1616666666666666
15293,15294,0.3743333333333333,0.3743333333333333
15293,15293,0.1031666666666666,0.1031666666666666
15293,15292,0.9573333333333331,0.9573333333333331
15293,15299,0.2065,0.2065
15293,15298,0.6805,0.6805
15293,15297,0.6058333333333333,0.6058333333333333
15293,15296,0.4951666666666667,0.4951666666666667
15294,15280,0.9038333333333334,0.9038333333333334
15294,15279,1.0371666666666666,1.0371666666666666
15294,15278,1.0205,1.0205
15294,15284,0.9403333333333334,0.9403333333333334
15294,15283,1.0741666666666667,1.0741666666666667
15294,15281,0.8645,0.8645
15294,15292,1.043,1.043
15294,15291,0.5828333333333333,0.5828333333333333
15294,15296,0.4045,0.4045
15294,15295,0.611,0.611
15294,15294,0.1291666666666666,0.1291666666666666
15294,15293,0.4495,0.4495
15294,15299,0.7745000000000001,0.7745000000000001
15294,15298,0.7613333333333333,0.7613333333333333
15294,15297,0.4743333333333333,0.4743333333333333
15295,15281,1.6751666666666667,1.6751666666666667
15295,15280,1.5115,1.5115
15295,15279,1.6016666666666666,1.6016666666666666
15295,15278,1.6011666666666666,1.6011666666666666
15295,15284,1.5015,1.5015
15295,15283,1.7153333333333334,1.7153333333333334
15295,15293,0.8221666666666666,0.8221666666666666
15295,15292,0.7698333333333333,0.7698333333333333
15295,15291,1.1816666666666666,1.1816666666666666
15291,15293,0.5439999999999999,0.5439999999999999
15291,15292,0.6563333333333333,0.6563333333333333
15291,15291,0.1925,0.1925
15291,15297,0.9003333333333333,0.9003333333333333
15291,15296,0.8180000000000001,0.8180000000000001
15291,15295,1.1341666666666663,1.1341666666666663
15291,15294,0.611,0.611
15291,15299,0.852,0.852
15291,15298,0.3851666666666666,0.3851666666666666
15292,15278,1.0391666666666668,1.0391666666666668
15292,15281,1.37,1.37
15292,15280,1.2641666666666669,1.2641666666666669
15292,15279,1.1221666666666663,1.1221666666666663
15292,15284,0.874,0.874
15292,15283,1.284,1.284
15292,15294,1.0456666666666667,1.0456666666666667
15292,15293,1.0481666666666667,1.0481666666666667
15292,15292,0.1415,0.1415
15292,15291,0.6563333333333333,0.6563333333333333
15292,15298,0.7376666666666667,0.7376666666666667
15292,15297,1.3183333333333334,1.3183333333333334
15292,15296,1.2215,1.2215
15292,15295,0.7426666666666667,0.7426666666666667
15292,15299,1.209,1.209
15293,15279,0.5403333333333333,0.5403333333333333
15293,15278,0.75,0.75
15293,15283,0.7863333333333333,0.7863333333333333
15293,15281,0.5086666666666667,0.5086666666666667
15293,15280,0.4373333333333333,0.4373333333333333
15293,15284,0.6583333333333333,0.6583333333333333
15293,15291,0.5333333333333333,0.5333333333333333
15281,15283,0.6723333333333333,0.6723333333333333
15281,15281,0.1195,0.1195
15281,15280,0.3118333333333333,0.3118333333333333
15281,15284,0.6003333333333333,0.6003333333333333
15281,15291,1.012,1.012
15281,15295,1.4098333333333333,1.4098333333333333
15281,15294,0.9533333333333333,0.9533333333333333
15281,15293,0.7446666666666667,0.7446666666666667
15281,15292,1.5256666666666667,1.5256666666666667
15281,15299,0.2799999999999999,0.2799999999999999
15281,15298,0.9566666666666668,0.9566666666666668
15281,15297,0.8741666666666666,0.8741666666666666
15281,15296,0.8330000000000001,0.8330000000000001
15283,15281,0.6251666666666666,0.6251666666666666
15294,14940,2.212666666666667,2.212666666666667
15283,15280,0.5151666666666667,0.5151666666666667
15283,15279,0.4235,0.4235
15283,15278,0.1033333333333333,0.1033333333333333
15279,15281,0.4041666666666666,0.4041666666666666
15279,15280,0.3045,0.3045
15279,15279,0.1521666666666666,0.1521666666666666
15279,15278,0.3146666666666666,0.3146666666666666
15279,15284,0.3376666666666666,0.3376666666666666
15296,14756,2.0636666666666668,2.0636666666666668
15279,15283,0.4251666666666667,0.4251666666666667
15296,14755,2.3123333333333336,2.3123333333333336
15279,15293,0.5323333333333333,0.5323333333333333
15279,15292,1.148,1.148
15279,15291,0.7985000000000001,0.7985000000000001
15279,15297,1.1213333333333333,1.1213333333333333
15279,15296,1.155166666666667,1.155166666666667
15279,15295,1.6375,1.6375
15279,15294,1.0103333333333333,1.0103333333333333
15279,15299,0.3853333333333333,0.3853333333333333
15279,15298,0.6638333333333334,0.6638333333333334
15296,14776,2.0203333333333333,2.0203333333333333
15280,15278,0.4643333333333333,0.4643333333333333
15297,14755,2.2573333333333334,2.2573333333333334
15280,15281,0.2598333333333333,0.2598333333333333
15280,15280,0.0881666666666666,0.0881666666666666
15280,15279,0.3325,0.3325
15280,15284,0.4628333333333334,0.4628333333333334
15297,14756,2.0658333333333334,2.0658333333333334
15280,15283,0.5185000000000001,0.5185000000000001
15280,15294,1.04,1.04
15280,15293,0.3878333333333333,0.3878333333333333
15280,15292,1.264,1.264
15280,15291,0.9113333333333332,0.9113333333333332
15280,15298,0.7656666666666667,0.7656666666666667
15280,15297,1.0156666666666667,1.0156666666666667
15280,15296,0.9743333333333334,0.9743333333333334
15280,15295,1.3376666666666666,1.3376666666666666
15280,15299,0.1763333333333333,0.1763333333333333
15297,14776,2.021666666666667,2.021666666666667
15281,15279,0.529,0.529
15281,15278,0.6181666666666666,0.6181666666666666
15294,14756,1.842,1.842
15294,14755,2.1133333333333333,2.1133333333333333
15294,14754,2.1801666666666666,2.1801666666666666
15294,14776,1.8263333333333331,1.8263333333333331
15294,14775,2.0931666666666664,2.0931666666666664
15278,15280,0.4668333333333334,0.4668333333333334
15278,15279,0.2986666666666667,0.2986666666666667
15295,14751,2.4621666666666666,2.4621666666666666
15278,15278,0.0516666666666666,0.0516666666666666
15278,15284,0.2185,0.2185
15295,14756,1.9231666666666667,1.9231666666666667
15278,15283,0.1033333333333333,0.1033333333333333
15295,14755,2.1845,2.1845
15295,14754,2.1951666666666667,2.1951666666666667
15278,15281,0.5661666666666666,0.5661666666666666
15278,15292,1.0316666666666667,1.0316666666666667
15278,15291,0.6666666666666666,0.6666666666666666
15278,15296,1.2255,1.2255
15278,15295,1.4933333333333334,1.4933333333333334
15278,15294,1.0145,1.0145
15278,15293,0.8330000000000001,0.8330000000000001
15278,15299,0.5355,0.5355
15278,15298,0.5983333333333333,0.5983333333333333
15278,15297,1.2468333333333332,1.2468333333333332
15295,14776,1.8065,1.8065
15295,14775,2.102,2.102
15295,14774,2.5161666666666664,2.5161666666666664
15292,14756,2.409333333333333,2.409333333333333
15292,14776,2.3715,2.3715
15293,14756,2.1536666666666666,2.1536666666666666
15293,14776,2.1195,2.1195
15078,15067,0.848,0.848
15078,15076,1.0046666666666666,1.0046666666666666
15078,15073,1.0425,1.0425
15078,15078,0.424,0.424
15076,15067,1.053,1.053
15076,15073,0.8301666666666666,0.8301666666666666
15076,15078,1.0046666666666666,1.0046666666666666
15076,15076,0.0515,0.0515
15065,15065,0.0906666666666666,0.0906666666666666
15073,15073,0.3968333333333333,0.3968333333333333
15073,15078,1.0425,1.0425
15073,15076,0.8301666666666666,0.8301666666666666
15073,15067,1.090833333333333,1.090833333333333
15067,15067,0.424,0.424
15067,15073,1.090833333333333,1.090833333333333
15067,15076,1.053,1.053
15067,15078,0.848,0.848
14966,17048,1.6528333333333334,1.6528333333333334
14966,17047,1.9951666666666668,1.9951666666666668
14966,17068,2.009333333333333,2.009333333333333
14966,17072,1.5388333333333335,1.5388333333333335
14966,17070,2.1896666666666667,2.1896666666666667
14966,17069,2.1831666666666667,2.1831666666666667
14967,17048,0.9361666666666668,0.9361666666666668
14967,17047,1.1275,1.1275
14967,17069,1.254,1.254
14967,17068,1.2493333333333334,1.2493333333333334
14967,17072,0.7793333333333333,0.7793333333333333
14967,17070,1.352,1.352
14964,17048,0.9985,0.9985
14964,17047,1.2011666666666667,1.2011666666666667
14964,17070,1.4595,1.4595
14964,17069,1.227666666666667,1.227666666666667
14964,17068,1.2283333333333333,1.2283333333333333
14964,17072,0.8073333333333333,0.8073333333333333
14965,17047,0.7105,0.7105
14965,17048,0.4938333333333333,0.4938333333333333
14965,17070,0.82,0.82
14965,17069,0.6966666666666667,0.6966666666666667
14965,17068,0.8808333333333334,0.8808333333333334
14965,17072,0.3369999999999999,0.3369999999999999
14961,17072,1.1353333333333333,1.1353333333333333
14962,17048,1.6381666666666668,1.6381666666666668
14962,17047,1.7695,1.7695
14962,17068,1.2436666666666667,1.2436666666666667
14962,17072,1.4795,1.4795
14962,17070,1.6583333333333332,1.6583333333333332
14962,17069,1.4721666666666666,1.4721666666666666
14963,17048,1.7273333333333334,1.7273333333333334
14963,17047,1.9691666666666665,1.9691666666666665
14963,17069,1.7313333333333334,1.7313333333333334
14963,17068,1.7751666666666666,1.7751666666666666
14963,17072,1.6435000000000002,1.6435000000000002
14963,17070,1.9711666666666667,1.9711666666666667
14959,17072,1.5918333333333334,1.5918333333333334
14959,17070,2.2211666666666665,2.2211666666666665
14960,17048,1.0115,1.0115
14960,17047,1.038166666666667,1.038166666666667
14960,17070,1.1095,1.1095
14960,17069,0.7471666666666666,0.7471666666666666
14960,17068,0.5563333333333333,0.5563333333333333
14960,17072,0.921,0.921
14961,17047,1.319,1.319
14961,17048,1.3518333333333334,1.3518333333333334
14961,17070,1.6388333333333334,1.6388333333333334
14961,17069,0.8796666666666666,0.8796666666666666
14961,17068,0.9375,0.9375
14959,17048,1.9443333333333332,1.9443333333333332
14959,17047,1.9161666666666664,1.9161666666666664
14959,17069,1.5863333333333334,1.5863333333333334
14959,17068,1.5231666666666666,1.5231666666666666
14944,17048,1.9535,1.9535
14944,17047,2.0436666666666667,2.0436666666666667
14944,17070,1.849,1.849
14944,17069,1.92,1.92
14944,17068,1.7256666666666665,1.7256666666666665
14944,17072,1.3378333333333332,1.3378333333333332
14941,17072,2.032833333333333,2.032833333333333
14939,17069,1.9285,1.9285
14939,17068,1.8193333333333332,1.8193333333333332
14939,17072,2.5015,2.5015
14939,17070,2.2036666666666664,2.2036666666666664
14940,17068,2.536666666666666,2.536666666666666
14941,17048,2.0791666666666666,2.0791666666666666
14939,17048,2.356666666666667,2.356666666666667
14939,17047,2.399833333333333,2.399833333333333
14967,14967,0.0441666666666666,0.0441666666666666
14967,14966,0.9158333333333334,0.9158333333333334
14965,14967,0.7441666666666666,0.7441666666666666
14965,14966,1.7128333333333332,1.7128333333333332
14965,14965,0.1421666666666666,0.1421666666666666
14965,14964,0.7866666666666666,0.7866666666666666
14966,14940,1.4153333333333336,1.4153333333333336
14966,14939,0.9931666666666666,0.9931666666666666
14966,14944,0.7715,0.7715
14966,14941,0.6576666666666667,0.6576666666666667
14966,14960,1.7735,1.7735
14966,14959,0.5221666666666667,0.5221666666666667
14966,14964,1.0211666666666666,1.0211666666666666
14966,14963,0.1481666666666666,0.1481666666666666
14966,14962,1.1125,1.1125
14966,14961,1.1861666666666666,1.1861666666666666
14966,14967,0.9558333333333334,0.9558333333333334
14966,14966,0.074,0.074
14966,14965,1.4506666666666668,1.4506666666666668
14967,14941,1.3145,1.3145
14967,14940,2.004166666666667,2.004166666666667
14967,14939,1.5821666666666667,1.5821666666666667
14967,14944,0.8168333333333333,0.8168333333333333
14967,14961,0.5761666666666666,0.5761666666666666
14967,14960,0.9688333333333332,0.9688333333333332
14967,14959,1.3173333333333332,1.3173333333333332
14967,14965,0.6951666666666667,0.6951666666666667
14967,14964,0.0883333333333333,0.0883333333333333
14967,14963,1.1365,1.1365
14967,14962,1.1745,1.1745
14963,14965,1.6195000000000002,1.6195000000000002
14963,14964,1.2548333333333332,1.2548333333333332
14963,14963,0.074,0.074
14963,14962,0.9835,0.9835
14963,14967,1.4606666666666666,1.4606666666666666
14963,14966,0.1481666666666666,0.1481666666666666
14964,14941,1.3638333333333332,1.3638333333333332
14964,14940,1.9695,1.9695
14964,14939,1.4426666666666668,1.4426666666666668
14964,14944,0.8448333333333333,0.8448333333333333
14964,14962,0.9793333333333334,0.9793333333333334
14964,14961,0.4878333333333333,0.4878333333333333
14964,14960,0.9491666666666668,0.9491666666666668
14964,14959,1.229,1.229
14964,14966,1.0046666666666666,1.0046666666666666
14964,14965,0.791,0.791
14964,14964,0.0441666666666666,0.0441666666666666
14964,14963,1.102833333333333,1.102833333333333
14965,14939,2.75,2.75
14964,14967,0.0883333333333333,0.0883333333333333
14965,14941,2.2515,2.2515
14965,14944,1.3085,1.3085
14965,14959,1.904,1.904
14965,14963,1.7545,1.7545
14965,14962,1.461666666666667,1.461666666666667
14965,14961,0.9778333333333332,0.9778333333333332
14965,14960,0.7753333333333333,0.7753333333333333
14959,14776,1.569,1.569
14959,14775,1.7275,1.7275
14959,14774,1.9056666666666664,1.9056666666666664
14960,14753,1.5565,1.5565
14960,14751,2.148,2.148
14960,14756,2.092833333333333,2.092833333333333
14960,14755,1.8946666666666667,1.8946666666666667
14961,14751,1.8803333333333332,1.8803333333333332
14961,14755,1.7525000000000002,1.7525000000000002
14961,14753,1.375,1.375
14961,14756,1.9178333333333333,1.9178333333333333
14940,15294,2.178166666666667,2.178166666666667
14940,15297,2.3665,2.3665
14940,15296,2.2646666666666664,2.2646666666666664
14940,15295,2.183333333333333,2.183333333333333
14959,14753,0.9131666666666668,0.9131666666666668
14959,14752,1.8238333333333328,1.8238333333333328
14959,14751,1.487,1.487
14959,14756,1.6546666666666667,1.6546666666666667
14959,14755,1.4536666666666669,1.4536666666666669
14959,14754,1.8065,1.8065
14961,14963,1.2385,1.2385
14967,14776,2.161833333333333,2.161833333333333
14961,14962,0.4971666666666667,0.4971666666666667
14961,14961,0.0301666666666666,0.0301666666666666
14961,14960,0.3146666666666666,0.3146666666666666
14961,14967,0.6041666666666666,0.6041666666666666
14961,14966,1.3116666666666668,1.3116666666666668
14961,14965,1.1251666666666666,1.1251666666666666
14961,14964,0.5088333333333334,0.5088333333333334
14962,14940,1.1606666666666667,1.1606666666666667
14962,14939,0.7241666666666666,0.7241666666666666
14962,14944,2.012166666666667,2.012166666666667
14962,14941,1.5216666666666667,1.5216666666666667
14962,14960,0.9088333333333334,0.9088333333333334
14962,14959,0.4325,0.4325
14962,14964,1.044,1.044
14962,14963,1.082,1.082
14962,14962,0.122,0.122
14962,14961,0.5001666666666666,0.5001666666666666
14962,14967,1.4368333333333334,1.4368333333333334
14962,14966,1.1196666666666666,1.1196666666666666
14962,14965,1.4553333333333331,1.4553333333333331
14963,14941,0.7006666666666667,0.7006666666666667
14963,14940,1.3013333333333332,1.3013333333333332
14963,14939,0.8651666666666666,0.8651666666666666
14963,14944,0.7983333333333333,0.7983333333333333
14963,14961,1.215833333333333,1.215833333333333
14963,14960,1.344666666666667,1.344666666666667
14963,14959,0.3656666666666666,0.3656666666666666
14959,14961,0.6628333333333333,0.6628333333333333
14959,14960,0.8921666666666667,0.8921666666666667
14959,14959,0.0873333333333333,0.0873333333333333
14959,14965,2.083666666666667,2.083666666666667
14959,14964,1.2946666666666666,1.2946666666666666
14959,14963,0.3781666666666667,0.3781666666666667
14959,14962,0.6033333333333334,0.6033333333333334
14966,14751,1.9683333333333333,1.9683333333333333
14959,14967,1.477666666666667,1.477666666666667
14959,14966,0.6316666666666667,0.6316666666666667
14966,14756,1.9345,1.9345
14966,14755,1.6143333333333334,1.6143333333333334
14960,14941,1.9006666666666667,1.9006666666666667
14960,14940,1.548,1.548
14966,14753,1.4475,1.4475
14960,14939,1.1116666666666666,1.1116666666666666
14960,14944,1.6938333333333333,1.6938333333333333
14966,14776,1.9116666666666668,1.9116666666666668
14960,14962,0.6781666666666667,0.6781666666666667
14960,14961,0.311,0.311
14960,14960,0.0688333333333333,0.0688333333333333
14960,14959,0.82,0.82
14960,14966,1.434,1.434
14960,14965,0.8395,0.8395
14960,14964,0.925,0.925
14960,14963,1.299,1.299
14967,14753,2.099166666666666,2.099166666666666
14961,14939,0.9305,0.9305
14960,14967,0.9996666666666668,0.9996666666666668
14967,14756,2.1716666666666664,2.1716666666666664
14961,14941,1.7265,1.7265
14961,14940,1.367,1.367
14961,14944,1.4974999999999998,1.4974999999999998
14961,14959,0.6388333333333334,0.6388333333333334
14963,14776,1.840666666666667,1.840666666666667
14963,14775,2.1655,2.1655
14963,14774,1.9583333333333333,1.9583333333333333
14964,14753,1.7845000000000002,1.7845000000000002
14964,14756,2.0863333333333336,2.0863333333333336
14964,14776,2.0378333333333334,2.0378333333333334
14959,14941,1.1606666666666667,1.1606666666666667
14959,14940,0.9346666666666666,0.9346666666666666
14959,14939,0.499,0.499
14959,14944,1.2666666666666666,1.2666666666666666
14961,14774,2.061333333333333,2.061333333333333
14961,14776,1.861,1.861
14962,14752,1.9275,1.9275
14962,14751,1.603,1.603
14962,14756,1.7060000000000002,1.7060000000000002
14962,14755,1.4473333333333331,1.4473333333333331
14962,14754,1.9515,1.9515
14962,14753,1.107,1.107
14962,14776,1.6576666666666666,1.6576666666666666
14962,14775,2.0031666666666665,2.0031666666666665
14962,14774,1.7939999999999998,1.7939999999999998
14963,14753,1.2286666666666666,1.2286666666666666
14963,14751,1.7448333333333332,1.7448333333333332
14963,14756,1.8813333333333333,1.8813333333333333
14963,14755,1.6123333333333332,1.6123333333333332
14944,14754,2.152833333333333,2.152833333333333
14944,14753,1.9196666666666669,1.9196666666666669
14944,14756,1.4418333333333333,1.4418333333333333
14944,14755,1.801,1.801
14944,14776,1.4003333333333332,1.4003333333333332
14944,14775,2.106666666666667,2.106666666666667
14941,14753,1.8756666666666664,1.8756666666666664
14939,14753,0.4021666666666666,0.4021666666666666
14939,14752,1.3271666666666666,1.3271666666666666
14939,14751,1.0406666666666666,1.0406666666666666
14939,14756,0.9726666666666668,0.9726666666666668
14939,14755,0.6848333333333333,0.6848333333333333
14939,14754,1.3256666666666663,1.3256666666666663
14939,14776,0.9973333333333332,0.9973333333333332
14939,14775,1.3906666666666665,1.3906666666666665
14939,14774,1.3868333333333334,1.3868333333333334
14940,14754,1.0151666666666668,1.0151666666666668
14940,14753,0.601,0.601
14940,14752,1.5105000000000002,1.5105000000000002
14940,14751,1.2235,1.2235
14940,14756,0.5266666666666667,0.5266666666666667
14940,14755,0.3321666666666666,0.3321666666666666
14940,14774,1.1515,1.1515
14940,14776,0.5133333333333333,0.5133333333333333
14940,14775,0.9446666666666668,0.9446666666666668
14944,14941,1.161,1.161
14944,14940,1.6315,1.6315
14944,14939,1.6415,1.6415
14944,14944,0.1816666666666666,0.1816666666666666
14944,14962,2.1566666666666667,2.1566666666666667
14944,14961,1.5501666666666667,1.5501666666666667
14944,14960,1.7551666666666668,1.7551666666666668
14944,14959,1.345,1.345
14944,14966,0.7625000000000001,0.7625000000000001
14944,14965,1.331,1.331
14944,14964,1.0163333333333333,1.0163333333333333
14944,14963,0.8036666666666666,0.8036666666666666
14944,14967,0.9821666666666666,0.9821666666666666
14941,14941,0.3288333333333333,0.3288333333333333
14941,14940,1.8236666666666668,1.8236666666666668
14941,14944,1.1735,1.1735
14941,14959,1.0725,1.0725
14941,14963,0.6988333333333333,0.6988333333333333
14941,14962,1.5693333333333337,1.5693333333333337
14941,14961,1.8998333333333333,1.8998333333333333
14941,14960,2.157,2.157
14941,14967,1.3826666666666665,1.3826666666666665
14941,14966,0.6576666666666667,0.6576666666666667
14941,14965,1.9298333333333333,1.9298333333333333
14941,14964,1.3893333333333333,1.3893333333333333
14939,14941,1.5391666666666666,1.5391666666666666
14939,14940,0.4363333333333333,0.4363333333333333
14939,14939,0.1006666666666666,0.1006666666666666
14939,14944,1.8316666666666668,1.8316666666666668
14939,14961,1.373,1.373
14939,14960,1.6055,1.6055
14939,14959,0.5153333333333333,0.5153333333333333
14939,14965,2.346833333333333,2.346833333333333
14939,14964,1.9238333333333333,1.9238333333333333
14939,14963,0.9005,0.9005
14939,14962,0.9778333333333332,0.9778333333333332
14939,14967,1.6478333333333337,1.6478333333333337
14939,14966,1.0176666666666667,1.0176666666666667
14940,14941,1.9663333333333333,1.9663333333333333
14940,14940,0.166,0.166
14940,14939,0.4363333333333333,0.4363333333333333
14940,14944,1.7346666666666666,1.7346666666666666
14940,14962,1.5435,1.5435
14940,14961,1.717,1.717
14940,14960,1.832,1.832
14940,14959,0.9533333333333333,0.9533333333333333
14940,14966,1.5036666666666667,1.5036666666666667
14940,14964,2.2501666666666664,2.2501666666666664
14940,14963,1.6658333333333333,1.6658333333333333
14941,14939,1.4029999999999998,1.4029999999999998
14940,14967,2.1693333333333333,2.1693333333333333
14753,17069,2.4458333333333333,2.4458333333333333
14753,17068,2.907833333333333,2.907833333333333
14775,15295,1.9643333333333333,1.9643333333333333
14775,15294,1.9778333333333336,1.9778333333333336
14776,15294,1.7508333333333337,1.7508333333333337
14776,15293,2.0396666666666667,2.0396666666666667
14776,15292,2.2805,2.2805
14776,15297,1.909333333333333,1.909333333333333
14776,15296,1.8511666666666664,1.8511666666666664
14776,15295,1.7323333333333333,1.7323333333333333
14774,15295,2.225166666666667,2.225166666666667
14775,14776,0.4426666666666667,0.4426666666666667
14775,14775,0.2013333333333333,0.2013333333333333
14775,14774,0.4026666666666667,0.4026666666666667
14776,14754,0.4816666666666667,0.4816666666666667
14776,14753,1.3336666666666668,1.3336666666666668
14776,14752,1.0508333333333333,1.0508333333333333
14776,14751,0.7276666666666666,0.7276666666666666
14776,14756,0.038,0.038
14776,14755,0.2883333333333333,0.2883333333333333
14776,14774,0.7196666666666666,0.7196666666666666
14776,14776,0.019,0.019
14776,14775,0.444,0.444
14774,14752,0.8111666666666667,0.8111666666666667
14774,14751,0.5028333333333334,0.5028333333333334
14774,14756,0.6623333333333333,0.6623333333333333
14774,14755,0.9126666666666666,0.9126666666666666
14774,14754,0.6071666666666666,0.6071666666666666
14774,14753,1.6186666666666667,1.6186666666666667
14774,14776,0.6244999999999999,0.6244999999999999
14774,14775,0.3879999999999999,0.3879999999999999
14774,14774,0.153,0.153
14775,14753,1.7636666666666667,1.7636666666666667
14775,14752,0.9641666666666668,0.9641666666666668
14775,14751,0.6495,0.6495
14775,14756,0.4805,0.4805
14775,14755,0.7308333333333333,0.7308333333333333
14775,14754,0.4295,0.4295
14755,15297,2.2525,2.2525
14755,15296,2.1876666666666664,2.1876666666666664
14755,15295,2.017333333333333,2.017333333333333
14755,15294,2.1395,2.1395
14756,15294,1.9121666666666668,1.9121666666666668
14756,15293,2.26,2.26
14756,15292,2.473333333333333,2.473333333333333
14756,15297,2.1293333333333333,2.1293333333333333
14756,15296,2.069,2.069
14756,15295,1.8513333333333333,1.8513333333333333
14776,14940,0.4996666666666667,0.4996666666666667
14776,14939,0.9741666666666666,0.9741666666666666
14776,14944,1.6900000000000002,1.6900000000000002
14776,14962,1.765,1.765
14776,14961,1.9468333333333327,1.9468333333333327
14776,14959,1.9026666666666667,1.9026666666666667
14776,14966,1.9806666666666668,1.9806666666666668
14776,14964,2.7685,2.7685
14776,14963,1.9095,1.9095
14776,14967,2.3078333333333334,2.3078333333333334
14774,14940,1.231,1.231
14774,14939,1.3598333333333334,1.3598333333333334
14774,14959,1.7756666666666667,1.7756666666666667
14774,14963,2.0845,2.0845
14774,14962,1.9463333333333332,1.9463333333333332
14774,14961,2.2115,2.2115
14775,14940,0.944,0.944
14775,14939,1.2638333333333334,1.2638333333333334
14775,14944,2.4535,2.4535
14775,14959,1.7183333333333335,1.7183333333333335
14775,14963,2.1083333333333334,2.1083333333333334
14775,14962,1.9651666666666667,1.9651666666666667
14755,14961,2.263333333333333,2.263333333333333
14755,14960,2.750833333333333,2.750833333333333
14755,14959,1.6655,1.6655
14755,14963,2.284333333333333,2.284333333333333
14755,14962,1.9805,1.9805
14755,14966,2.154,2.154
