primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,HR25,HR26,HR27,HR28,HR29,HR30,HR31,HR32,HR33,HR34,HR35,HR36,HR37,HR38,HR39,HR40,HR41,HR42,HR43,HR44,HR45,HR46,HR47,HR48
work,TRUE,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,2,2,0.0,0.19616890254702915,0.1912603437640753,0.1863517849811215,0.4262189687077741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,3,2,0.0,0.0,0.13526428093370998,0.2025527289681607,0.2116401961671019,0.22072766336604313,0.22981513056498432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,4,2,0.0,0.0,0.0,0.10624548634172579,0.06858020640766692,0.07494014307275387,0.09267525115710235,0.10606474404897116,0.1918236992709937,0.15106126653267485,0.110298833794356,0.06953640105603714,0.028773968317718293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22716729050184845,0.19906390795361323,0.17096052540537807,0.14285714285714285,0.11475376030890767,0.08665037776067248,0.05854699521243728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,5,2,0.0,0.0,0.0,0.0,0.15999026397867083,0.41410713463674304,0.055832578055926896,0.040168515066300294,0.20015956850202415,0.006335879498063484,0.01480562976546793,0.01453216844249737,0.014258707119526811,0.01398524579655625,0.013711784473585691,0.013438323150615133,0.013164861827644574,0.012891400504674013,0.012617939181703454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,5,3,0.0,0.0,0.0,0.0,0.0,0.2960318381636424,0.18770660336620018,0.07938136856875798,0.17208718615671914,0.2647930037446804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,6,2,0.0,0.0,0.0,0.0,0.0,0.12224120087303571,0.22809729698794834,0.09608214694650757,0.03337112634266549,0.1442975739035269,0.12097020302377237,0.09764283214401782,0.07431546126426329,0.050988090384508744,0.027660719504754207,0.004333348624999673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15489803953021786,0.20501318275937805,0.1288769479209746,0.08542197111921263,0.04196699431745064,0.04004799367837136,0.03812899303929208,0.0362099924002128,0.03429099176113352,0.032658235486101396,0.03102547921106928,0.029392722936037164,0.027759966661005046,0.026127210385972932,0.024494454110940818,0.022861697835908697,0.021228941560876582,0.019596185285844465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.28222820679134347,0.40956635054617785,0.10518629545193542,0.07616442898471769,0.028688160397088297,0.01349977346443764,0.0030076309291625003,0.005086428049296891,0.007165225169431283,0.005651107496144739,0.0041369898228581945,0.0026228721495716494,0.001108754476285105,0.002827557866912015,0.004546361257538925,0.0062651646481658345,0.007983968038792744,0.009702771429419655,0.011421574820046564,0.013140378210673475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662020326570962,0.0829252513512282,0.02270136213085974,0.10027915560668658,0.07166261551311282,0.02396825718723803,0.0807950970910796,0.01253457465595145,0.010951826691084117,0.009369078726216782,0.007786330761349448,0.006203582796482115,0.0046208348316147795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02479370179648419,0.023911175228094435,0.02302864865970468,0.022146122091314925,0.021263595522925165,0.02038106895453541,0.1256207894903588,0.2308605100261822,0.18815803082302965,0.14545555161987705,0.1027530724167245,0.06005059321357193,0.011577140157197177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32491993258718205,0.546118224059595,0.04248271653008232,0.018161788542545295,0.006166107347180939,0.005272527272679438,0.011031180666506293,0.008344611890977113,0.01719708341660369,0.005387532849848245,0.0046137333596562415,0.003839933869464238,0.0030661343792722337,0.0021548758692263607,0.0012436173591804877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020134085800894805,0.5003069846643431,0.24658385431747623,0.04223591056508909,0.0036251975049575625,0.002183345739664828,0.062132308004915975,0.01113260029288944,0.007017755676667859,0.0029029110604462797,0.02491296268540767,0.013511740308610111,0.0179567123205959,0.021106781126212292,0.02425684993182869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22868690065941794,0.2809551284043939,0.2038706596380529,0.044818807125476944,0.02656440961123354,0.008310012096990137,0.007598018781998798,0.006886025467007459,0.0061740321520161205,0.005462038837024782,0.004750045522033443,0.006015643699641722,0.04004330870782533,0.07407097371600894,0.04328832309896232,0.012505672481915696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31451698368414766,0.5667783167860904,0.05318638817697626,0.02427536894218004,0.0033156505909809914,0.0059471857919482065,0.003074530287229302,0.002413031647709681,0.0010433570648508415,0.006944525596215978,0.001968495501046467,0.002834713893690317,0.003700932286334167,0.004567150678978017,0.005433369071621867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04369972760806578,0.46341105781145997,0.30629255403700983,0.012157012617118294,0.028527239297515855,0.01998701265434361,0.022452536388923097,0.02134912141214318,0.02024570643536326,0.019142291458583347,0.01803887648180343,0.020035723462607083,0.004661140335063202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12959034266384364,0.07573706793565689,0.12630694517834132,0.10193091533770805,0.07755488549707479,0.017581890436769703,0.044120691116528304,0.03572820372887919,0.027335716341230085,0.01894322895358098,0.01055074156593187,0.12317159750192305,0.0968270943747169,0.07048259124751073,0.044138088120304564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4750999982096916,0.4103592448802625,0.02381310899274124,0.03648546055115258,0.01537590150263418,0.0034289390696665024,0.0029670326385365445,0.003541137291142498,0.011730627409526895,0.006095101328719276,0.0004595752479116555,0.008642018004098922,0.0020018548739154924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15937985982818456,0.23870718007387448,0.22728211149370622,0.07919844716191997,0.02485252722919029,0.01955147336963145,0.0679261116589369,0.03934329427210768,0.01076047688527845,0.024479920865903157,0.03819936484652786,0.0344531307014842,0.021340119210377123,0.008227107719270035,0.004841994134292561,0.0014568805493150876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005850328977818126,0.1545224666433375,0.08579589007631072,0.017838139114488984,0.007614551106324986,0.007782446397270154,0.09946505490142857,0.09377151199306068,0.0880779690846928,0.08238442617632491,0.07669088326795703,0.07099734035958916,0.06530379745122127,0.059610254542853375,0.0539167116344855,0.028098313302440583,0.002279914970395667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074839999598577,0.3559059547661157,0.05021913673368889,0.05857166553991151,0.030867719870309857,0.028607767917931955,0.026347815965554047,0.006305288151960561,0.020837274289821066,0.002875486226642621,0.004133836931347089,0.0032647075234941455,0.0023955781156412025,0.0015264487077882593,0.0006573192999353159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051504492356487,0.24730720105216822,0.13848438181527783,0.09566599274143622,0.06263137297549652,0.029596753209556802,0.05092330054790429,0.11700388805324703,0.07015018673236098,0.023296485411474922,0.11280131539827719,0.011624077139235103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011593929151261746,0.05363928948706408,0.1349853685209247,0.08299369070289228,0.08382768462405608,0.08466167854521989,0.08549567246638369,0.0863296663875475,0.0871636603087113,0.04795868846816313,0.04536520903840091,0.04277172960863868,0.04692148691944203,0.05107124423024537,0.05522100154104872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365426782423622,0.43198365617750745,0.0261794753500277,0.03053589079964702,0.0246919917303142,0.005368379473014184,0.0047543889154337705,0.018124120356938188,0.009229863487035226,0.0021321137586057656,0.0031112502876045017,0.004090386816603238,0.00244873047383656,0.0008070741310698816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350864078584526,0.06123308478513485,0.08951660307227781,0.027687941139672278,0.07912295782804951,0.04368810079609289,0.008253243764136253,0.0029601920790755,0.016106790541441693,0.018323399796897625,0.01211489271188888,0.005906385626880135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147058727714188,0.056965180889923306,0.005170576210528221,0.048087891309270506,0.0454281635371025,0.0427684357649345,0.0033718414594285768,0.005511096739478344,0.00765035201952811,0.009789607299577879,0.011928862579627645,0.01406811785967741,0.01620737313972718,0.018346628419776943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762305344545604,0.33324298417856335,0.15739062137317655,0.05872112724331652,0.013811929193242374,0.02373725792786794,0.00829742824508428,0.007436159989002097,0.006574891732919913,0.005713623476837729,0.004852355220755546,0.0039910869646733625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15570646394633422,0.10437483057986263,0.0337043599014564,0.03022449068562711,0.026744621469797825,0.019586353448754364,0.012428085427710902,0.02722501254411536,0.018112042099388766,0.050200944059389324,0.08228984601938989,0.11437874797939043,0.14646764993939101,0.17855655189939157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04321997325525679,0.12699411958746928,0.21076826591968179,0.15396932547469278,0.0971703850297038,0.1550161052542998,0.21286182547889576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024139839481606,0.24865344765417427,0.1185268863165446,0.02660733345094947,0.01209748815123635,0.029592001110509893,0.0017001502343640493,0.0040472192639807725,0.006394288293597495,0.008741357323214217,0.01557360896492558,0.01087236255393574,0.014779872734406854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705879967803675,0.3311993121952588,0.0043678755041653234,0.12178159189018452,0.040311326159123126,0.041336176898960866,0.042361027638798614,0.03940114862066425,0.0364412696025299,0.03348139058439553,0.03052151156626118,0.027561632548126817,0.02460175352999246,0.021641874511858103,0.018681995493723746,0.015722116475589392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05243658878277345,0.09362853643979367,0.13482048409681388,0.12182110318285562,0.10472017968183722,0.11208941859069495,0.11945865749955266,0.12682789640841038,0.13419713531726812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,TRUE,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
