coefficient_name,value,constrain
coef_mode_logsum_escort,0.43,F
coef_dist_escort,-0.024726043,F
coef_dist_squared_escort,-0.00174728,F
coef_dist_cubed_escort,3.68E-06,F
coef_dist_logged_escort,-1.236681595,F
coef_dist_hh_child_escort,-0.115868258,F
coef_mode_logsum_shopping,0.65,F
coef_dist_shopping,-0.098281692,F
coef_dist_squared_shopping,-0.020314759,F
coef_dist_cubed_shopping,0.000801126,F
coef_dist_logged_shopping,-0.792030818,F
coef_dist_joint_tour_shopping,0.035663397,F
coef_mode_logsum_eatout,0.56,F
coef_dist_eatout,-0.039022477,F
coef_dist_squared_eatout,-0.02117814,F
coef_dist_cubed_eatout,0.000793071,F
coef_dist_logged_eatout,-0.680658809,F
coef_dist_hh_child_eatout,-0.059764452,F
coef_mode_logsum_othmaint,0.38,F
coef_dist_othmaint,-0.058808778,F
coef_dist_squared_othmaint,-0.009297153,F
coef_dist_cubed_othmaint,0.000314133,F
coef_dist_logged_othmaint,-0.759800765,F
coef_dist_med_inc_othmaint,-0.007251455,F
coef_dist_high_inc_othmaint,-0.01144311,F
coef_mode_logsum_social,0.68,F
coef_dist_social,-0.070898603,F
coef_dist_logged_social,-0.67038649,F
coef_dist_hh_child_social,-0.054753072,F
coef_dist_joint_tour_social,0.030177219,F
coef_mode_logsum_othdiscr,0.75,F
coef_dist_othdiscr,-0.03374735,F
coef_dist_squared_othdiscr,-0.012479607,F
coef_dist_cubed_othdiscr,0.000434109,F
coef_dist_logged_othdiscr,-0.680070996,F
coef_dist_med_inc_othdiscr,0.036605959,F
coef_dist_hh_child_othdiscr,-0.021556002,F
coef_dist_joint_tour_othdiscr,0.011538605,F
