coefficient_name,value,constrain
coef_Mode_Choice_Logsum,0.0,F
coef_Low_income_lt25000_Departure_before_730_am__Linear,0.0,F
coef_Low_income_lt25000_Departure_after_800_am_Linear,0.0,F
coef_Low_income_lt25000_Duration_lt_8hrs,0.0,F
coef_Low_income_lt25000_Duration_gt_8hrs,0.0,F
coef_Med_income_25k_to_60k_Departure_before_730_am__Linear,0.0,F
coef_Age_0_to_5_yrs_Departure_Before_730_am,-0.8148835593502417,F
coef_Age_13_to_15_yrs_Departure_Before_730_am,0.27726279249507474,F
coef_Age_13_to_15_yrs_Departure_After_800_am,-0.7597642883716563,F
coef_Age_16_to_17_yrs_Departure_After_800_am,-0.8824101711801812,F
coef_Age_0_to_5_yrs_Duration_lt_8hrs,0.1741028592807906,F
coef_Age_0_to_5_yrs_Duration_gt_8hrs,0.241662039787307,F
coef_Age_13_to_15_yrs_Duration_lt_8hrs,0.0,F
coef_Age_13_to_15_yrs_Duration_gt_8hrs,0.5963387646724607,F
coef_Age_16_to_17_yrs_Duration_gt_8hrs,0.6956001833839539,F
coef_Time_SOV_freeflow_to_destination_Departure_before_730_am__Linear,0.00454314976439104,F
coef_Time_SOV_freeflow_to_destination_Departure_after_800_am_Linear,-0.008509123281468139,F
coef_Time_SOV_freeflow_to_destination_arrival_before_ref,-0.0026124484527274773,F
coef_Time_SOV_freeflow_to_destination_arrival_after_ref,0.00213627544235268,F
coef_All_adults_in_the_household_are_fulltime_workers_Departure_before_730_am__Linear,0.0,F
coef_All_adults_in_the_household_are_fulltime_workers_Departure_after_800_am_Linear,-0.14721190410201404,F
coef_All_adults_in_the_household_are_fulltime_workers_arrival_before_ref,-0.16604467456086497,F
coef_All_adults_in_the_household_are_fulltime_workers_arrival_after_ref,0.0,F
coef_Subsequent_tour_is_work_tour_Duration_lt_8_hours,0.0,F
coef_Subsequent_tour_is_work_tour_Duration_gt_8_hours,0.0,F
coef_Subsequent_tour_is_school_tour_Departure_after_800_am,0.0,F
coef_Subsequent_tour_is_school_tour_Duration_lt_8_hours,0.0,F
coef_Subsequent_tour_is_school_tour_Duration_gt_8_hours,0.0,F
coef_Second_tour_of_two_mandatory_tours_Duration_lt_4_hours,0.0,F
coef_Second_tour_of_two_mandatory_tours_Duration_gt_4_hours,0.0,F
coef_Departure_Constant_Before_0600_AM,-8.764796175382282,F
coef_Departure_Constant_0600_AM_to_0630_AM_7,-2.707793497506736,F
coef_Departure_Constant_0630_AM_to_0700_AM_8,-0.654253451781764,F
coef_Departure_Constant_0700_AM_to_0730_AM_9,0.0,F
coef_Departure_Constant_0730_AM_to_0800_AM_10,-0.48281221099875055,T
coef_Departure_Constant_After_0800_AM,1.0336602346049464,F
coef_Departure_Constant_Shift_for_every_30_minutes_after_830_am_Linear,0.0,F
coef_Departure_Constant_Shift_for_every_30_minutes_after_830_am_Square_Root,-0.4982940561474212,F
coef_Arrival_Constant_Before_0230_PM,0.0,F
coef_Arrival_Constant_0230_PM_0300_PM_24_,0.0,F
coef_Arrival_Constant_0300_PM_0330_PM_25_,0.22741669683682353,F
coef_Arrival_Constant_0330_PM_0400_PM_26_,0.0,F
coef_Arrival_Constant_0400_PM_0430_PM_27_,0.0,T
coef_Arrival_Constant_0430_PM_0500_PM_28_,-1.0249817399820995,F
coef_Arrival_Constant_0500_PM_0530_PM_29,-1.4403670450638697,F
coef_Arrival_Constant_0530_PM_0600_PM_30_,-1.8460834370368264,F
coef_Arrival_Constant_After_0600_PM,-2.3316983953964314,F
coef_Arrival_Constant_Shift_for_every_30_minutes_after_630_pm_Linear,-0.6853763563949641,F
coef_Duration_Constant_Shift_for_every_30_minutes_less_than_6p5_hrs_Linear,-0.19770146146375506,F
coef_Duration_Constant_Shorter_than_7_hrs,-3.0269316327052733,F
coef_Duration_Constant_7_hours,-1.8715765041190864,F
coef_Duration_Constant_7p5_hours,-0.3821662280789037,F
coef_Duration_Constant_8_hours,0.0,T
coef_Duration_Constant_8p5_hours,-0.2743767294042022,F
coef_Duration_Constant_9_hours,-0.8177669270743325,F
coef_Duration_Constant_Longer_than_9_hrs,-0.5422856490451977,F
coef_Duration_Constant_Shift_for_every_30_minutes_more_than_9p5_hrs_Linear,0.21538163084141398,F
zero_coef,0.0,T
