coefficient_name,value,constrain
coef_joint_sr2_ASC_walk,-2.471792438,F
coef_joint_sr3p_ASC_sr2,9.839224393,F
coef_joint_sr3p_ASC_walk,-1.071636758,F
coef_joint_walk_transit_ASC_sr2,-0.852339913,F
coef_joint_walk_transit_ASC_sr3p,1.144241245,F
coef_joint_walk_transit_ASC_walk,6.075155959,F
coef_joint_walk_transit_ASC_taxi,-6,F
coef_joint_walk_transit_ASC_tnc_single,-6,F
coef_joint_walk_transit_ASC_tnc_shared,-6,F
coef_joint_pnr_ASC_taxi,-6,F
coef_joint_pnr_ASC_tnc_single,-6,F
coef_joint_pnr_ASC_tnc_shared,-6,F
coef_joint_knr_ASC_taxi,-2,F
coef_joint_knr_ASC_tnc_single,-2,F
coef_joint_knr_ASC_tnc_shared,-2,F
coef_schoolbus_ASC_sr2_atwork,0,F
coef_schoolbus_ASC_sr2_eatout,0,F
coef_schoolbus_ASC_sr2_escort,0,F
coef_schoolbus_ASC_sr2_othdiscr,0,F
coef_schoolbus_ASC_sr2_othmaint,0,F
coef_schoolbus_ASC_sr2_school,-10.06373283,F
coef_schoolbus_ASC_sr2_shopping,0,F
coef_schoolbus_ASC_sr2_social,0,F
coef_schoolbus_ASC_sr2_univ,0,F
coef_schoolbus_ASC_sr2_work,0,F
coef_schoolbus_ASC_sr3p_atwork,0,F
coef_schoolbus_ASC_sr3p_eatout,0,F
coef_schoolbus_ASC_sr3p_escort,0,F
coef_schoolbus_ASC_sr3p_othdiscr,0,F
coef_schoolbus_ASC_sr3p_othmaint,0,F
coef_schoolbus_ASC_sr3p_school,-9.988929352,F
coef_schoolbus_ASC_sr3p_shopping,0,F
coef_schoolbus_ASC_sr3p_social,0,F
coef_schoolbus_ASC_sr3p_univ,0,F
coef_schoolbus_ASC_sr3p_work,0,F
coef_schoolbus_ASC_walk_atwork,0,F
coef_schoolbus_ASC_walk_eatout,0,F
coef_schoolbus_ASC_walk_escort,0,F
coef_schoolbus_ASC_walk_othdiscr,0,F
coef_schoolbus_ASC_walk_othmaint,0,F
coef_schoolbus_ASC_walk_school,-9.259293862,F
coef_schoolbus_ASC_walk_shopping,0,F
coef_schoolbus_ASC_walk_social,0,F
coef_schoolbus_ASC_walk_univ,0,F
coef_schoolbus_ASC_walk_work,0,F
coef_sov_ASC_walk_atwork,-2.46867203,F
coef_sov_ASC_walk_eatout,-0.938373445,F
coef_sov_ASC_walk_escort,-0.297751799,F
coef_sov_ASC_walk_othdiscr,-1.148373445,F
coef_sov_ASC_walk_othmaint,-1.597751799,F
coef_sov_ASC_walk_school,-9,F
coef_sov_ASC_walk_shopping,-1.767751799,F
coef_sov_ASC_walk_social,-1.398373445,F
coef_sov_ASC_walk_univ,-1.011502455,F
coef_sov_ASC_walk_work,-1.802520239,F
coef_sov_ASC_taxi_atwork,-7,F
coef_sov_ASC_taxi_eatout,0,F
coef_sov_ASC_taxi_escort,0,F
coef_sov_ASC_taxi_othdiscr,0,F
coef_sov_ASC_taxi_othmaint,0,F
coef_sov_ASC_taxi_school,-5.65,F
coef_sov_ASC_taxi_shopping,0,F
coef_sov_ASC_taxi_social,0,F
coef_sov_ASC_taxi_univ,-6.65,F
coef_sov_ASC_taxi_work,-7,F
coef_sov_ASC_tnc_single_atwork,-7,F
coef_sov_ASC_tnc_single_eatout,0,F
coef_sov_ASC_tnc_single_escort,0,F
coef_sov_ASC_tnc_single_othdiscr,0,F
coef_sov_ASC_tnc_single_othmaint,0,F
coef_sov_ASC_tnc_single_school,-5.65,F
coef_sov_ASC_tnc_single_shopping,0,F
coef_sov_ASC_tnc_single_social,0,F
coef_sov_ASC_tnc_single_univ,-6.65,F
coef_sov_ASC_tnc_single_work,-7,F
coef_sov_ASC_tnc_shared_atwork,-7,F
coef_sov_ASC_tnc_shared_eatout,0,F
coef_sov_ASC_tnc_shared_escort,0,F
coef_sov_ASC_tnc_shared_othdiscr,0,F
coef_sov_ASC_tnc_shared_othmaint,0,F
coef_sov_ASC_tnc_shared_school,-5.65,F
coef_sov_ASC_tnc_shared_shopping,0,F
coef_sov_ASC_tnc_shared_social,0,F
coef_sov_ASC_tnc_shared_univ,-6.65,F
coef_sov_ASC_tnc_shared_work,-7,F
coef_sr2_ASC_sov_atwork,-1.620744866,F
coef_sr2_ASC_sov_eatout,-0.791850445,F
coef_sr2_ASC_sov_escort,-0.5220431,F
coef_sr2_ASC_sov_othdiscr,-0.791850445,F
coef_sr2_ASC_sov_othmaint,-0.5220431,F
coef_sr2_ASC_sov_school,0.072153131,F
coef_sr2_ASC_sov_shopping,-0.5220431,F
coef_sr2_ASC_sov_social,-0.791850445,F
coef_sr2_ASC_sov_univ,-1.031443997,F
coef_sr2_ASC_sov_work,-0.508671077,F
coef_sr2_ASC_walk_atwork,-3.825642366,F
coef_sr2_ASC_walk_eatout,-0.433293836,F
coef_sr2_ASC_walk_escort,-3.403290336,F
coef_sr2_ASC_walk_othdiscr,-0.383293836,F
coef_sr2_ASC_walk_othmaint,-1.943290336,F
coef_sr2_ASC_walk_school,-0.354193147,F
coef_sr2_ASC_walk_shopping,-1.463290336,F
coef_sr2_ASC_walk_social,-1.153293836,F
coef_sr2_ASC_walk_univ,-0.380972958,F
coef_sr2_ASC_walk_work,-0.736462014,F
coef_sr2_ASC_taxi_atwork,0,F
coef_sr2_ASC_taxi_eatout,0,F
coef_sr2_ASC_taxi_escort,0,F
coef_sr2_ASC_taxi_othdiscr,0,F
coef_sr2_ASC_taxi_othmaint,0,F
coef_sr2_ASC_taxi_school,0,F
coef_sr2_ASC_taxi_shopping,0,F
coef_sr2_ASC_taxi_social,0,F
coef_sr2_ASC_taxi_univ,0,F
coef_sr2_ASC_taxi_work,0,F
coef_sr2_ASC_tnc_single_atwork,0,F
coef_sr2_ASC_tnc_single_eatout,0,F
coef_sr2_ASC_tnc_single_escort,0,F
coef_sr2_ASC_tnc_single_othdiscr,0,F
coef_sr2_ASC_tnc_single_othmaint,0,F
coef_sr2_ASC_tnc_single_school,0,F
coef_sr2_ASC_tnc_single_shopping,0,F
coef_sr2_ASC_tnc_single_social,0,F
coef_sr2_ASC_tnc_single_univ,0,F
coef_sr2_ASC_tnc_single_work,0,F
coef_sr2_ASC_tnc_shared_atwork,0,F
coef_sr2_ASC_tnc_shared_eatout,0,F
coef_sr2_ASC_tnc_shared_escort,0,F
coef_sr2_ASC_tnc_shared_othdiscr,0,F
coef_sr2_ASC_tnc_shared_othmaint,0,F
coef_sr2_ASC_tnc_shared_school,0,F
coef_sr2_ASC_tnc_shared_shopping,0,F
coef_sr2_ASC_tnc_shared_social,0,F
coef_sr2_ASC_tnc_shared_univ,0,F
coef_sr2_ASC_tnc_shared_work,0,F
coef_sr3p_ASC_sov_atwork,-1.744080912,F
coef_sr3p_ASC_sov_eatout,-1.468882814,F
coef_sr3p_ASC_sov_escort,-1.10860006,F
coef_sr3p_ASC_sov_othdiscr,-1.468882814,F
coef_sr3p_ASC_sov_othmaint,-1.10860006,F
coef_sr3p_ASC_sov_school,-1.825714468,F
coef_sr3p_ASC_sov_shopping,-1.10860006,F
coef_sr3p_ASC_sov_social,-1.468882814,F
coef_sr3p_ASC_sov_univ,-1.142813652,F
coef_sr3p_ASC_sov_work,-0.256157751,F
coef_sr3p_ASC_sr2_atwork,-0.64725158,F
coef_sr3p_ASC_sr2_eatout,-0.724454156,F
coef_sr3p_ASC_sr2_escort,-0.65216434,F
coef_sr3p_ASC_sr2_othdiscr,-1.014454156,F
coef_sr3p_ASC_sr2_othmaint,-0.67216434,F
coef_sr3p_ASC_sr2_school,-1.093790496,F
coef_sr3p_ASC_sr2_shopping,-0.46216434,F
coef_sr3p_ASC_sr2_social,-0.564454156,F
coef_sr3p_ASC_sr2_univ,-0.811403038,F
coef_sr3p_ASC_sr2_work,-0.343730774,F
coef_sr3p_ASC_walk_atwork,-3.158756084,F
coef_sr3p_ASC_walk_eatout,0.051857124,F
coef_sr3p_ASC_walk_escort,-2.142113481,F
coef_sr3p_ASC_walk_othdiscr,-0.428142876,F
coef_sr3p_ASC_walk_othmaint,-1.092113481,F
coef_sr3p_ASC_walk_school,-0.828569173,F
coef_sr3p_ASC_walk_shopping,-1.642113481,F
coef_sr3p_ASC_walk_social,-0.218142876,F
coef_sr3p_ASC_walk_univ,-0.631705608,F
coef_sr3p_ASC_walk_work,-1.048894984,F
coef_sr3p_ASC_taxi_atwork,0,F
coef_sr3p_ASC_taxi_eatout,0,F
coef_sr3p_ASC_taxi_escort,0,F
coef_sr3p_ASC_taxi_othdiscr,0,F
coef_sr3p_ASC_taxi_othmaint,0,F
coef_sr3p_ASC_taxi_school,0,F
coef_sr3p_ASC_taxi_shopping,0,F
coef_sr3p_ASC_taxi_social,0,F
coef_sr3p_ASC_taxi_univ,0,F
coef_sr3p_ASC_taxi_work,0,F
coef_sr3p_ASC_tnc_single_atwork,0,F
coef_sr3p_ASC_tnc_single_eatout,0,F
coef_sr3p_ASC_tnc_single_escort,0,F
coef_sr3p_ASC_tnc_single_othdiscr,0,F
coef_sr3p_ASC_tnc_single_othmaint,0,F
coef_sr3p_ASC_tnc_single_school,0,F
coef_sr3p_ASC_tnc_single_shopping,0,F
coef_sr3p_ASC_tnc_single_social,0,F
coef_sr3p_ASC_tnc_single_univ,0,F
coef_sr3p_ASC_tnc_single_work,0,F
coef_sr3p_ASC_tnc_shared_atwork,0,F
coef_sr3p_ASC_tnc_shared_eatout,0,F
coef_sr3p_ASC_tnc_shared_escort,0,F
coef_sr3p_ASC_tnc_shared_othdiscr,0,F
coef_sr3p_ASC_tnc_shared_othmaint,0,F
coef_sr3p_ASC_tnc_shared_school,0,F
coef_sr3p_ASC_tnc_shared_shopping,0,F
coef_sr3p_ASC_tnc_shared_social,0,F
coef_sr3p_ASC_tnc_shared_univ,0,F
coef_sr3p_ASC_tnc_shared_work,0,F
coef_walk_transit_ASC_sr2_atwork,-52,F
coef_walk_transit_ASC_sr2_eatout,-3.277280992,F
coef_walk_transit_ASC_sr2_escort,-2.816907177,F
coef_walk_transit_ASC_sr2_othdiscr,-3.277280992,F
coef_walk_transit_ASC_sr2_othmaint,-2.816907177,F
coef_walk_transit_ASC_sr2_school,-1.067460714,F
coef_walk_transit_ASC_sr2_shopping,-2.816907177,F
coef_walk_transit_ASC_sr2_social,-3.277280992,F
coef_walk_transit_ASC_sr2_univ,-1.692048933,F
coef_walk_transit_ASC_sr2_work,-2.263503048,F
coef_walk_transit_ASC_sr3p_atwork,6.5,F
coef_walk_transit_ASC_sr3p_eatout,-3.71975504,F
coef_walk_transit_ASC_sr3p_escort,-4.011357479,F
coef_walk_transit_ASC_sr3p_othdiscr,-3.71975504,F
coef_walk_transit_ASC_sr3p_othmaint,-4.011357479,F
coef_walk_transit_ASC_sr3p_school,-2.036881943,F
coef_walk_transit_ASC_sr3p_shopping,-4.011357479,F
coef_walk_transit_ASC_sr3p_social,-3.71975504,F
coef_walk_transit_ASC_sr3p_univ,-3.155976407,F
coef_walk_transit_ASC_sr3p_work,-2.311033195,F
coef_walk_transit_ASC_walk_atwork,10,F
coef_walk_transit_ASC_walk_eatout,5.487490973,F
coef_walk_transit_ASC_walk_escort,4.450183717,F
coef_walk_transit_ASC_walk_othdiscr,6.5,F
coef_walk_transit_ASC_walk_othmaint,5.5,F
coef_walk_transit_ASC_walk_school,1.206168225,F
coef_walk_transit_ASC_walk_shopping,4.250183717,F
coef_walk_transit_ASC_walk_social,5.856148939,F
coef_walk_transit_ASC_walk_univ,3,F
coef_walk_transit_ASC_walk_work,3.8,F
coef_walk_transit_ASC_taxi_atwork,-36,F
coef_walk_transit_ASC_taxi_eatout,-6,F
coef_walk_transit_ASC_taxi_escort,-8,F
coef_walk_transit_ASC_taxi_othdiscr,-6,F
coef_walk_transit_ASC_taxi_othmaint,-8,F
coef_walk_transit_ASC_taxi_school,-6,F
coef_walk_transit_ASC_taxi_shopping,-8,F
coef_walk_transit_ASC_taxi_social,-6,F
coef_walk_transit_ASC_taxi_univ,-8,F
coef_walk_transit_ASC_taxi_work,-6,F
coef_walk_transit_ASC_tnc_single_atwork,-35.55708184,F
coef_walk_transit_ASC_tnc_single_eatout,-3.539109366,F
coef_walk_transit_ASC_tnc_single_escort,-3.728652264,F
coef_walk_transit_ASC_tnc_single_othdiscr,-3.539109366,F
coef_walk_transit_ASC_tnc_single_othmaint,-3.728652264,F
coef_walk_transit_ASC_tnc_single_school,-6,F
coef_walk_transit_ASC_tnc_single_shopping,-3.728652264,F
coef_walk_transit_ASC_tnc_single_social,-3.539109366,F
coef_walk_transit_ASC_tnc_single_univ,-4.77105815,F
coef_walk_transit_ASC_tnc_single_work,-1.89748304,F
coef_walk_transit_ASC_tnc_shared_atwork,-36,F
coef_walk_transit_ASC_tnc_shared_eatout,-6,F
coef_walk_transit_ASC_tnc_shared_escort,-3.308554217,F
coef_walk_transit_ASC_tnc_shared_othdiscr,-6,F
coef_walk_transit_ASC_tnc_shared_othmaint,-3.308554217,F
coef_walk_transit_ASC_tnc_shared_school,-6,F
coef_walk_transit_ASC_tnc_shared_shopping,-3.308554217,F
coef_walk_transit_ASC_tnc_shared_social,-6,F
coef_walk_transit_ASC_tnc_shared_univ,-8,F
coef_walk_transit_ASC_tnc_shared_work,-1.242981701,F
coef_pnr_ASC_taxi_atwork,0,F
coef_pnr_ASC_taxi_eatout,-4,F
coef_pnr_ASC_taxi_escort,-4,F
coef_pnr_ASC_taxi_othdiscr,-4,F
coef_pnr_ASC_taxi_othmaint,-4,F
coef_pnr_ASC_taxi_school,-4,F
coef_pnr_ASC_taxi_shopping,-4,F
coef_pnr_ASC_taxi_social,-4,F
coef_pnr_ASC_taxi_univ,-4,F
coef_pnr_ASC_taxi_work,-38,F
coef_pnr_ASC_tnc_single_atwork,0,F
coef_pnr_ASC_tnc_single_eatout,-6,F
coef_pnr_ASC_tnc_single_escort,-4,F
coef_pnr_ASC_tnc_single_othdiscr,-6,F
coef_pnr_ASC_tnc_single_othmaint,-4,F
coef_pnr_ASC_tnc_single_school,-12,F
coef_pnr_ASC_tnc_single_shopping,-4,F
coef_pnr_ASC_tnc_single_social,-6,F
coef_pnr_ASC_tnc_single_univ,-0.8,F
coef_pnr_ASC_tnc_single_work,-38,F
coef_pnr_ASC_tnc_shared_atwork,0,F
coef_pnr_ASC_tnc_shared_eatout,-6,F
coef_pnr_ASC_tnc_shared_escort,-1.903945917,F
coef_pnr_ASC_tnc_shared_othdiscr,-6,F
coef_pnr_ASC_tnc_shared_othmaint,-1.903945917,F
coef_pnr_ASC_tnc_shared_school,-14,F
coef_pnr_ASC_tnc_shared_shopping,-1.903945917,F
coef_pnr_ASC_tnc_shared_social,-6,F
coef_pnr_ASC_tnc_shared_univ,0.1,F
coef_pnr_ASC_tnc_shared_work,-40,F
coef_knr_ASC_taxi_atwork,-4,F
coef_knr_ASC_taxi_eatout,-2,F
coef_knr_ASC_taxi_escort,-4,F
coef_knr_ASC_taxi_othdiscr,-2,F
coef_knr_ASC_taxi_othmaint,-4,F
coef_knr_ASC_taxi_school,-2,F
coef_knr_ASC_taxi_shopping,-4,F
coef_knr_ASC_taxi_social,-2,F
coef_knr_ASC_taxi_univ,-4,F
coef_knr_ASC_taxi_work,-6,F
coef_knr_ASC_tnc_single_atwork,-6,F
coef_knr_ASC_tnc_single_eatout,-0.685991857,F
coef_knr_ASC_tnc_single_escort,-4,F
coef_knr_ASC_tnc_single_othdiscr,-0.685991857,F
coef_knr_ASC_tnc_single_othmaint,-4,F
coef_knr_ASC_tnc_single_school,-4,F
coef_knr_ASC_tnc_single_shopping,-4,F
coef_knr_ASC_tnc_single_social,-0.685991857,F
coef_knr_ASC_tnc_single_univ,-4,F
coef_knr_ASC_tnc_single_work,-6,F
coef_knr_ASC_tnc_shared_atwork,-6,F
coef_knr_ASC_tnc_shared_eatout,-2,F
coef_knr_ASC_tnc_shared_escort,-6,F
coef_knr_ASC_tnc_shared_othdiscr,-2,F
coef_knr_ASC_tnc_shared_othmaint,-6,F
coef_knr_ASC_tnc_shared_school,-4,F
coef_knr_ASC_tnc_shared_shopping,-6,F
coef_knr_ASC_tnc_shared_social,-2,F
coef_knr_ASC_tnc_shared_univ,-4,F
coef_knr_ASC_tnc_shared_work,-4,F
coef_ride_hail_ASC_sr2_atwork,-5.087151438,F
coef_ride_hail_ASC_sr2_eatout,-3.008963528,F
coef_ride_hail_ASC_sr2_escort,-6.158806545,F
coef_ride_hail_ASC_sr2_othdiscr,-3.008963528,F
coef_ride_hail_ASC_sr2_othmaint,-6.158806545,F
coef_ride_hail_ASC_sr2_school,-2,F
coef_ride_hail_ASC_sr2_shopping,-6.158806545,F
coef_ride_hail_ASC_sr2_social,-3.008963528,F
coef_ride_hail_ASC_sr2_univ,-8,F
coef_ride_hail_ASC_sr2_work,-2.501911301,F
coef_ride_hail_ASC_sr3p_atwork,-3.170206298,F
coef_ride_hail_ASC_sr3p_eatout,-2.44111868,F
coef_ride_hail_ASC_sr3p_escort,-8.08074379,F
coef_ride_hail_ASC_sr3p_othdiscr,-2.44111868,F
coef_ride_hail_ASC_sr3p_othmaint,-8.08074379,F
coef_ride_hail_ASC_sr3p_school,-2,F
coef_ride_hail_ASC_sr3p_shopping,-8.08074379,F
coef_ride_hail_ASC_sr3p_social,-2.44111868,F
coef_ride_hail_ASC_sr3p_univ,-8,F
coef_ride_hail_ASC_sr3p_work,-4.179706499,F
coef_ride_hail_ASC_walk_atwork,-2.651229293,F
coef_ride_hail_ASC_walk_eatout,1.713164329,F
coef_ride_hail_ASC_walk_escort,-1.500683557,F
coef_ride_hail_ASC_walk_othdiscr,1.713164329,F
coef_ride_hail_ASC_walk_othmaint,-1.500683557,F
coef_ride_hail_ASC_walk_school,0,F
coef_ride_hail_ASC_walk_shopping,-1.500683557,F
coef_ride_hail_ASC_walk_social,1.713164329,F
coef_ride_hail_ASC_walk_univ,1.951866303,F
coef_ride_hail_ASC_walk_work,1.870011335,F
coef_ride_hail_ASC_walk_transit_atwork,0,F
coef_ride_hail_ASC_walk_transit_eatout,0,F
coef_ride_hail_ASC_walk_transit_escort,0,F
coef_ride_hail_ASC_walk_transit_othdiscr,0,F
coef_ride_hail_ASC_walk_transit_othmaint,0,F
coef_ride_hail_ASC_walk_transit_school,0,F
coef_ride_hail_ASC_walk_transit_shopping,0,F
coef_ride_hail_ASC_walk_transit_social,0,F
coef_ride_hail_ASC_walk_transit_univ,0,F
coef_ride_hail_ASC_walk_transit_work,0,F
coef_ride_hail_ASC_taxi_atwork,-1.966237689,F
coef_ride_hail_ASC_taxi_eatout,-1.523627128,F
coef_ride_hail_ASC_taxi_escort,-2.351382979,F
coef_ride_hail_ASC_taxi_othdiscr,-1.523627128,F
coef_ride_hail_ASC_taxi_othmaint,-2.351382979,F
coef_ride_hail_ASC_taxi_school,-2,F
coef_ride_hail_ASC_taxi_shopping,-2.351382979,F
coef_ride_hail_ASC_taxi_social,-1.523627128,F
coef_ride_hail_ASC_taxi_univ,-2,F
coef_ride_hail_ASC_taxi_work,-1.058587162,F
coef_ride_hail_ASC_tnc_shared_atwork,-0.311353966,F
coef_ride_hail_ASC_tnc_shared_eatout,0.914610974,F
coef_ride_hail_ASC_tnc_shared_escort,-0.578043138,F
coef_ride_hail_ASC_tnc_shared_othdiscr,0.914610974,F
coef_ride_hail_ASC_tnc_shared_othmaint,-0.578043138,F
coef_ride_hail_ASC_tnc_shared_school,0,F
coef_ride_hail_ASC_tnc_shared_shopping,-0.578043138,F
coef_ride_hail_ASC_tnc_shared_social,0.914610974,F
coef_ride_hail_ASC_tnc_shared_univ,0.411988198,F
coef_ride_hail_ASC_tnc_shared_work,-0.709248249,F
coef_joint_ride_hail_ASC_sr2,9.986518294,F
coef_joint_ride_hail_ASC_sr3p,-2.332036095,F
coef_joint_ride_hail_ASC_walk,3.000998785,F
coef_joint_ride_hail_ASC_taxi,-4,F
coef_joint_ride_hail_ASC_tnc_shared,-2.05508206,F
walk_express_penalty,10,T
adjust_tnc_shared,30,T
coef_origin_density_applied_work_univ_school,0,T
coef_origin_density_applied_escort_shopping_eatout_othmaint_social_othdiscr_atwork,1,T
coef_transit_district15_univ,1,T
coef_transit_district15_work,0,T
coef_transit_district15_school,0,T
coef_transit_district15_escort,0,T
coef_transit_district15_shopping,0,T
coef_transit_district15_eatout,0,T
coef_transit_district15_othmaint,0,T
coef_transit_district15_social,0,T
coef_transit_district15_othdiscr,0,T
coef_transit_district15_atwork,0,T
