primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,HR25,HR26,HR27,HR28,HR29,HR30,HR31,HR32,HR33,HR34,HR35,HR36,HR37,HR38,HR39,HR40,HR41,HR42,HR43,HR44,HR45,HR46,HR47,HR48
work,FALSE,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291883221559424,0.06658920239286437,0.6006214196029647,0.30987054578857676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056122448979592,0.09438775510204081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025982810677712125,0.05508627503482925,0.3673751357840527,0.551555778503406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005017557313351234,0.018687989674844342,0.0902231632662567,0.5879044325510159,0.20901595563093012,0.08915090156360171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548355634139103,0.07678180586219653,0.4731114214155933,0.18630879363621217,0.10896241567208771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005457684727579962,0.01026048320590692,0.04402958676391282,0.0777986903219187,0.32152196855099835,0.5409315864296833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02975222944701611,0.02469435044102337,0.019636471435030632,0.014578592429037893,0.20008374303118334,0.3556563194060891,0.2987715355668186,0.05682675824380077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788773793805116,0.13501254430949444,0.28312757182202,0.10709855835521077,0.2958839461327632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180851063829787,0.28191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010950408235651165,0.03551124290184852,0.09591615463073641,0.46858322416216447,0.3890389700695995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007319010928836773,0.032098943679297755,0.22589881753702534,0.3208004734617985,0.3627894816558109,0.05109327273723083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06061651711307802,0.06390295478788346,0.07245829184274707,0.4710920311009426,0.24027511000244178,0.09165509515290714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512525880209549,0.18971768583662876,0.2281827836523026,0.08531301295948412,0.34553392953062967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011266239546936266,0.14696751806158723,0.37853719504436756,0.463229047347109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04506161872425432,0.04928298316648006,0.0830750722610354,0.2747620468879077,0.25851233093355913,0.19483961747517467,0.0944663305515887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287631195329396,0.22551095230462573,0.21610543686364722,0.22962049129878748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11271186440677965,0.10381355932203389,0.09491525423728814,0.23686440677966103,0.37881355932203387,0.07288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172892863669068,0.030964000889705637,0.08179493362877562,0.46367174617788354,0.41739642643996616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015029969668234822,0.02084303146639035,0.02665609326454588,0.032469155062701406,0.038282216860856935,0.05242807066625442,0.16557297523284012,0.180745256762474,0.15077086997025796,0.28058114150282826,0.03662121954261586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05070637201120241,0.12842843402837328,0.09725648402148658,0.3079788660680408,0.22643152707988243,0.048212616010651466,0.14098570078036307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.14761904761904762,0.16857142857142857,0.19142857142857142,0.21428571428571433,0.15142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024720154174304745,0.0032816686434653268,0.004091321869500179,0.0075388793165115705,0.15485680258621515,0.42112293349522256,0.40663637867165475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029771828706332226,0.03151181539449663,0.06650565966036343,0.1427217359070633,0.39192815264664665,0.28278781714819123,0.05477299053690651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019807338826881547,0.06419797644139041,0.10858861405589929,0.05407717901942264,0.17342383501553485,0.21175032480732048,0.26597401566313017,0.1021807161704207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722536780770421,0.14434614918731203,0.1291024389039158,0.1138587286205195,0.24043900521121056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001330425424733588,0.018806426656670424,0.0968638386104991,0.5169322511022459,0.36606705820585095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008119302443572592,0.008814197697752229,0.03728663407974474,0.17695848090339458,0.3691390077935819,0.36149913505648534,0.03818324202546865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007008636919004006,0.02325328776966988,0.031402804511376614,0.13810714371612345,0.13619401868578143,0.22499571074782088,0.38572772797429905,0.05331066967592473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073213422530503,0.28204124518485774,0.053159169527211836,0.09829431346541057,0.3054144739818114,0.15376945558765817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006259704900072714,0.0008548199164615427,0.0010836693429158138,0.004483142739488566,0.04564206857695831,0.13310723888445267,0.44633652590346123,0.3678665641462547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019351729338496055,0.007262100579715187,0.012589028225580768,0.00403681235663251,0.011919187577915462,0.019801562799198414,0.011537816546243296,0.06815947051271594,0.16774787482514286,0.3134148338501786,0.338373455029102,0.0432226847637254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018837935913241343,0.04187065766423874,0.0038467203306550785,0.017819147518377623,0.03179157470610017,0.08092815083526787,0.2654426655197257,0.22191592231628704,0.24985202749738505,0.07666548302431027,0.007983856996328323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486349894798858,0.17246976066929817,0.5356094346896196,0.1366984910732159,0.006587324087980627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009986851538293544,0.0008312037926281584,0.0006637224314269622,0.0017368437457901814,0.007604894401209867,0.05093635012547367,0.16254175407603735,0.49655071310370025,0.2781358331699041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015177063177628561,0.0079922928407854,0.014466879363807942,0.005490525796612685,0.0058699523760534,0.006249378955494113,0.01766990414372533,0.009708856591571212,0.04231939909090381,0.19650467422993176,0.2618888328373406,0.4008378276290108,0.029483769827000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018406392553826537,0.017202267759946578,0.015998142966066622,0.014794018172186667,0.04245227431386724,0.004220401539975105,0.045348628311889363,0.007339391950146279,0.0755534628626916,0.09820805677122812,0.31896863906899203,0.26227844603674516,0.0621827655897942,0.017047112102644542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123860915512546,0.28940615572386297,0.49960424769245043,0.030309891877392303,0.06829361315503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005001657402981734,0.0005547897290296927,0.0006094137177612121,0.0006640377064927315,0.000718661695224251,0.0007732856839557703,0.0008279096726872897,0.0008825336614188091,0.0009371576501503285,0.0009917816388818478,0.000763073373019008,0.000534365107156168,0.0007267365457323886,0.0090537191625816,0.03583236078133163,0.1936518690309933,0.45133566084979704,0.3006424782534887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011962327059738423,0.0015682319011242445,0.0019402310962746466,0.0023122302914250488,0.002684229486575451,0.003056228681725853,0.0034282278768762555,0.003800227072026658,0.00417222626717706,0.008593925585551498,0.004930812861209253,0.0053246943619567385,0.03440708120555064,0.06419629827980654,0.1544479501059212,0.34553261534070584,0.32370246262787966,0.034706094252239625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006703255516898051,0.0064029304489366685,0.006102605380975287,0.005802280313013904,0.005501955245052522,0.00520163017709114,0.004901305109129757,0.011460404593406345,0.01124417054447415,0.10227870514492832,0.1403350127513961,0.20405210024197756,0.3850398205950992,0.10497382393762107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013628141815686523,0.01684933897212152,0.069131846665028,0.04148115703944788,0.013830467413867766,0.16783643483715913,0.20369766850505314,0.47354494475163617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000617096271567462,0.0005699447910293015,0.0005227933104911411,0.0004756418299529805,0.00042849034941481995,0.0003813388688766594,0.00033418738833849895,0.0002870359078003384,0.0002398844272621779,0.00019273294672401742,0.00014558146618585686,9.842998564769636e-05,5.127850510953591e-05,0.000566458296959442,0.0010816380888093481,0.0015968178806592544,0.0021119976725091603,0.010661585394008051,0.05490660937900135,0.16313609076077773,0.5225054046229356,0.23908896185593956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003635224021534283,0.0012160535872748136,0.0015006618736582804,0.0017852701600417475,0.006493392215106179,0.0031317776883544543,0.03217345084194243,0.04952063379625905,0.24323561031836502,0.33442137091702745,0.2987844693764074,0.024102085204028942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013037283709644113,0.007352243609078972,0.001667203508513831,0.0033864117981987013,0.005105620087883573,0.0068248283775684425,0.008544036667253313,0.010263244956938184,0.011534274264700009,0.012805303572461832,0.009835957816528653,0.05309083015971887,0.0881340626151422,0.15896925057157388,0.28589973943524755,0.2473972598370323,0.07615244901251567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02366662256418544,0.12835855710158908,0.04013881841086459,0.02810411429497021,0.14249279002186652,0.20249211886738486,0.1849326294505153,0.2498143492886241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006622021699085158,0.00035854040138693125,0.0005231762999829711,0.0005137685343489116,0.0005043607687148522,0.0004949530030807928,0.0004855452374467334,0.00047613747181267396,0.00046672970617861454,0.0004573219405445551,0.0004518340772580205,0.00044634621397148585,0.0013756243971580217,0.0012987943111465365,0.0012219642251350515,0.002809786002705747,0.0213924195886364,0.07434315194522538,0.2615478741458688,0.4158507967126956,0.21431867284679348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271833980789233,0.004287625793093115,0.002745271514744342,0.0012029172363955682,0.006741100552474175,0.0027631366222155627,0.009087039381962123,0.01441437973590116,0.031353481024420114,0.10145527149032199,0.1815191304792793,0.4211043675067173,0.1991720460366029,0.021927049227793358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027150864618428606,0.006690748780969907,0.02142978957383115,0.004896852368680873,0.011393666402376289,0.005381689236867098,0.012799693320116342,0.008630096253714806,0.02527610408351788,0.09095521232376012,0.21942859673647808,0.3366047327631468,0.205243515433108,0.048554216261589775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023202412434615734,0.031048638861780477,0.038894865288945216,0.046741091716109955,0.0545873181432747,0.062433544570439446,0.07027977099760419,0.01395507414545729,0.21400331756913366,0.242849273678533,0.14399866150756682,0.05800603108653934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008265176763023857,0.0009178455963357985,0.0010091735163692112,0.001100501436402624,0.0007592229058017903,0.0004179443752009566,0.002089000189971938,0.004432366974609248,0.028446504294407902,0.10168426739879365,0.1969200101824615,0.4440493464373421,0.21734729901600094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187384789225085,0.005037755453899095,0.005888126118573103,0.006738496783247112,0.007588867447921121,0.005497221673440166,0.003405575898959209,0.0013139301244782526,0.0067170072718654595,0.002415420023696233,0.0011239148403114762,0.01077788914551337,0.011109555281740626,0.058531082581650275,0.13184895859797446,0.2321968079937631,0.2882781562427437,0.17972878405723625,0.037615065673761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,32,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013186377247992955,0.012057221190393557,0.010928065132794162,0.009798909075194763,0.008669753017595368,0.007540596959995971,0.010672844927994297,0.013805092895992624,0.014945849871992014,0.016086606847991406,0.01115621652799404,0.006225826207996674,0.016666652767991095,0.034764085471981426,0.08025940260014269,0.08299283500435674,0.14866955614604954,0.292635249878903,0.1650487169466711,0.04389014127997655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,FALSE,32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032301805802675346,0.04286495556753126,0.015615090956743531,0.015232368139176288,0.014849645321609043,0.0497174847482703,0.1301075172051271,0.2104975496619839,0.23728814689169092,0.19503554783226726,0.056489887872925124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
