coefficient_name,value,constrain
pnr_transit_ASC_auto_deficient_maintenance,-15.600000000000001,F
pnr_transit_ASC_auto_sufficient_maintenance,-17.3,F
pnr_transit_ASC_no_auto_maintenance,0.0,F
sr2_ASC_auto_deficient_maintenance,-0.770836558232873,F
sr2_ASC_auto_sufficient_maintenance,-1.4126398075072164,F
sr2_ASC_no_auto_maintenance,2.8368705489342365,F
sr3p_ASC_auto_deficient_maintenance,-1.0418043251252822,F
sr3p_ASC_auto_sufficient_maintenance,-1.5096457960498852,F
sr3p_ASC_no_auto_maintenance,3.1958843831466086,F
taxi_ASC_auto_deficient_maintenance,-3.050813822837973,F
taxi_ASC_auto_sufficient_maintenance,-3.4535730013724333,F
taxi_ASC_no_auto_maintenance,4.779640150510731,F
tnc_shared_ASC_auto_deficient_maintenance,-3.960813822837972,F
tnc_shared_ASC_auto_sufficient_maintenance,-208.72357300137233,F
tnc_shared_ASC_no_auto_maintenance,1.3096401505107311,F
tnc_single_ASC_auto_deficient_maintenance,-3.6008138228379702,F
tnc_single_ASC_auto_sufficient_maintenance,-5.21357300137243,F
tnc_single_ASC_no_auto_maintenance,3.7896401505107287,F
walk_ASC_auto_deficient_maintenance,0.961103491281816,F
walk_ASC_auto_sufficient_maintenance,0.3086378353701181,F
walk_ASC_no_auto_maintenance,6.71332037504109,F
walk_transit_ASC_auto_deficient_maintenance,-0.9816456943716195,F
walk_transit_ASC_auto_sufficient_maintenance,-1.7154122348374308,F
walk_transit_ASC_no_auto_maintenance,6.493934015624426,F
bike_ASC_auto_deficient_school,-0.3587962142802607,F
bike_ASC_auto_sufficient_school,-2.2481434287968605,F
bike_ASC_no_auto_school,-6.61,F
joint_bike_ASC_auto_deficient_all,0.5839388785109728,F
joint_bike_ASC_auto_sufficient_all,2.2382650098327144,F
joint_bike_ASC_no_auto_all,0.0,F
joint_knr_transit_ASC_auto_deficient_all,28.0,F
joint_knr_transit_ASC_auto_sufficient_all,28.0,F
joint_knr_transit_ASC_no_auto_all,0.0,F
joint_pnr_transit_ASC_auto_deficient_all,14.307967842359856,F
joint_pnr_transit_ASC_auto_sufficient_all,28.0,F
joint_pnr_transit_ASC_no_auto_all,0.0,F
joint_sr2_ASC_auto_deficient_all,8.856717099261305,F
joint_sr2_ASC_auto_sufficient_all,1.866557830927722,F
joint_sr2_ASC_no_auto_all,-1.3136054748830173,F
joint_sr3p_ASC_auto_deficient_all,-12.744213154583111,F
joint_sr3p_ASC_auto_sufficient_all,1.1793670542694572,F
joint_sr3p_ASC_no_auto_all,7.188133036662488,F
joint_taxi_ASC_auto_deficient_all,-6.309240823980289,F
joint_taxi_ASC_auto_sufficient_all,-4.418718421723628,F
joint_taxi_ASC_no_auto_all,-2.946439947015379,F
joint_tnc_shared_ASC_auto_deficient_all,-6.309240823980289,F
joint_tnc_shared_ASC_auto_sufficient_all,-4.418718421723628,F
joint_tnc_shared_ASC_no_auto_all,-2.946439947015379,F
joint_tnc_single_ASC_auto_deficient_all,-6.309240823980289,F
joint_tnc_single_ASC_auto_sufficient_all,-4.418718421723628,F
joint_tnc_single_ASC_no_auto_all,-2.946439947015379,F
joint_walk_ASC_auto_deficient_all,-8.649695786770533,F
joint_walk_ASC_auto_sufficient_all,-0.846896869850848,F
joint_walk_ASC_no_auto_all,2.530309112287652,F
joint_walk_transit_ASC_auto_deficient_all,-22.25316841330574,F
joint_walk_transit_ASC_auto_sufficient_all,-9.232201799737867,F
joint_walk_transit_ASC_no_auto_all,-3.56379435293537,F
knr_transit_ASC_auto_deficient_school,-0.7771297774010263,F
knr_transit_ASC_auto_sufficient_school,-0.3479379885195866,F
knr_transit_ASC_no_auto_school,4.416351644923216,F
pnr_transit_ASC_auto_deficient_school,-17.6,F
pnr_transit_ASC_auto_sufficient_school,-3.0833071983095968,F
pnr_transit_ASC_no_auto_school,0.0,F
schoolbus_ASC_auto_deficient_school,1.4496683582704122,F
schoolbus_ASC_auto_sufficient_school,1.4373341048849948,F
schoolbus_ASC_no_auto_school,3.598171871862293,F
sr2_ASC_auto_deficient_school,1.1400834084843785,F
sr2_ASC_auto_sufficient_school,0.3723534041153868,F
sr2_ASC_no_auto_school,-4.82,F
sr3p_ASC_auto_deficient_school,1.3751525207907713,F
sr3p_ASC_auto_sufficient_school,0.807684697254822,F
sr3p_ASC_no_auto_school,0.5483992541943021,F
taxi_ASC_auto_deficient_school,-21.15823481107509,F
taxi_ASC_auto_sufficient_school,-2.4103716060177884,F
taxi_ASC_no_auto_school_univ,0.0,F
tnc_shared_ASC_auto_deficient_school,-20.25823481107509,F
tnc_shared_ASC_auto_sufficient_school,-20.760371606017802,F
tnc_shared_ASC_no_auto_school,0.8154516592775722,F
tnc_single_ASC_auto_deficient_school,-2.538234811075092,F
tnc_single_ASC_auto_sufficient_school,-3.3003716060177894,F
tnc_single_ASC_no_auto_school,0.8154516592775722,F
walk_ASC_auto_deficient_school,1.9700826773800473,F
walk_ASC_auto_sufficient_school,0.9069008474873451,F
walk_ASC_no_auto_school,4.44605462232996,F
walk_transit_ASC_auto_deficient_school,0.608197830087687,F
walk_transit_ASC_auto_sufficient_school,-0.5348068368653319,F
walk_transit_ASC_no_auto_school,4.555462342810206,F
bike_ASC_auto_deficient_univ,-2.983656896539415,F
bike_ASC_auto_sufficient_univ,-2.9847326070220013,F
bike_ASC_no_auto_univ,-0.25960529412546857,F
knr_transit_ASC_auto_deficient_univ,-2.027091996792729,F
knr_transit_ASC_auto_sufficient_univ,-3.5700988463934267,F
knr_transit_ASC_no_auto_univ,-6.0,F
pnr_transit_ASC_auto_deficient_univ,-0.624872727953999,F
pnr_transit_ASC_auto_sufficient_univ,-3.5367931821403795,F
pnr_transit_ASC_no_auto_univ,0.0,F
sr2_ASC_auto_deficient_univ,0.3770160010136651,F
sr2_ASC_auto_sufficient_univ,-0.09113888340291802,F
sr2_ASC_no_auto_univ,0.676637641704824,F
sr3p_ASC_auto_deficient_univ,-0.15358517526001764,F
sr3p_ASC_auto_sufficient_univ,-0.14430611838574922,F
sr3p_ASC_no_auto_univ,1.4803358638547641,F
taxi_ASC_auto_deficient_univ,-2.147566732660339,F
taxi_ASC_auto_sufficient_univ,-2.987735993361906,F
tnc_shared_ASC_auto_deficient_univ,-2.147566732660339,F
tnc_shared_ASC_auto_sufficient_univ,-2.987735993361906,F
tnc_shared_ASC_no_auto_univ,1.5140890468266357,F
tnc_single_ASC_auto_deficient_univ,-2.147566732660339,F
tnc_single_ASC_auto_sufficient_univ,-2.987735993361906,F
tnc_single_ASC_no_auto_univ,1.5140890468266357,F
walk_ASC_auto_deficient_univ,-1.179511441787613,F
walk_ASC_auto_sufficient_univ,-0.62287570112084,F
walk_ASC_no_auto_univ,2.339757435025446,F
walk_transit_ASC_auto_deficient_univ,-0.17454653043031698,F
walk_transit_ASC_auto_sufficient_univ,-0.9495168757760516,F
walk_transit_ASC_no_auto_univ,2.175197417493062,F
bike_ASC_auto_deficient_work,-0.3546072404991606,F
bike_ASC_auto_sufficient_work,-3.1638889609274634,F
bike_ASC_no_auto_work,2.7801931794592605,F
knr_transit_ASC_auto_deficient_work,-1.0765656262524248,F
knr_transit_ASC_auto_sufficient_work,-3.9684689024532487,F
knr_transit_ASC_no_auto_work,2.21305651338722,F
pnr_transit_ASC_auto_deficient_work,-0.09995602533313773,F
pnr_transit_ASC_auto_sufficient_work,-1.1852550721052821,F
pnr_transit_ASC_no_auto_work,0.0,F
sr2_ASC_auto_deficient_work,-0.27426164764014943,F
sr2_ASC_auto_sufficient_work,-0.4398130630584324,F
sr2_ASC_no_auto_work,0.6258725935957756,F
sr3p_ASC_auto_deficient_work,-0.9248068312058698,F
sr3p_ASC_auto_sufficient_work,-1.1074544445404517,F
sr3p_ASC_no_auto_work,0.9884803116660514,F
taxi_ASC_auto_deficient_work,-0.45047836938742336,F
taxi_ASC_auto_sufficient_work,-2.6947142945014066,F
taxi_ASC_no_auto_work,2.8060963105426344,F
tnc_shared_ASC_auto_deficient_work,-1.6704783693874226,F
tnc_shared_ASC_auto_sufficient_work,-4.384714294501407,F
tnc_shared_ASC_no_auto_work,1.8060963105426353,F
tnc_single_ASC_auto_deficient_work,-0.0904783693874232,F
tnc_single_ASC_auto_sufficient_work,-3.2747142945014067,F
tnc_single_ASC_no_auto_work,3.5060963105426355,F
walk_ASC_auto_deficient_work,2.740454435923793,F
walk_ASC_auto_sufficient_work,-0.026829625626013584,F
walk_ASC_no_auto_work,4.9093958356590734,F
walk_transit_ASC_auto_deficient_work,1.6265981598135546,F
walk_transit_ASC_auto_sufficient_work,-1.2277772965975742,F
walk_transit_ASC_no_auto_work,5.648304016804462,F
bike_ASC_auto_deficient_atwork,6.813220683803054,F
bike_ASC_auto_sufficient_atwork,-1.6328617899578455,F
bike_ASC_no_auto_atwork,-15.773940012738107,F
knr_transit_ASC_auto_deficient_atwork,-24.5,F
knr_transit_ASC_auto_sufficient_atwork,-2.19190489598871,F
knr_transit_ASC_no_auto_atwork,-48.7,F
pnr_transit_ASC_auto_deficient_atwork,-4.69,F
pnr_transit_ASC_auto_sufficient_atwork,-5.759358027052075,F
pnr_transit_ASC_no_auto_atwork,0.0,F
sr2_ASC_auto_deficient_atwork,-1.1422376987882268,F
sr2_ASC_auto_sufficient_atwork,-2.1215879415511036,F
sr2_ASC_no_auto_atwork,-18.166720634032373,F
sr3p_ASC_auto_deficient_atwork,-1.5999360630401558,F
sr3p_ASC_auto_sufficient_atwork,-2.6237767822576106,F
sr3p_ASC_no_auto_atwork,-18.663765831776058,F
taxi_ASC_auto_deficient_atwork,-0.929831757998666,F
taxi_ASC_auto_sufficient_atwork,-1.9249125548560715,F
taxi_ASC_no_auto_atwork,-16.96419195282012,F
tnc_shared_ASC_auto_deficient_atwork,-19.76983175799867,F
tnc_shared_ASC_auto_sufficient_atwork,-2.9449125548560713,F
tnc_shared_ASC_no_auto_atwork,-47.46419195282012,F
tnc_single_ASC_auto_deficient_atwork,-31.669831757998658,F
tnc_single_ASC_auto_sufficient_atwork,-3.034912554856072,F
tnc_single_ASC_no_auto_atwork,-16.46419195282012,F
walk_ASC_auto_deficient_atwork,2.6758140375284643,F
walk_ASC_auto_sufficient_atwork,0.2733957575113875,F
walk_ASC_no_auto_atwork,-11.143550534379164,F
walk_transit_ASC_auto_deficient_atwork,-0.8345491422957563,F
walk_transit_ASC_auto_sufficient_atwork,-3.6768955022907024,F
walk_transit_ASC_no_auto_atwork,-15.379013613731004,F
coef_density_knr_atwork,0.0,T
coef_density_knr_nonmandatory,0.0,T
coef_density_knr_school_univ,0.0,T
coef_density_knr_work,0.0,T
coef_density_pnr_atwork,0.0,T
coef_density_pnr_nonmandatory,0.0,T
coef_density_pnr_school_univ,0.0,T
coef_density_pnr_work,0.0,T
