coefficient_name,value,constrain
coef_discretionary_person_less_than_18_years_old_duration_less_than_1_hr_30_minutes_linear,-0.262839914,F
coef_discretionary_person_less_than_18_years_old_duration_greater_than_1_hr_30_minutes_linear,0.086919429,F
coef_discretionary_non_working_senior_retiree_duration_less_than_1_hr_30_minutes_linear,0.468354376,F
coef_discretionary_retiree_non_working_senior_only_HH_duration_1_hr_30_minutes_linear,-0.312282762,F
coef_discretionary_zero_auto_households_duration_less_than_1_hr_30_minutes_linear,-0.508439932,F
coef_discretionary_zero_auto_households_duration_greater_than_1_hr_30_minutes_linear,0.074190914,F
coef_discretionary_number_of_auto_more_than_number_of_adults_duration_less_than_1_hr_30_minutes_linear,0.127185965,F
coef_discretionary_number_of_auto_more_than_number_of_adults_duration_greater_than_1_hr_30_minutes_linear,0.048756122,F
coef_discretionary_auto_distance_duration_less_than_1_hr_linear,-0.162965435,F
coef_discretionary_auto_distance_duration_greater_than_1_hr_linear,0.006797399,F
coef_discretionary_time_pressure_duration_less_than_1_hr,-0.229264474,F
coef_discretionary_time_pressure_duration_greater_than_1_hr,0.219325112,F
coef_discretionary_number_of_additional_individual_social_and_dicretionary_tours_duration_less_than_1_hr,0.156250451,F
coef_discretionary_departure_constant_shift_for_every_30_minutes_before_7_30_pm_linear,-0.742176805,F
coef_discretionary_departure_constant_before_7_30_am,-1.323901585,F
coef_discretionary_departure_constant_7_30_am_to_8_am,-0.695441631,F
coef_discretionary_departure_constant_8_am_to_8_30_am,-0.269903336,F
coef_discretionary_departure_constant_8_30_am_to_9_am,-0.093709211,F
coef_discretionary_departure_constant_9_am_to_9_30_am,0.265634082,F
coef_discretionary_departure_constant_9_30_am_to_10_am,0.287521134,F
coef_discretionary_departure_constant_10_am_to_10_30_am,0.396547817,F
coef_discretionary_departure_constant_shift_for_every_30_minutes_before_4_30_pm_linear,-0.245885745,F
coef_discretionary_departure_constant_before_5_pm,-1.344482349,F
coef_discretionary_departure_constant_5_pm_to_5_30_pm,-0.622632748,F
coef_discretionary_departure_constant_5_30_pm_to_6_pm,-0.456718676,F
coef_discretionary_departure_constant_6_pm_to_6_30_pm,-0.206896106,F
coef_discretionary_departure_constant_6_30_pm_to_7_pm,0,T
coef_discretionary_departure_constant_after_7_pm,-0.46439343,F
coef_discretionary_departure_constant_shift_for_every_30_minutes_after_7_30_pm_linear,-0.291998986,F
coef_discretionary_arrival_constant_shift_for_every_30_minutes_before_6_pm_linear,0.148649188,F
coef_discretionary_arrival_constant_before_6_30_pm,0.668775963,F
coef_discretionary_arrival_constant_6_30_pm_to_7_pm,-0.053520826,F
coef_discretionary_arrival_constant_7_pm_to_7_30_pm,0.099726391,F
coef_discretionary_arrival_constant_7_30_pm_to_8_pm,0.063414092,F
coef_discretionary_arrival_constant_8_pm_to_8_30_pm,0,T
coef_discretionary_arrival_constant_8_30_pm_to_9_pm,-0.18610847,F
coef_discretionary_arrival_constant_after_9_pm,-0.423207857,F
coef_discretionary_arrival_constant_shift_for_every_30_minutes_after_9_30_pm_linear,-0.525545923,F
coef_discretionary_duration_constant_0_hour,0.436988282,F
coef_discretionary_duration_constant_30_minutes,1.35967577,F
coef_discretionary_duration_constant_1_hour,1.692672999,F
coef_discretionary_duration_constant_1_hr_30_minutes,1.118932964,F
coef_discretionary_duration_constant_2_hours,0.771255733,F
coef_discretionary_duration_constant_2_hr_30_minutes,0,T
coef_discretionary_duration_constant_3_hours_or_more,-0.631242175,F
coef_discretionary_duration_constant_shift_for_every_30_minutes_more_than_3_hrs_linear,-0.700935645,F
coef_discretionary_calibration_constant_duration_4,-0.132674257,F
coef_discretionary_calibration_constant_duration_5,-0.013371871,F
coef_discretionary_calibration_constant_departure_29,0.232927977,F
coef_discretionary_calibration_constant_departure_30,0.306104612,F
coef_discretionary_calibration_constant_departure_31,0.285520678,F
coef_discretionary_calibration_constant_departure_32,0.115886631,F
