OMAZ,DMAZ,DISTBIKE
22635.0,22735.0,4.70307080078125
22636.0,22635.0,1.2082626953125
22636.0,22636.0,0.171142578125
22636.0,22637.0,0.28096533203125
22636.0,22638.0,0.73590283203125
22636.0,22639.0,2.1133341674804687
22636.0,22640.0,2.09108251953125
22636.0,22641.0,2.39653076171875
22636.0,22642.0,2.259762939453125
22636.0,22643.0,2.636251708984375
22636.0,22644.0,2.4154345703125
22636.0,22645.0,2.5407412109375
22636.0,22646.0,2.3127886962890627
22636.0,22647.0,2.287701171875
22636.0,22648.0,2.185130401611328
22636.0,22649.0,3.43952197265625
22636.0,22650.0,1.17074169921875
22636.0,22651.0,1.1241796875
22636.0,22652.0,3.89797314453125
22636.0,22653.0,4.3357001953125
22636.0,22654.0,1.6450380859375
22636.0,22655.0,1.37251611328125
22636.0,22656.0,2.9020421142578123
22636.0,22657.0,1.00503369140625
22636.0,22658.0,3.70772314453125
22636.0,22659.0,3.43660107421875
22636.0,22660.0,3.45396044921875
22636.0,22661.0,3.4441494140625
22636.0,22662.0,3.503248046875
22636.0,22663.0,3.34800390625
22636.0,22664.0,3.61426171875
22636.0,22665.0,4.2581552734375006
22636.0,22666.0,3.416822265625
22636.0,22667.0,3.5303544921875
22636.0,22668.0,2.90464453125
22636.0,22669.0,3.686280029296875
22636.0,22670.0,3.46758837890625
22636.0,22671.0,4.9020390625
22636.0,22672.0,3.63651318359375
22636.0,22673.0,4.7657421875
22636.0,22674.0,4.49405224609375
22637.0,22635.0,1.29108544921875
22637.0,22636.0,0.28096533203125
22637.0,22637.0,0.2327880859375
22637.0,22638.0,0.8187255859375
22637.0,22639.0,2.1961569213867187
22637.0,22640.0,2.1739052734375
22637.0,22641.0,2.479353515625
22637.0,22642.0,2.342585693359375
22637.0,22643.0,2.719074462890625
22637.0,22644.0,2.49825732421875
22637.0,22645.0,2.62356396484375
22637.0,22646.0,2.3956114501953123
22637.0,22647.0,2.37052392578125
22637.0,22648.0,2.2679531555175783
22637.0,22649.0,3.5223447265625
22637.0,22650.0,1.253564453125
22637.0,22651.0,1.20700244140625
22637.0,22652.0,3.9807958984375
22637.0,22653.0,4.41852294921875
22637.0,22654.0,1.72786083984375
22637.0,22655.0,1.4553388671875
22637.0,22656.0,2.9848648681640624
22637.0,22657.0,1.0878564453125
22637.0,22658.0,3.7905458984375
22637.0,22659.0,3.519423828125
22637.0,22660.0,3.536783203125
22637.0,22661.0,3.52697216796875
22637.0,22662.0,3.58607080078125
22637.0,22663.0,3.43082666015625
22637.0,22664.0,3.69708447265625
22637.0,22665.0,4.34097802734375
22637.0,22666.0,3.49964501953125
22637.0,22667.0,3.61317724609375
22637.0,22668.0,2.98746728515625
22637.0,22669.0,3.769102783203125
22637.0,22670.0,3.5504111328125
22637.0,22671.0,4.98486181640625
22637.0,22672.0,3.7193359375
22637.0,22673.0,4.84856494140625
22637.0,22674.0,4.576875
22638.0,22635.0,1.08802294921875
22638.0,22636.0,0.73590283203125
22638.0,22637.0,0.8187255859375
22638.0,22638.0,0.1546630859375
22638.0,22639.0,1.9930944213867188
22638.0,22640.0,1.9708427734375
22638.0,22641.0,2.276291015625
22638.0,22642.0,2.139523193359375
22638.0,22643.0,2.516011962890625
22638.0,22644.0,2.29519482421875
22638.0,22645.0,2.42050146484375
22638.0,22646.0,2.1925489501953126
22638.0,22647.0,2.16746142578125
22638.0,22648.0,2.064890655517578
22638.0,22649.0,3.3192822265625
22638.0,22650.0,1.050501953125
22638.0,22651.0,1.00393994140625
22638.0,22652.0,3.7777333984375
22638.0,22653.0,4.21546044921875
22638.0,22654.0,1.52479833984375
22638.0,22655.0,1.2522763671875
22638.0,22656.0,2.7818023681640627
22638.0,22657.0,0.8847939453125
22638.0,22658.0,3.5874833984375
22638.0,22659.0,3.316361328125
22638.0,22660.0,3.333720703125
22638.0,22661.0,3.32390966796875
22638.0,22662.0,3.38300830078125
22638.0,22663.0,3.22776416015625
22638.0,22664.0,3.49402197265625
22638.0,22665.0,4.137915527343751
22638.0,22666.0,3.29658251953125
22638.0,22667.0,3.41011474609375
22638.0,22668.0,2.78440478515625
22638.0,22669.0,3.566040283203125
22638.0,22670.0,3.3473486328125
22638.0,22671.0,4.78179931640625
22638.0,22672.0,3.5162734375
22638.0,22673.0,4.64550244140625
22638.0,22674.0,4.3738125
22639.0,22635.0,1.2474542846679688
22639.0,22636.0,2.1133341674804687
22639.0,22637.0,2.1961569213867187
22639.0,22638.0,1.9930944213867188
22639.0,22639.0,0.0295257568359375
22639.0,22640.0,0.4452741088867187
22639.0,22641.0,0.6947223510742188
22639.0,22642.0,0.5579545288085938
22639.0,22643.0,0.6814432983398437
22639.0,22644.0,0.5296261596679688
22639.0,22645.0,0.5859328002929687
22639.0,22646.0,0.4269802856445313
22639.0,22647.0,0.2818927612304687
22639.0,22648.0,0.1793219909667968
22639.0,22649.0,2.7157135620117185
22639.0,22650.0,1.1499332885742188
22639.0,22651.0,1.5843712768554687
22639.0,22652.0,1.9431647338867188
22639.0,22653.0,2.380891784667969
22639.0,22654.0,0.9802296752929688
22639.0,22655.0,1.0997077026367188
22639.0,22656.0,3.138233703613281
22639.0,22657.0,1.4652252807617188
22639.0,22658.0,1.7529147338867188
